"gid"	"log2RPKM"	"sex"	"bias"
"TRINITY_DN140075_c0_g1_i1"	"2.7106682772"	"meanmale"	"unbias"
"TRINITY_DN14020_c0_g1_i1"	"6.6301112418"	"meanmale"	"unbias"
"TRINITY_DN140475_c0_g1_i1"	"0.821981037"	"meanmale"	"unbias"
"TRINITY_DN140746_c0_g1_i1"	"6.2235759922"	"meanmale"	"unbias"
"TRINITY_DN140927_c0_g1_i1"	"1.9640732236"	"meanmale"	"unbias"
"TRINITY_DN140959_c0_g1_i1"	"0.195718721"	"meanmale"	"unbias"
"TRINITY_DN14225_c0_g1_i1"	"2.5809970814"	"meanmale"	"unbias"
"TRINITY_DN142300_c0_g1_i1"	"0.6007032976"	"meanmale"	"unbias"
"TRINITY_DN142426_c0_g1_i1"	"5.0406545948"	"meanmale"	"unbias"
"TRINITY_DN142814_c0_g1_i1"	"1.515518584"	"meanmale"	"unbias"
"TRINITY_DN14300_c0_g2_i1"	"5.9051628582"	"meanmale"	"unbias"
"TRINITY_DN14309_c0_g2_i1"	"2.0429747822"	"meanmale"	"unbias"
"TRINITY_DN14321_c0_g1_i1"	"7.0355990606"	"meanmale"	"unbias"
"TRINITY_DN14350_c0_g1_i1"	"1.4980723984"	"meanmale"	"unbias"
"TRINITY_DN143531_c0_g1_i1"	"0.710182781"	"meanmale"	"unbias"
"TRINITY_DN14358_c0_g1_i1"	"0.8091983076"	"meanmale"	"unbias"
"TRINITY_DN14446_c0_g2_i1"	"4.2322744224"	"meanmale"	"unbias"
"TRINITY_DN144609_c0_g1_i1"	"2.443937082"	"meanmale"	"unbias"
"TRINITY_DN1451_c0_g1_i1"	"8.0861802962"	"meanmale"	"unbias"
"TRINITY_DN145125_c0_g1_i1"	"2.1561264026"	"meanmale"	"unbias"
"TRINITY_DN145877_c0_g1_i1"	"1.4700360212"	"meanmale"	"unbias"
"TRINITY_DN145884_c0_g1_i1"	"2.9637473576"	"meanmale"	"unbias"
"TRINITY_DN146441_c0_g1_i1"	"2.6696347966"	"meanmale"	"unbias"
"TRINITY_DN146514_c0_g1_i1"	"1.9514530166"	"meanmale"	"unbias"
"TRINITY_DN14657_c0_g1_i1"	"4.1698828428"	"meanmale"	"unbias"
"TRINITY_DN15082_c0_g1_i2"	"1.2022757658"	"meanmale"	"unbias"
"TRINITY_DN151109_c0_g1_i1"	"4.7257131728"	"meanmale"	"unbias"
"TRINITY_DN151117_c0_g1_i1"	"0.083552831"	"meanmale"	"unbias"
"TRINITY_DN151167_c0_g2_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN151856_c0_g1_i1"	"2.9062215578"	"meanmale"	"unbias"
"TRINITY_DN151905_c0_g1_i1"	"0.2190011556"	"meanmale"	"unbias"
"TRINITY_DN151924_c0_g1_i1"	"1.3794197658"	"meanmale"	"unbias"
"TRINITY_DN152033_c0_g1_i1"	"1.2189158898"	"meanmale"	"unbias"
"TRINITY_DN152752_c0_g1_i1"	"7.5957191786"	"meanmale"	"unbias"
"TRINITY_DN152826_c0_g1_i1"	"2.2320470798"	"meanmale"	"unbias"
"TRINITY_DN152984_c0_g1_i1"	"2.9958489154"	"meanmale"	"unbias"
"TRINITY_DN153017_c0_g1_i1"	"2.0502073882"	"meanmale"	"unbias"
"TRINITY_DN153105_c1_g1_i1"	"0.3277232224"	"meanmale"	"unbias"
"TRINITY_DN153346_c0_g1_i1"	"1.461693309"	"meanmale"	"unbias"
"TRINITY_DN153428_c0_g1_i1"	"3.3330299392"	"meanmale"	"unbias"
"TRINITY_DN153581_c0_g1_i1"	"0.8185492664"	"meanmale"	"unbias"
"TRINITY_DN153798_c0_g1_i1"	"2.2510725608"	"meanmale"	"unbias"
"TRINITY_DN153995_c0_g1_i1"	"6.8192608504"	"meanmale"	"unbias"
"TRINITY_DN154253_c0_g1_i1"	"2.9439557296"	"meanmale"	"unbias"
"TRINITY_DN155027_c0_g1_i1"	"2.253515458"	"meanmale"	"unbias"
"TRINITY_DN156124_c0_g1_i1"	"1.1270984886"	"meanmale"	"unbias"
"TRINITY_DN156212_c0_g1_i1"	"3.9139360292"	"meanmale"	"unbias"
"TRINITY_DN156450_c0_g1_i1"	"2.3342468648"	"meanmale"	"unbias"
"TRINITY_DN157012_c0_g1_i1"	"1.046738895"	"meanmale"	"unbias"
"TRINITY_DN157390_c0_g1_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN159347_c0_g1_i1"	"0.7648449472"	"meanmale"	"unbias"
"TRINITY_DN159454_c0_g1_i1"	"1.6656602758"	"meanmale"	"unbias"
"TRINITY_DN159465_c0_g2_i1"	"1.0980067012"	"meanmale"	"unbias"
"TRINITY_DN159533_c0_g1_i1"	"3.3313936056"	"meanmale"	"unbias"
"TRINITY_DN159680_c0_g1_i1"	"0.469535371"	"meanmale"	"unbias"
"TRINITY_DN159740_c0_g1_i1"	"0.0561492634"	"meanmale"	"unbias"
"TRINITY_DN159917_c0_g1_i1"	"0.9167666432"	"meanmale"	"unbias"
"TRINITY_DN160182_c0_g1_i1"	"3.1142546482"	"meanmale"	"unbias"
"TRINITY_DN160370_c0_g1_i1"	"3.6685739154"	"meanmale"	"unbias"
"TRINITY_DN16069_c0_g1_i1"	"1.0051143896"	"meanmale"	"unbias"
"TRINITY_DN160804_c0_g1_i1"	"1.6305090546"	"meanmale"	"unbias"
"TRINITY_DN16112_c0_g2_i1"	"3.9731900536"	"meanmale"	"unbias"
"TRINITY_DN161459_c0_g1_i1"	"2.0581532694"	"meanmale"	"unbias"
"TRINITY_DN162600_c0_g1_i1"	"4.6599325282"	"meanmale"	"unbias"
"TRINITY_DN164095_c0_g1_i1"	"0.7473313832"	"meanmale"	"unbias"
"TRINITY_DN164802_c0_g1_i1"	"2.476913204"	"meanmale"	"unbias"
"TRINITY_DN164952_c0_g1_i1"	"4.327836735"	"meanmale"	"unbias"
"TRINITY_DN165472_c0_g1_i1"	"-0.318529803"	"meanmale"	"unbias"
"TRINITY_DN165492_c0_g1_i1"	"-0.319045512"	"meanmale"	"unbias"
"TRINITY_DN165632_c0_g1_i1"	"0.9500333112"	"meanmale"	"unbias"
"TRINITY_DN165645_c0_g1_i1"	"4.412601948"	"meanmale"	"unbias"
"TRINITY_DN165829_c0_g1_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN166266_c0_g1_i1"	"3.0223223896"	"meanmale"	"unbias"
"TRINITY_DN166276_c1_g1_i1"	"1.139237638"	"meanmale"	"unbias"
"TRINITY_DN166762_c0_g1_i1"	"0.9944168596"	"meanmale"	"unbias"
"TRINITY_DN166972_c0_g1_i1"	"1.6548216514"	"meanmale"	"unbias"
"TRINITY_DN167018_c0_g1_i1"	"2.9026550258"	"meanmale"	"unbias"
"TRINITY_DN167079_c0_g1_i1"	"6.5842968494"	"meanmale"	"unbias"
"TRINITY_DN167095_c0_g1_i1"	"1.4115741702"	"meanmale"	"unbias"
"TRINITY_DN167232_c0_g1_i1"	"0.814938344"	"meanmale"	"unbias"
"TRINITY_DN168227_c0_g1_i1"	"2.9768605066"	"meanmale"	"unbias"
"TRINITY_DN168280_c0_g1_i1"	"2.0356433138"	"meanmale"	"unbias"
"TRINITY_DN168392_c0_g1_i1"	"8.1422333796"	"meanmale"	"unbias"
"TRINITY_DN168826_c0_g1_i1"	"0.5430056488"	"meanmale"	"unbias"
"TRINITY_DN168935_c0_g1_i1"	"3.3609414958"	"meanmale"	"unbias"
"TRINITY_DN169039_c0_g1_i1"	"2.727061228"	"meanmale"	"unbias"
"TRINITY_DN169191_c0_g1_i1"	"3.739605353"	"meanmale"	"unbias"
"TRINITY_DN169965_c0_g1_i1"	"1.8121901364"	"meanmale"	"unbias"
"TRINITY_DN170372_c0_g1_i1"	"1.7871219008"	"meanmale"	"unbias"
"TRINITY_DN170475_c0_g1_i1"	"1.8243483092"	"meanmale"	"unbias"
"TRINITY_DN170512_c0_g1_i1"	"2.0382523932"	"meanmale"	"unbias"
"TRINITY_DN170731_c0_g1_i1"	"0.7750885376"	"meanmale"	"unbias"
"TRINITY_DN17096_c0_g1_i1"	"1.3604892674"	"meanmale"	"unbias"
"TRINITY_DN171130_c0_g1_i1"	"-0.2396854672"	"meanmale"	"unbias"
"TRINITY_DN171847_c0_g1_i1"	"4.6167846274"	"meanmale"	"unbias"
"TRINITY_DN172012_c0_g1_i1"	"0.8914853916"	"meanmale"	"unbias"
"TRINITY_DN172142_c0_g1_i1"	"1.8842094908"	"meanmale"	"unbias"
"TRINITY_DN172584_c0_g1_i1"	"5.1985139988"	"meanmale"	"unbias"
"TRINITY_DN173188_c0_g1_i1"	"1.807820144"	"meanmale"	"unbias"
"TRINITY_DN173781_c0_g1_i1"	"2.7364650492"	"meanmale"	"unbias"
"TRINITY_DN173804_c0_g1_i1"	"3.6865646158"	"meanmale"	"unbias"
"TRINITY_DN174896_c0_g1_i1"	"2.6722599932"	"meanmale"	"unbias"
"TRINITY_DN1763_c0_g1_i1"	"1.8032946328"	"meanmale"	"unbias"
"TRINITY_DN176868_c0_g1_i1"	"0.9825975936"	"meanmale"	"unbias"
"TRINITY_DN177_c0_g1_i1"	"1.9179893236"	"meanmale"	"unbias"
"TRINITY_DN177482_c0_g1_i1"	"1.0041607708"	"meanmale"	"unbias"
"TRINITY_DN17756_c0_g2_i1"	"0.4385010112"	"meanmale"	"unbias"
"TRINITY_DN179403_c0_g1_i1"	"3.4344580142"	"meanmale"	"unbias"
"TRINITY_DN179441_c0_g1_i1"	"-1.8494514428"	"meanmale"	"unbias"
"TRINITY_DN179520_c0_g1_i1"	"0.682707222"	"meanmale"	"unbias"
"TRINITY_DN179608_c0_g1_i1"	"2.6871178568"	"meanmale"	"unbias"
"TRINITY_DN17965_c0_g1_i1"	"1.2606180058"	"meanmale"	"unbias"
"TRINITY_DN179822_c0_g1_i1"	"0.04985358"	"meanmale"	"unbias"
"TRINITY_DN179898_c0_g1_i1"	"0.4776565706"	"meanmale"	"unbias"
"TRINITY_DN180359_c0_g1_i1"	"0.4351613986"	"meanmale"	"unbias"
"TRINITY_DN180916_c0_g1_i1"	"1.6582417608"	"meanmale"	"unbias"
"TRINITY_DN181025_c0_g1_i1"	"3.9449444172"	"meanmale"	"unbias"
"TRINITY_DN181384_c0_g1_i1"	"4.62384394"	"meanmale"	"unbias"
"TRINITY_DN181775_c0_g1_i1"	"1.2272767624"	"meanmale"	"unbias"
"TRINITY_DN181790_c0_g1_i1"	"0.0161367746"	"meanmale"	"unbias"
"TRINITY_DN181791_c0_g1_i1"	"0.652588193"	"meanmale"	"unbias"
"TRINITY_DN181875_c0_g1_i1"	"1.1064121732"	"meanmale"	"unbias"
"TRINITY_DN182232_c0_g1_i1"	"3.2995423612"	"meanmale"	"unbias"
"TRINITY_DN183095_c0_g1_i1"	"1.2247433836"	"meanmale"	"unbias"
"TRINITY_DN18341_c0_g1_i1"	"1.388515393"	"meanmale"	"unbias"
"TRINITY_DN183455_c0_g1_i1"	"1.7498471592"	"meanmale"	"unbias"
"TRINITY_DN18389_c0_g1_i1"	"0.307542317"	"meanmale"	"unbias"
"TRINITY_DN184690_c0_g1_i1"	"3.6692392818"	"meanmale"	"unbias"
"TRINITY_DN184865_c0_g1_i1"	"-0.1206355206"	"meanmale"	"unbias"
"TRINITY_DN185520_c0_g1_i1"	"0.8813332122"	"meanmale"	"unbias"
"TRINITY_DN186678_c0_g1_i1"	"2.6444246762"	"meanmale"	"unbias"
"TRINITY_DN187743_c0_g1_i1"	"2.3552144582"	"meanmale"	"unbias"
"TRINITY_DN188027_c0_g1_i1"	"3.1730963268"	"meanmale"	"unbias"
"TRINITY_DN188121_c0_g1_i1"	"1.8317316608"	"meanmale"	"unbias"
"TRINITY_DN188126_c0_g1_i1"	"1.848894917"	"meanmale"	"unbias"
"TRINITY_DN188159_c0_g1_i1"	"2.690200541"	"meanmale"	"unbias"
"TRINITY_DN188190_c0_g1_i1"	"0.7087329478"	"meanmale"	"unbias"
"TRINITY_DN188920_c0_g1_i1"	"1.6594678152"	"meanmale"	"unbias"
"TRINITY_DN190077_c0_g1_i1"	"3.6004872394"	"meanmale"	"unbias"
"TRINITY_DN190109_c0_g1_i1"	"0.5521069552"	"meanmale"	"unbias"
"TRINITY_DN190399_c0_g1_i1"	"2.3485146212"	"meanmale"	"unbias"
"TRINITY_DN190788_c0_g1_i1"	"1.192395633"	"meanmale"	"unbias"
"TRINITY_DN193335_c0_g1_i1"	"1.589678089"	"meanmale"	"unbias"
"TRINITY_DN193423_c0_g1_i1"	"4.9795041654"	"meanmale"	"unbias"
"TRINITY_DN193867_c0_g1_i1"	"1.7068476894"	"meanmale"	"unbias"
"TRINITY_DN193944_c0_g1_i1"	"1.0477483504"	"meanmale"	"unbias"
"TRINITY_DN193994_c0_g1_i1"	"4.3954021316"	"meanmale"	"unbias"
"TRINITY_DN194007_c0_g1_i1"	"2.5571472428"	"meanmale"	"unbias"
"TRINITY_DN194009_c0_g1_i1"	"1.0442128698"	"meanmale"	"unbias"
"TRINITY_DN194098_c0_g1_i1"	"2.2352676884"	"meanmale"	"unbias"
"TRINITY_DN19415_c0_g1_i1"	"0.5361698234"	"meanmale"	"unbias"
"TRINITY_DN194284_c0_g1_i1"	"1.519059358"	"meanmale"	"unbias"
"TRINITY_DN194594_c0_g1_i1"	"0.6538447304"	"meanmale"	"unbias"
"TRINITY_DN19462_c0_g2_i1"	"0.8306264626"	"meanmale"	"unbias"
"TRINITY_DN194635_c0_g1_i1"	"2.2245083932"	"meanmale"	"unbias"
"TRINITY_DN194740_c0_g1_i1"	"1.0659784416"	"meanmale"	"unbias"
"TRINITY_DN195295_c0_g1_i1"	"1.2807880192"	"meanmale"	"unbias"
"TRINITY_DN195530_c0_g1_i1"	"4.6512052116"	"meanmale"	"unbias"
"TRINITY_DN195966_c0_g1_i1"	"1.6418946382"	"meanmale"	"unbias"
"TRINITY_DN19617_c0_g1_i1"	"1.0965358968"	"meanmale"	"unbias"
"TRINITY_DN196255_c0_g1_i1"	"1.2447206914"	"meanmale"	"unbias"
"TRINITY_DN196418_c0_g1_i1"	"3.3536376808"	"meanmale"	"unbias"
"TRINITY_DN197375_c0_g1_i1"	"2.629483794"	"meanmale"	"unbias"
"TRINITY_DN197636_c0_g1_i1"	"1.2685483368"	"meanmale"	"unbias"
"TRINITY_DN197897_c0_g1_i1"	"0.8844165674"	"meanmale"	"unbias"
"TRINITY_DN198223_c0_g1_i1"	"3.831874021"	"meanmale"	"unbias"
"TRINITY_DN198270_c0_g1_i1"	"1.2272145532"	"meanmale"	"unbias"
"TRINITY_DN198342_c0_g1_i1"	"1.3990952942"	"meanmale"	"unbias"
"TRINITY_DN198375_c0_g1_i1"	"2.255350093"	"meanmale"	"unbias"
"TRINITY_DN198466_c0_g1_i1"	"2.852735402"	"meanmale"	"unbias"
"TRINITY_DN199070_c0_g1_i1"	"3.797862783"	"meanmale"	"unbias"
"TRINITY_DN19925_c0_g1_i1"	"1.7514987818"	"meanmale"	"unbias"
"TRINITY_DN199262_c0_g1_i1"	"1.1708893036"	"meanmale"	"unbias"
"TRINITY_DN200474_c0_g1_i1"	"2.9958626102"	"meanmale"	"unbias"
"TRINITY_DN200488_c0_g1_i1"	"3.2957179892"	"meanmale"	"unbias"
"TRINITY_DN200789_c0_g1_i1"	"2.950975991"	"meanmale"	"unbias"
"TRINITY_DN201114_c0_g1_i1"	"1.4447025102"	"meanmale"	"unbias"
"TRINITY_DN201760_c0_g1_i1"	"2.7305264662"	"meanmale"	"unbias"
"TRINITY_DN202085_c0_g1_i1"	"0.3422874872"	"meanmale"	"unbias"
"TRINITY_DN202722_c0_g1_i1"	"2.8698919784"	"meanmale"	"unbias"
"TRINITY_DN202805_c0_g1_i1"	"1.2510682384"	"meanmale"	"unbias"
"TRINITY_DN203245_c0_g1_i1"	"2.0457048668"	"meanmale"	"unbias"
"TRINITY_DN203490_c0_g1_i1"	"1.817837347"	"meanmale"	"unbias"
"TRINITY_DN205430_c0_g1_i1"	"1.3200277106"	"meanmale"	"unbias"
"TRINITY_DN207655_c0_g1_i1"	"0.5324977326"	"meanmale"	"unbias"
"TRINITY_DN207803_c0_g1_i1"	"2.5445414812"	"meanmale"	"unbias"
"TRINITY_DN207920_c0_g1_i1"	"3.9350192418"	"meanmale"	"unbias"
"TRINITY_DN20810_c0_g2_i1"	"3.0750870506"	"meanmale"	"unbias"
"TRINITY_DN208246_c0_g1_i1"	"2.979768221"	"meanmale"	"unbias"
"TRINITY_DN208305_c0_g1_i1"	"6.4578168938"	"meanmale"	"unbias"
"TRINITY_DN208364_c0_g1_i1"	"2.071867275"	"meanmale"	"unbias"
"TRINITY_DN208636_c0_g1_i1"	"2.3235129736"	"meanmale"	"unbias"
"TRINITY_DN208715_c0_g1_i1"	"1.8017346668"	"meanmale"	"unbias"
"TRINITY_DN208757_c0_g1_i1"	"1.6963165642"	"meanmale"	"unbias"
"TRINITY_DN208777_c0_g1_i1"	"2.7721780374"	"meanmale"	"unbias"
"TRINITY_DN208916_c0_g1_i1"	"2.633068098"	"meanmale"	"unbias"
"TRINITY_DN209463_c0_g1_i1"	"1.3271027402"	"meanmale"	"unbias"
"TRINITY_DN209501_c0_g1_i1"	"8.7950866372"	"meanmale"	"unbias"
"TRINITY_DN209554_c0_g1_i1"	"0.8877281916"	"meanmale"	"unbias"
"TRINITY_DN209657_c0_g1_i1"	"1.12222962"	"meanmale"	"unbias"
"TRINITY_DN209718_c0_g1_i1"	"7.7533959062"	"meanmale"	"unbias"
"TRINITY_DN209786_c0_g1_i1"	"2.5438240012"	"meanmale"	"unbias"
"TRINITY_DN210017_c0_g1_i1"	"1.2527916234"	"meanmale"	"unbias"
"TRINITY_DN210293_c0_g1_i1"	"2.2186309612"	"meanmale"	"unbias"
"TRINITY_DN210843_c0_g1_i1"	"2.9106421526"	"meanmale"	"unbias"
"TRINITY_DN210937_c0_g1_i1"	"1.4672054932"	"meanmale"	"unbias"
"TRINITY_DN211036_c0_g1_i1"	"0.8781038916"	"meanmale"	"unbias"
"TRINITY_DN211246_c0_g1_i1"	"0.6231472952"	"meanmale"	"unbias"
"TRINITY_DN211507_c0_g1_i1"	"3.7973548926"	"meanmale"	"unbias"
"TRINITY_DN211917_c0_g1_i1"	"1.6226228382"	"meanmale"	"unbias"
"TRINITY_DN212289_c0_g1_i1"	"0.2855924586"	"meanmale"	"unbias"
"TRINITY_DN212456_c0_g1_i1"	"1.0648210998"	"meanmale"	"unbias"
"TRINITY_DN212915_c0_g1_i1"	"1.321351996"	"meanmale"	"unbias"
"TRINITY_DN213067_c0_g1_i1"	"1.5494426842"	"meanmale"	"unbias"
"TRINITY_DN213914_c0_g1_i1"	"0.7163341814"	"meanmale"	"unbias"
"TRINITY_DN214201_c0_g1_i1"	"1.5056906038"	"meanmale"	"unbias"
"TRINITY_DN215023_c0_g1_i1"	"1.5072052642"	"meanmale"	"unbias"
"TRINITY_DN215297_c0_g1_i1"	"1.935155736"	"meanmale"	"unbias"
"TRINITY_DN215313_c0_g1_i1"	"2.3855132484"	"meanmale"	"unbias"
"TRINITY_DN215755_c0_g1_i1"	"2.7597011214"	"meanmale"	"unbias"
"TRINITY_DN215924_c0_g1_i1"	"6.9704784886"	"meanmale"	"unbias"
"TRINITY_DN21687_c0_g2_i1"	"3.6936655844"	"meanmale"	"unbias"
"TRINITY_DN216870_c0_g1_i1"	"1.582980492"	"meanmale"	"unbias"
"TRINITY_DN217144_c0_g1_i1"	"2.2274473414"	"meanmale"	"unbias"
"TRINITY_DN217809_c0_g1_i1"	"1.8728737606"	"meanmale"	"unbias"
"TRINITY_DN218378_c0_g1_i1"	"3.8776697028"	"meanmale"	"unbias"
"TRINITY_DN218759_c0_g1_i1"	"1.2136001054"	"meanmale"	"unbias"
"TRINITY_DN22038_c0_g1_i1"	"-0.1993375972"	"meanmale"	"unbias"
"TRINITY_DN22097_c0_g1_i1"	"2.96987331"	"meanmale"	"unbias"
"TRINITY_DN22112_c0_g1_i1"	"6.451601884"	"meanmale"	"unbias"
"TRINITY_DN22400_c0_g1_i1"	"1.9133217358"	"meanmale"	"unbias"
"TRINITY_DN22400_c0_g2_i1"	"3.3869610754"	"meanmale"	"unbias"
"TRINITY_DN22552_c0_g2_i1"	"1.291746485"	"meanmale"	"unbias"
"TRINITY_DN22908_c0_g1_i1"	"1.3122038234"	"meanmale"	"unbias"
"TRINITY_DN23286_c0_g1_i1"	"1.4759805836"	"meanmale"	"unbias"
"TRINITY_DN23388_c0_g2_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN23687_c0_g1_i1"	"2.6442289222"	"meanmale"	"unbias"
"TRINITY_DN2377_c0_g1_i1"	"8.968486777"	"meanmale"	"unbias"
"TRINITY_DN24014_c0_g3_i1"	"0.8915247384"	"meanmale"	"unbias"
"TRINITY_DN24224_c0_g1_i1"	"0.4207896184"	"meanmale"	"unbias"
"TRINITY_DN24764_c0_g1_i1"	"0.3755810258"	"meanmale"	"unbias"
"TRINITY_DN25175_c0_g1_i1"	"5.0265473066"	"meanmale"	"unbias"
"TRINITY_DN25563_c0_g1_i1"	"2.9725134734"	"meanmale"	"unbias"
"TRINITY_DN25725_c0_g1_i1"	"1.8142694844"	"meanmale"	"unbias"
"TRINITY_DN25888_c0_g1_i1"	"2.7385127182"	"meanmale"	"unbias"
"TRINITY_DN26343_c0_g1_i1"	"0.8308746674"	"meanmale"	"unbias"
"TRINITY_DN26896_c0_g2_i1"	"5.5296821844"	"meanmale"	"unbias"
"TRINITY_DN26970_c0_g2_i1"	"7.4339506366"	"meanmale"	"unbias"
"TRINITY_DN27155_c0_g1_i1"	"-0.3347527508"	"meanmale"	"unbias"
"TRINITY_DN27210_c0_g1_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN27210_c0_g2_i1"	"5.2816647992"	"meanmale"	"unbias"
"TRINITY_DN28582_c0_g1_i1"	"2.4053716532"	"meanmale"	"unbias"
"TRINITY_DN28624_c0_g1_i1"	"0.606334003"	"meanmale"	"unbias"
"TRINITY_DN29695_c0_g2_i1"	"-1.2268175004"	"meanmale"	"unbias"
"TRINITY_DN29758_c0_g1_i1"	"0.1006744584"	"meanmale"	"unbias"
"TRINITY_DN30057_c0_g1_i1"	"0.2336372134"	"meanmale"	"unbias"
"TRINITY_DN30262_c0_g1_i1"	"0.8279520714"	"meanmale"	"unbias"
"TRINITY_DN31418_c0_g1_i1"	"1.561692474"	"meanmale"	"unbias"
"TRINITY_DN31648_c0_g1_i1"	"0.6893013162"	"meanmale"	"unbias"
"TRINITY_DN32707_c0_g1_i1"	"3.056729843"	"meanmale"	"unbias"
"TRINITY_DN32843_c0_g1_i1"	"4.5318509064"	"meanmale"	"unbias"
"TRINITY_DN3297_c0_g1_i1"	"0.2296646578"	"meanmale"	"unbias"
"TRINITY_DN33172_c0_g1_i1"	"3.5171355044"	"meanmale"	"unbias"
"TRINITY_DN33306_c0_g1_i1"	"3.0161808238"	"meanmale"	"unbias"
"TRINITY_DN34585_c0_g1_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN35396_c0_g1_i1"	"-0.1817129704"	"meanmale"	"unbias"
"TRINITY_DN35415_c0_g1_i1"	"3.0647909136"	"meanmale"	"unbias"
"TRINITY_DN3614_c0_g1_i1"	"1.2015046178"	"meanmale"	"unbias"
"TRINITY_DN3647_c0_g1_i1"	"3.6904729658"	"meanmale"	"unbias"
"TRINITY_DN365_c0_g1_i1"	"0.714082438"	"meanmale"	"unbias"
"TRINITY_DN37695_c0_g1_i1"	"2.6976456954"	"meanmale"	"unbias"
"TRINITY_DN37814_c0_g2_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN38071_c0_g1_i1"	"6.7436336996"	"meanmale"	"unbias"
"TRINITY_DN38071_c0_g2_i1"	"1.1855137706"	"meanmale"	"unbias"
"TRINITY_DN38261_c0_g1_i1"	"2.9533553594"	"meanmale"	"unbias"
"TRINITY_DN38604_c0_g1_i1"	"5.881913408"	"meanmale"	"unbias"
"TRINITY_DN38682_c0_g2_i1"	"1.3466663644"	"meanmale"	"unbias"
"TRINITY_DN38807_c0_g1_i1"	"4.7375546604"	"meanmale"	"unbias"
"TRINITY_DN39782_c0_g1_i1"	"2.664012634"	"meanmale"	"unbias"
"TRINITY_DN40100_c0_g1_i1"	"7.275168884"	"meanmale"	"unbias"
"TRINITY_DN40580_c0_g1_i1"	"2.4991047468"	"meanmale"	"unbias"
"TRINITY_DN41598_c0_g2_i1"	"6.3582903986"	"meanmale"	"unbias"
"TRINITY_DN41677_c0_g1_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN41875_c0_g2_i1"	"2.0110410674"	"meanmale"	"unbias"
"TRINITY_DN41970_c0_g1_i1"	"1.1124414552"	"meanmale"	"unbias"
"TRINITY_DN42052_c0_g1_i1"	"0.7163258236"	"meanmale"	"unbias"
"TRINITY_DN42098_c0_g2_i1"	"3.2477961698"	"meanmale"	"unbias"
"TRINITY_DN42142_c0_g1_i1"	"0.5081717132"	"meanmale"	"unbias"
"TRINITY_DN42272_c0_g2_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN42494_c0_g1_i1"	"1.849749549"	"meanmale"	"unbias"
"TRINITY_DN42968_c0_g1_i1"	"4.8805773968"	"meanmale"	"unbias"
"TRINITY_DN43320_c0_g1_i1"	"-0.0372609536"	"meanmale"	"unbias"
"TRINITY_DN43901_c0_g2_i1"	"5.5402144096"	"meanmale"	"unbias"
"TRINITY_DN43919_c0_g1_i1"	"0.398806815"	"meanmale"	"unbias"
"TRINITY_DN43959_c0_g1_i1"	"5.8392745018"	"meanmale"	"unbias"
"TRINITY_DN43965_c0_g1_i1"	"6.093300032"	"meanmale"	"unbias"
"TRINITY_DN44076_c0_g1_i1"	"4.590762984"	"meanmale"	"unbias"
"TRINITY_DN44216_c1_g1_i1"	"1.4583585412"	"meanmale"	"unbias"
"TRINITY_DN44241_c0_g1_i1"	"0.259132382"	"meanmale"	"unbias"
"TRINITY_DN44281_c1_g1_i1"	"5.9556079798"	"meanmale"	"unbias"
"TRINITY_DN44442_c0_g1_i1"	"0.5248128918"	"meanmale"	"unbias"
"TRINITY_DN44521_c0_g2_i1"	"2.7075388716"	"meanmale"	"unbias"
"TRINITY_DN44661_c0_g1_i1"	"1.4678895068"	"meanmale"	"unbias"
"TRINITY_DN45169_c0_g1_i1"	"-0.7403992176"	"meanmale"	"unbias"
"TRINITY_DN45169_c0_g2_i1"	NA	"meanmale"	"unbias"
"TRINITY_DN45589_c0_g1_i1"	"2.4312619836"	"meanmale"	"unbias"
"TRINITY_DN46317_c0_g1_i1"	"4.1553525182"	"meanmale"	"unbias"
"TRINITY_DN46337_c0_g1_i1"	"1.0396804566"	"meanmale"	"unbias"
"TRINITY_DN46343_c0_g1_i1"	"-0.773656361"	"meanmale"	"unbias"
"TRINITY_DN46534_c0_g1_i1"	"-0.1056827462"	"meanmale"	"unbias"
"TRINITY_DN46752_c0_g1_i1"	"0.2217646872"	"meanmale"	"unbias"
"TRINITY_DN46758_c0_g2_i1"	"2.0898444568"	"meanmale"	"unbias"
"TRINITY_DN4678_c0_g1_i1"	"2.3319221512"	"meanmale"	"unbias"
"TRINITY_DN4708_c0_g1_i1"	"3.9940460794"	"meanmale"	"unbias"
"TRINITY_DN47170_c0_g1_i1"	"2.606779105"	"meanmale"	"unbias"
"TRINITY_DN47294_c0_g1_i1"	"0.6924061758"	"meanmale"	"unbias"
"TRINITY_DN47678_c0_g1_i1"	"0.695475379"	"meanmale"	"unbias"
"TRINITY_DN48018_c0_g2_i1"	"0.8769587936"	"meanmale"	"unbias"
"TRINITY_DN48250_c0_g1_i1"	"0.1506284366"	"meanmale"	"unbias"
"TRINITY_DN48371_c0_g1_i1"	"0.672961483"	"meanmale"	"unbias"
