gid	cutoff	bias	log2RPKM	sex
TRINITY_DN120439_c0_g2_i2	FC1	male	2.879886328	meanfemale
TRINITY_DN120439_c0_g3_i1	FC1	male	1.878205529	meanfemale
TRINITY_DN120444_c2_g2_i3	FC1	male	-1.468237792	meanfemale
TRINITY_DN120472_c0_g2_i1	FC1	male	-2.905973086	meanfemale
TRINITY_DN120484_c0_g1_i1	FC1	male	-0.389172068	meanfemale
TRINITY_DN120512_c3_g3_i1	FC1	male	1.212553904	meanfemale
TRINITY_DN120527_c0_g1_i1	FC1	male	0.874349576	meanfemale
TRINITY_DN120528_c0_g1_i2	FC1	male	-3.049677708	meanfemale
TRINITY_DN120533_c0_g4_i1	FC1	male	-0.713032478	meanfemale
TRINITY_DN120539_c0_g1_i1	FC1	male	-0.740255945	meanfemale
TRINITY_DN120559_c0_g2_i1	FC1	male	-2.558732756	meanfemale
TRINITY_DN120578_c0_g1_i1	FC1	male	-0.906906968	meanfemale
TRINITY_DN120579_c0_g2_i2	FC1	male	3.813660668	meanfemale
TRINITY_DN120582_c1_g2_i1	FC1	male	9.665922461	meanfemale
TRINITY_DN120592_c0_g2_i3	FC1	male	-0.394931685	meanfemale
TRINITY_DN120602_c1_g2_i1	FC1	male	1.353368866	meanfemale
TRINITY_DN120608_c2_g7_i1	FC1	male	0.762445847	meanfemale
TRINITY_DN120624_c0_g3_i6	FC1	male	-2.184180816	meanfemale
TRINITY_DN120629_c2_g4_i6	FC1	male	3.348047006	meanfemale
TRINITY_DN120631_c0_g2_i2	FC1	male	2.573224144	meanfemale
TRINITY_DN120634_c0_g2_i1	FC1	male	0.73610328	meanfemale
TRINITY_DN120657_c0_g1_i5	FC1	male	0.61986099	meanfemale
TRINITY_DN120661_c1_g1_i2	FC1	male	1.949632281	meanfemale
TRINITY_DN120661_c1_g2_i4	FC1	male	1.739222588	meanfemale
TRINITY_DN120684_c0_g1_i4	FC1	male	3.248090193	meanfemale
TRINITY_DN120686_c1_g1_i2	FC1	male	-0.224090705	meanfemale
TRINITY_DN120702_c0_g1_i1	FC1	male	5.048773147	meanfemale
TRINITY_DN120714_c0_g1_i1	FC1	male	1.295652249	meanfemale
TRINITY_DN120724_c0_g1_i1	FC1	male	0.662524104	meanfemale
TRINITY_DN120737_c0_g1_i1	FC1	male	0.905075902	meanfemale
TRINITY_DN120739_c0_g10_i1	FC1	male	2.643479442	meanfemale
TRINITY_DN120744_c0_g1_i4	FC1	male	-0.011049512	meanfemale
TRINITY_DN120750_c0_g4_i1	FC1	male	3.36216906	meanfemale
TRINITY_DN120752_c0_g1_i1	FC1	male	3.95964346	meanfemale
TRINITY_DN120758_c3_g6_i1	FC1	male	2.824120601	meanfemale
TRINITY_DN120764_c2_g1_i1	FC1	male	-0.390184368	meanfemale
TRINITY_DN120773_c0_g1_i1	FC1	male	1.624355545	meanfemale
TRINITY_DN120781_c0_g1_i2	FC1	male	1.932601375	meanfemale
TRINITY_DN120790_c0_g1_i1	FC1	male	0.090662136	meanfemale
TRINITY_DN120819_c1_g2_i4	FC1	male	5.336130054	meanfemale
TRINITY_DN120829_c1_g2_i1	FC1	male	3.420394991	meanfemale
TRINITY_DN120831_c0_g1_i2	FC1	male	0.409282294	meanfemale
TRINITY_DN120835_c1_g4_i8	FC1	male	0.595773464	meanfemale
TRINITY_DN120836_c0_g1_i1	FC1	male	6.26433714	meanfemale
TRINITY_DN120847_c0_g1_i1	FC1	male	3.981776734	meanfemale
TRINITY_DN120856_c0_g1_i2	FC1	male	0.043785976	meanfemale
TRINITY_DN120878_c0_g1_i3	FC1	male	-1.835170391	meanfemale
TRINITY_DN120881_c0_g1_i3	FC1	male	1.49794178	meanfemale
TRINITY_DN120892_c0_g1_i1	FC1	male	-0.062303554	meanfemale
TRINITY_DN120899_c0_g1_i1	FC1	male	-1.572355196	meanfemale
TRINITY_DN120901_c0_g1_i1	FC1	male	6.52275268	meanfemale
TRINITY_DN120906_c0_g1_i1	FC1	male	4.88340938	meanfemale
TRINITY_DN120917_c6_g1_i6	FC1	male	8.750233626	meanfemale
TRINITY_DN120919_c0_g1_i2	FC1	male	-0.467292016	meanfemale
TRINITY_DN120927_c0_g1_i1	FC1	male	-2.421128242	meanfemale
TRINITY_DN120940_c1_g2_i1	FC1	male	-0.405365613	meanfemale
TRINITY_DN120947_c1_g3_i1	FC1	male	-0.785753918	meanfemale
TRINITY_DN120962_c4_g1_i2	FC1	male	0.203055409	meanfemale
TRINITY_DN120962_c5_g1_i4	FC1	male	1.571568188	meanfemale
TRINITY_DN120964_c0_g1_i1	FC1	male	-1.785235695	meanfemale
TRINITY_DN120966_c0_g1_i1	FC1	male	4.556012789	meanfemale
TRINITY_DN120977_c0_g2_i2	FC1	male	-1.630096032	meanfemale
TRINITY_DN120977_c0_g3_i1	FC1	male	-1.711799814	meanfemale
TRINITY_DN120978_c0_g1_i1	FC1	male	1.746385496	meanfemale
TRINITY_DN121022_c0_g1_i3	FC1	male	3.907296997	meanfemale
TRINITY_DN121027_c6_g1_i2	FC1	male	8.201681507	meanfemale
TRINITY_DN121035_c0_g3_i3	FC1	male	1.016822002	meanfemale
TRINITY_DN121063_c0_g1_i2	FC1	male	4.045809952	meanfemale
TRINITY_DN121065_c0_g1_i2	FC1	male	1.111946909	meanfemale
TRINITY_DN121103_c0_g1_i2	FC1	male	3.522504062	meanfemale
TRINITY_DN121118_c0_g3_i6	FC1	male	-0.715185945	meanfemale
TRINITY_DN121119_c0_g1_i1	FC1	male	2.126897647	meanfemale
TRINITY_DN121155_c0_g2_i2	FC1	male	-0.911588132	meanfemale
TRINITY_DN121161_c0_g1_i1	FC1	male	0.866176519	meanfemale
TRINITY_DN121166_c4_g1_i3	FC1	male	1.018616048	meanfemale
TRINITY_DN121167_c3_g2_i1	FC1	male	0.364796699	meanfemale
TRINITY_DN121175_c4_g7_i1	FC1	male	2.234245612	meanfemale
TRINITY_DN121175_c4_g9_i1	FC1	male	-1.377128565	meanfemale
TRINITY_DN121186_c0_g3_i4	FC1	male	-2.945467195	meanfemale
TRINITY_DN121212_c0_g1_i3	FC1	male	1.246844215	meanfemale
TRINITY_DN121216_c0_g1_i3	FC1	male	-1.163598902	meanfemale
TRINITY_DN121224_c0_g1_i3	FC1	male	2.230136103	meanfemale
TRINITY_DN121238_c0_g1_i2	FC1	male	-1.09997332	meanfemale
TRINITY_DN121249_c3_g1_i1	FC1	male	-0.803668841	meanfemale
TRINITY_DN121259_c0_g1_i1	FC1	male	2.610163847	meanfemale
TRINITY_DN121263_c0_g2_i1	FC1	male	1.177645059	meanfemale
TRINITY_DN121263_c0_g3_i1	FC1	male	0.261732834	meanfemale
TRINITY_DN121270_c0_g2_i2	FC1	male	3.597282591	meanfemale
TRINITY_DN121276_c0_g2_i1	FC1	male	5.777368376	meanfemale
TRINITY_DN121277_c0_g1_i1	FC1	male	-1.501761503	meanfemale
TRINITY_DN121287_c2_g4_i4	FC1	male	1.689006646	meanfemale
TRINITY_DN121340_c2_g1_i1	FC1	male	9.091876941	meanfemale
TRINITY_DN121341_c0_g1_i1	FC1	male	-2.045335393	meanfemale
TRINITY_DN121345_c0_g2_i1	FC1	male	2.166569807	meanfemale
TRINITY_DN121348_c0_g1_i1	FC1	male	-0.899708982	meanfemale
TRINITY_DN121351_c0_g1_i1	FC1	male	2.784489883	meanfemale
TRINITY_DN121364_c0_g1_i2	FC1	male	-1.637903153	meanfemale
TRINITY_DN121375_c6_g6_i1	FC1	male	0.197220493	meanfemale
TRINITY_DN121406_c0_g1_i2	FC1	male	-2.463804908	meanfemale
TRINITY_DN121409_c1_g1_i1	FC1	male	1.241165454	meanfemale
TRINITY_DN121410_c0_g1_i3	FC1	male	-0.168339386	meanfemale
TRINITY_DN121412_c0_g1_i3	FC1	male	0.506751139	meanfemale
TRINITY_DN121428_c1_g2_i2	FC1	male	1.666726934	meanfemale
TRINITY_DN121437_c0_g1_i1	FC1	male	-0.344222787	meanfemale
TRINITY_DN121451_c0_g1_i1	FC1	male	2.331433194	meanfemale
TRINITY_DN121463_c3_g1_i2	FC1	male	0.821812628	meanfemale
TRINITY_DN121465_c4_g2_i1	FC1	male	2.350635757	meanfemale
TRINITY_DN121487_c0_g4_i2	FC1	male	5.391584612	meanfemale
TRINITY_DN121490_c3_g1_i3	FC1	male	-0.872858708	meanfemale
TRINITY_DN121494_c0_g1_i3	FC1	male	0.671532918	meanfemale
TRINITY_DN121495_c0_g1_i2	FC1	male	1.9802846	meanfemale
TRINITY_DN121499_c0_g2_i1	FC1	male	-1.999954048	meanfemale
TRINITY_DN121502_c0_g1_i1	FC1	male	2.291690797	meanfemale
TRINITY_DN121516_c0_g1_i12	FC1	male	6.614883741	meanfemale
TRINITY_DN121524_c0_g1_i2	FC1	male	1.920734388	meanfemale
TRINITY_DN121526_c0_g1_i1	FC1	male	1.429284469	meanfemale
TRINITY_DN121547_c0_g1_i5	FC1	male	2.227023201	meanfemale
TRINITY_DN121555_c0_g1_i2	FC1	male	0.453158091	meanfemale
TRINITY_DN121559_c0_g1_i2	FC1	male	-0.674396242	meanfemale
TRINITY_DN121573_c4_g4_i7	FC1	male	-0.190700881	meanfemale
TRINITY_DN121585_c3_g5_i1	FC1	male	2.470917447	meanfemale
TRINITY_DN121594_c0_g3_i2	FC1	male	8.673907568	meanfemale
TRINITY_DN121602_c0_g1_i4	FC1	male	-0.253833571	meanfemale
TRINITY_DN121609_c1_g1_i1	FC1	male	0.56265201	meanfemale
TRINITY_DN121636_c0_g3_i2	FC1	male	5.37288268	meanfemale
TRINITY_DN121654_c1_g7_i2	FC1	male	-1.454869496	meanfemale
TRINITY_DN121660_c4_g4_i1	FC1	male	-0.619259116	meanfemale
TRINITY_DN121660_c4_g6_i1	FC1	male	0.005743988	meanfemale
TRINITY_DN121674_c1_g1_i1	FC1	male	-1.883099228	meanfemale
TRINITY_DN121675_c2_g1_i3	FC1	male	-3.488432549	meanfemale
TRINITY_DN121680_c0_g1_i1	FC1	male	0.098574723	meanfemale
TRINITY_DN121684_c0_g1_i1	FC1	male	2.297158802	meanfemale
TRINITY_DN121684_c0_g2_i1	FC1	male	1.098020241	meanfemale
TRINITY_DN121684_c0_g3_i1	FC1	male	2.109568031	meanfemale
TRINITY_DN121692_c2_g1_i1	FC1	male	0.711177586	meanfemale
TRINITY_DN121704_c3_g2_i1	FC1	male	-1.534292823	meanfemale
TRINITY_DN121706_c0_g1_i2	FC1	male	1.906682375	meanfemale
TRINITY_DN121729_c0_g1_i1	FC1	male	-2.64785368	meanfemale
TRINITY_DN121746_c0_g1_i1	FC1	male	1.549160465	meanfemale
TRINITY_DN121752_c1_g1_i3	FC1	male	1.309242958	meanfemale
TRINITY_DN121783_c1_g4_i1	FC1	male	1.298820845	meanfemale
TRINITY_DN121785_c0_g1_i1	FC1	male	1.07254257	meanfemale
TRINITY_DN121788_c0_g1_i1	FC1	male	6.778344663	meanfemale
TRINITY_DN121789_c0_g1_i2	FC1	male	4.704093036	meanfemale
TRINITY_DN121790_c0_g1_i3	FC1	male	0.720162548	meanfemale
TRINITY_DN121812_c0_g2_i2	FC1	male	4.587059787	meanfemale
TRINITY_DN121821_c2_g2_i4	FC1	male	1.407036183	meanfemale
TRINITY_DN121821_c2_g4_i2	FC1	male	4.203126419	meanfemale
TRINITY_DN121826_c1_g2_i4	FC1	male	4.314642209	meanfemale
TRINITY_DN121841_c0_g2_i2	FC1	male	6.38163849	meanfemale
TRINITY_DN121847_c0_g1_i2	FC1	male	4.5486716	meanfemale
TRINITY_DN121849_c0_g1_i5	FC1	male	1.329029105	meanfemale
TRINITY_DN121880_c0_g4_i1	FC1	male	1.700680527	meanfemale
TRINITY_DN121883_c0_g1_i1	FC1	male	0.603136774	meanfemale
TRINITY_DN121887_c2_g1_i1	FC1	male	3.599499099	meanfemale
TRINITY_DN121895_c0_g1_i2	FC1	male	1.624464336	meanfemale
TRINITY_DN121895_c0_g2_i1	FC1	male	2.499520898	meanfemale
TRINITY_DN121898_c1_g1_i1	FC1	male	-0.029160285	meanfemale
TRINITY_DN121902_c0_g1_i2	FC1	male	2.905922448	meanfemale
TRINITY_DN121921_c1_g2_i1	FC1	male	-0.984702941	meanfemale
TRINITY_DN121924_c0_g2_i2	FC1	male	0.149885853	meanfemale
TRINITY_DN121925_c0_g1_i1	FC1	male	4.789654092	meanfemale
TRINITY_DN121927_c0_g3_i1	FC1	male	-0.615097352	meanfemale
TRINITY_DN121930_c2_g6_i2	FC1	male	0.828134077	meanfemale
TRINITY_DN121933_c2_g2_i1	FC1	male	1.416763786	meanfemale
TRINITY_DN121941_c0_g10_i1	FC1	male	0.426994184	meanfemale
TRINITY_DN121961_c0_g1_i1	FC1	male	-1.610014132	meanfemale
TRINITY_DN121972_c0_g3_i1	FC1	male	1.281979351	meanfemale
TRINITY_DN121980_c0_g1_i4	FC1	male	-1.910521701	meanfemale
TRINITY_DN121982_c0_g1_i2	FC1	male	-1.704002131	meanfemale
TRINITY_DN122002_c0_g1_i2	FC1	male	-0.947904514	meanfemale
TRINITY_DN122014_c0_g1_i1	FC1	male	0.834683972	meanfemale
TRINITY_DN122038_c0_g1_i2	FC1	male	NA	meanfemale
TRINITY_DN122048_c0_g2_i2	FC1	male	5.461659438	meanfemale
TRINITY_DN122057_c0_g2_i1	FC1	male	-0.182807718	meanfemale
TRINITY_DN122066_c0_g1_i1	FC1	male	0.890447591	meanfemale
TRINITY_DN122075_c3_g2_i3	FC1	male	0.810900765	meanfemale
TRINITY_DN122077_c0_g1_i1	FC1	male	1.76431583	meanfemale
TRINITY_DN122080_c0_g3_i2	FC1	male	5.664929552	meanfemale
TRINITY_DN122092_c3_g1_i2	FC1	male	0.101170341	meanfemale
TRINITY_DN122097_c0_g1_i2	FC1	male	-3.100255736	meanfemale
TRINITY_DN122100_c0_g1_i3	FC1	male	0.926871681	meanfemale
TRINITY_DN122107_c1_g1_i5	FC1	male	1.954041089	meanfemale
TRINITY_DN122110_c0_g1_i1	FC1	male	0.660666447	meanfemale
TRINITY_DN122112_c0_g1_i2	FC1	male	0.456920585	meanfemale
TRINITY_DN122118_c0_g1_i1	FC1	male	3.153010065	meanfemale
TRINITY_DN122126_c1_g2_i4	FC1	male	-1.103966076	meanfemale
TRINITY_DN122130_c0_g1_i3	FC1	male	9.604804518	meanfemale
TRINITY_DN122135_c0_g2_i3	FC1	male	-0.243659465	meanfemale
TRINITY_DN122139_c2_g2_i3	FC1	male	1.309260258	meanfemale
TRINITY_DN122147_c8_g1_i6	FC1	male	2.954928201	meanfemale
TRINITY_DN122155_c1_g2_i5	FC1	male	-0.07931725	meanfemale
TRINITY_DN122162_c1_g1_i2	FC1	male	-1.526183284	meanfemale
TRINITY_DN122168_c1_g1_i9	FC1	male	-0.287499293	meanfemale
TRINITY_DN122181_c0_g1_i1	FC1	male	-2.005511009	meanfemale
TRINITY_DN122183_c0_g2_i1	FC1	male	2.83548909	meanfemale
TRINITY_DN122188_c0_g1_i1	FC1	male	-2.845433025	meanfemale
TRINITY_DN122195_c3_g4_i1	FC1	male	-1.541977566	meanfemale
TRINITY_DN122207_c0_g1_i1	FC1	male	3.500542819	meanfemale
TRINITY_DN122209_c0_g1_i6	FC1	male	1.587972309	meanfemale
TRINITY_DN122213_c2_g2_i1	FC1	male	0.468639356	meanfemale
TRINITY_DN122227_c2_g3_i2	FC1	male	1.716991122	meanfemale
TRINITY_DN122227_c2_g5_i35	FC1	male	1.013357154	meanfemale
TRINITY_DN122247_c0_g3_i8	FC1	male	4.038480404	meanfemale
TRINITY_DN122247_c0_g4_i2	FC1	male	2.765844695	meanfemale
TRINITY_DN122247_c0_g9_i1	FC1	male	-0.327912494	meanfemale
TRINITY_DN122249_c0_g1_i1	FC1	male	-0.992335756	meanfemale
TRINITY_DN122251_c0_g1_i2	FC1	male	-0.290917102	meanfemale
TRINITY_DN122255_c0_g1_i1	FC1	male	-0.19822292	meanfemale
TRINITY_DN122270_c0_g1_i2	FC1	male	1.916576311	meanfemale
TRINITY_DN122289_c0_g1_i2	FC1	male	-2.759409981	meanfemale
TRINITY_DN122299_c7_g1_i1	FC1	male	6.429804738	meanfemale
TRINITY_DN122332_c0_g1_i1	FC1	male	-1.524141878	meanfemale
TRINITY_DN122341_c2_g1_i1	FC1	male	0.823688559	meanfemale
TRINITY_DN122344_c2_g1_i1	FC1	male	-1.492949488	meanfemale
TRINITY_DN122345_c2_g1_i1	FC1	male	-2.088017046	meanfemale
TRINITY_DN122348_c0_g1_i1	FC1	male	2.518362743	meanfemale
TRINITY_DN122360_c1_g2_i1	FC1	male	-3.322494421	meanfemale
TRINITY_DN122369_c4_g2_i3	FC1	male	-0.322839258	meanfemale
TRINITY_DN122383_c0_g1_i3	FC1	male	1.079150609	meanfemale
TRINITY_DN122384_c0_g3_i2	FC1	male	-0.635767532	meanfemale
TRINITY_DN122391_c0_g1_i1	FC1	male	-1.523770784	meanfemale
TRINITY_DN122407_c3_g1_i3	FC1	male	-3.068149941	meanfemale
TRINITY_DN122408_c1_g2_i10	FC1	male	-1.969451109	meanfemale
TRINITY_DN122415_c4_g2_i4	FC1	male	5.029914047	meanfemale
TRINITY_DN122423_c0_g1_i6	FC1	male	0.445259663	meanfemale
TRINITY_DN122436_c4_g2_i1	FC1	male	-1.717411607	meanfemale
TRINITY_DN122453_c4_g1_i3	FC1	male	5.202277716	meanfemale
TRINITY_DN122453_c4_g4_i2	FC1	male	-0.081879658	meanfemale
TRINITY_DN122453_c4_g5_i3	FC1	male	1.683453678	meanfemale
TRINITY_DN122475_c1_g1_i1	FC1	male	0.14781878	meanfemale
TRINITY_DN122475_c1_g2_i1	FC1	male	2.061019707	meanfemale
TRINITY_DN122484_c0_g1_i4	FC1	male	0.118520154	meanfemale
TRINITY_DN122484_c1_g1_i1	FC1	male	0.396300323	meanfemale
TRINITY_DN122487_c2_g1_i1	FC1	male	4.446164003	meanfemale
TRINITY_DN122497_c0_g1_i3	FC1	male	-0.46541244	meanfemale
TRINITY_DN122513_c0_g2_i2	FC1	male	0.868739455	meanfemale
TRINITY_DN122525_c0_g1_i4	FC1	male	-0.487531696	meanfemale
TRINITY_DN122534_c1_g3_i2	FC1	male	-0.408082536	meanfemale
TRINITY_DN122559_c1_g1_i1	FC1	male	-1.971187888	meanfemale
TRINITY_DN122559_c1_g2_i1	FC1	male	1.435480431	meanfemale
TRINITY_DN122560_c2_g1_i4	FC1	male	0.40485656	meanfemale
TRINITY_DN122564_c0_g1_i4	FC1	male	2.456860269	meanfemale
TRINITY_DN122569_c0_g3_i1	FC1	male	0.820460373	meanfemale
TRINITY_DN122570_c4_g4_i1	FC1	male	-0.725767941	meanfemale
TRINITY_DN122570_c4_g9_i1	FC1	male	0.634760318	meanfemale
TRINITY_DN122573_c0_g1_i1	FC1	male	0.654780843	meanfemale
TRINITY_DN122573_c0_g3_i1	FC1	male	0.83773514	meanfemale
TRINITY_DN122585_c0_g2_i16	FC1	male	4.138170442	meanfemale
TRINITY_DN122585_c0_g5_i2	FC1	male	4.473891774	meanfemale
TRINITY_DN122596_c0_g1_i3	FC1	male	0.716964664	meanfemale
TRINITY_DN122611_c0_g1_i1	FC1	male	4.76386573	meanfemale
TRINITY_DN122616_c0_g1_i1	FC1	male	-2.391854301	meanfemale
TRINITY_DN122622_c0_g3_i14	FC1	male	3.480552277	meanfemale
TRINITY_DN122624_c2_g1_i1	FC1	male	2.252502077	meanfemale
TRINITY_DN122630_c10_g2_i2	FC1	male	1.180321894	meanfemale
TRINITY_DN122648_c2_g1_i1	FC1	male	0.052644411	meanfemale
TRINITY_DN122664_c1_g1_i1	FC1	male	-1.194832505	meanfemale
TRINITY_DN122677_c3_g4_i1	FC1	male	0.044381639	meanfemale
TRINITY_DN122684_c0_g2_i2	FC1	male	1.050328231	meanfemale
TRINITY_DN122698_c3_g2_i1	FC1	male	5.151817784	meanfemale
TRINITY_DN122707_c0_g1_i3	FC1	male	0.763617874	meanfemale
TRINITY_DN122712_c0_g1_i1	FC1	male	2.141734729	meanfemale
TRINITY_DN122720_c0_g1_i1	FC1	male	1.234370389	meanfemale
TRINITY_DN122726_c4_g4_i4	FC1	male	0.489048962	meanfemale
TRINITY_DN122739_c0_g2_i7	FC1	male	0.257245532	meanfemale
TRINITY_DN122740_c1_g1_i1	FC1	male	0.097487067	meanfemale
TRINITY_DN122751_c0_g1_i2	FC1	male	-1.752444855	meanfemale
TRINITY_DN122754_c2_g4_i4	FC1	male	-0.293248446	meanfemale
TRINITY_DN122757_c0_g1_i4	FC1	male	5.232842508	meanfemale
TRINITY_DN122762_c0_g1_i2	FC1	male	2.489209101	meanfemale
TRINITY_DN122767_c1_g1_i1	FC1	male	1.367035425	meanfemale
TRINITY_DN122771_c1_g1_i1	FC1	male	-1.303984206	meanfemale
TRINITY_DN122781_c7_g1_i1	FC1	male	0.390583031	meanfemale
TRINITY_DN122791_c2_g1_i3	FC1	male	-0.393026045	meanfemale
TRINITY_DN122791_c2_g2_i1	FC1	male	-0.275067238	meanfemale
TRINITY_DN122798_c0_g1_i4	FC1	male	1.262827415	meanfemale
TRINITY_DN122814_c0_g1_i4	FC1	male	2.215212294	meanfemale
TRINITY_DN122815_c3_g1_i4	FC1	male	8.519332602	meanfemale
TRINITY_DN122819_c0_g1_i4	FC1	male	3.88916993	meanfemale
TRINITY_DN122821_c0_g1_i2	FC1	male	-0.809239657	meanfemale
TRINITY_DN122824_c1_g1_i2	FC1	male	4.331502696	meanfemale
TRINITY_DN122829_c0_g2_i1	FC1	male	0.160606285	meanfemale
TRINITY_DN122829_c0_g4_i1	FC1	male	0.214246857	meanfemale
TRINITY_DN122838_c0_g1_i3	FC1	male	1.559775471	meanfemale
TRINITY_DN122852_c0_g1_i1	FC1	male	3.186486269	meanfemale
TRINITY_DN122862_c0_g1_i6	FC1	male	-0.467082397	meanfemale
TRINITY_DN122876_c3_g1_i10	FC1	male	2.789749237	meanfemale
TRINITY_DN122879_c0_g1_i3	FC1	male	-3.143724123	meanfemale
TRINITY_DN122882_c0_g1_i2	FC1	male	1.025072111	meanfemale
TRINITY_DN122903_c0_g1_i1	FC1	male	-1.765532297	meanfemale
TRINITY_DN122912_c3_g2_i1	FC1	male	-0.196762227	meanfemale
TRINITY_DN122919_c1_g3_i3	FC1	male	2.946227744	meanfemale
TRINITY_DN122920_c5_g1_i6	FC1	male	0.954165913	meanfemale
TRINITY_DN122938_c2_g2_i1	FC1	male	4.98407822	meanfemale
TRINITY_DN122956_c4_g4_i1	FC1	male	2.403489285	meanfemale
TRINITY_DN122956_c4_g7_i1	FC1	male	1.754517219	meanfemale
TRINITY_DN122959_c0_g1_i3	FC1	male	-3.231232218	meanfemale
TRINITY_DN122960_c3_g1_i1	FC1	male	-0.308319636	meanfemale
TRINITY_DN122960_c4_g2_i1	FC1	male	0.891441822	meanfemale
TRINITY_DN122962_c1_g2_i1	FC1	male	-0.079446218	meanfemale
TRINITY_DN122970_c0_g1_i2	FC1	male	-0.421690316	meanfemale
TRINITY_DN122980_c0_g2_i2	FC1	male	-0.707649047	meanfemale
TRINITY_DN122981_c1_g1_i4	FC1	male	-0.838690704	meanfemale
TRINITY_DN122987_c5_g3_i1	FC1	male	4.524352504	meanfemale
TRINITY_DN122991_c3_g1_i1	FC1	male	2.093837876	meanfemale
TRINITY_DN123006_c2_g6_i1	FC1	male	4.374096437	meanfemale
TRINITY_DN123011_c1_g2_i1	FC1	male	4.176071577	meanfemale
TRINITY_DN123023_c0_g1_i3	FC1	male	-0.089640495	meanfemale
TRINITY_DN123024_c0_g2_i1	FC1	male	10.73535164	meanfemale
TRINITY_DN123031_c0_g1_i1	FC1	male	-0.979213031	meanfemale
TRINITY_DN123037_c0_g2_i2	FC1	male	3.944712059	meanfemale
TRINITY_DN123049_c0_g4_i3	FC1	male	-0.199598348	meanfemale
TRINITY_DN123049_c0_g6_i1	FC1	male	0.048688768	meanfemale
TRINITY_DN123050_c0_g2_i1	FC1	male	0.766270386	meanfemale
TRINITY_DN123054_c2_g2_i2	FC1	male	-1.451842936	meanfemale
TRINITY_DN123059_c0_g3_i4	FC1	male	-0.744002524	meanfemale
TRINITY_DN123060_c0_g1_i1	FC1	male	-1.050856277	meanfemale
TRINITY_DN123063_c0_g1_i4	FC1	male	-1.652323806	meanfemale
TRINITY_DN123064_c2_g7_i1	FC1	male	-0.942242481	meanfemale
TRINITY_DN123064_c5_g4_i1	FC1	male	2.213611864	meanfemale
TRINITY_DN123067_c1_g1_i1	FC1	male	-0.717175983	meanfemale
TRINITY_DN123078_c0_g1_i1	FC1	male	5.007528628	meanfemale
TRINITY_DN123083_c7_g1_i1	FC1	male	0.519510374	meanfemale
TRINITY_DN123087_c0_g1_i1	FC1	male	1.811962348	meanfemale
TRINITY_DN123088_c0_g1_i20	FC1	male	8.827339565	meanfemale
TRINITY_DN123096_c0_g1_i2	FC1	male	-0.07592065	meanfemale
TRINITY_DN123102_c0_g1_i2	FC1	male	0.083092063	meanfemale
TRINITY_DN123107_c2_g3_i1	FC1	male	-0.482056578	meanfemale
TRINITY_DN123138_c0_g1_i2	FC1	male	-0.732334459	meanfemale
TRINITY_DN123156_c0_g1_i3	FC1	male	0.963304284	meanfemale
TRINITY_DN123158_c0_g1_i7	FC1	male	0.521873718	meanfemale
TRINITY_DN123158_c0_g4_i1	FC1	male	-1.0757568	meanfemale
TRINITY_DN123158_c1_g3_i1	FC1	male	-0.259263266	meanfemale
TRINITY_DN123166_c4_g4_i2	FC1	male	3.150478991	meanfemale
TRINITY_DN123166_c4_g6_i1	FC1	male	6.898938064	meanfemale
TRINITY_DN123167_c6_g2_i4	FC1	male	3.072158903	meanfemale
TRINITY_DN123173_c2_g1_i4	FC1	male	-1.507163235	meanfemale
TRINITY_DN123178_c0_g1_i3	FC1	male	2.877184162	meanfemale
TRINITY_DN123184_c1_g2_i1	FC1	male	-0.372359719	meanfemale
TRINITY_DN123189_c2_g4_i1	FC1	male	-0.181626902	meanfemale
TRINITY_DN123197_c0_g1_i1	FC1	male	-2.261301862	meanfemale
TRINITY_DN123202_c0_g1_i2	FC1	male	0.945203015	meanfemale
TRINITY_DN123204_c4_g1_i3	FC1	male	4.582389497	meanfemale
TRINITY_DN123204_c5_g6_i7	FC1	male	-1.49618674	meanfemale
TRINITY_DN123210_c0_g1_i2	FC1	male	4.593633669	meanfemale
TRINITY_DN123229_c0_g1_i4	FC1	male	1.250724214	meanfemale
TRINITY_DN123233_c3_g1_i1	FC1	male	4.186717203	meanfemale
TRINITY_DN123236_c2_g6_i1	FC1	male	-1.217992662	meanfemale
TRINITY_DN123245_c0_g1_i2	FC1	male	7.429392967	meanfemale
TRINITY_DN123247_c0_g2_i5	FC1	male	-1.56422381	meanfemale
TRINITY_DN123249_c0_g1_i1	FC1	male	3.598587437	meanfemale
TRINITY_DN123251_c6_g3_i2	FC1	male	2.619748812	meanfemale
TRINITY_DN123252_c0_g1_i2	FC1	male	-1.779714437	meanfemale
TRINITY_DN123254_c0_g1_i2	FC1	male	-1.809601599	meanfemale
TRINITY_DN123256_c1_g1_i2	FC1	male	-1.522955836	meanfemale
TRINITY_DN123262_c0_g1_i2	FC1	male	-0.036186822	meanfemale
TRINITY_DN123262_c0_g3_i1	FC1	male	-1.189704811	meanfemale
TRINITY_DN123262_c0_g4_i1	FC1	male	1.232055327	meanfemale
TRINITY_DN123267_c1_g2_i1	FC1	male	5.602692093	meanfemale
TRINITY_DN123268_c0_g1_i2	FC1	male	2.156876921	meanfemale
TRINITY_DN123269_c0_g1_i1	FC1	male	4.131309432	meanfemale
TRINITY_DN123270_c0_g3_i6	FC1	male	0.121168274	meanfemale
TRINITY_DN123273_c4_g1_i1	FC1	male	1.194429564	meanfemale
