Log2RPKM	Sex	bias
5.86258887233333	"meanmale"	"female"
-1.164337798	"meanmale"	"female"
4.937465533	"meanmale"	"female"
2.841195296	"meanmale"	"female"
2.88217867233333	"meanmale"	"female"
0.440343979	"meanmale"	"female"
4.598027976	"meanmale"	"female"
3.40917169866667	"meanmale"	"female"
4.42974973433333	"meanmale"	"female"
1.01351272166667	"meanmale"	"female"
0.787420256	"meanmale"	"female"
2.68726405633333	"meanmale"	"female"
3.85733330333333	"meanmale"	"female"
-3.566257571	"meanmale"	"female"
2.69819282666667	"meanmale"	"female"
1.759336865	"meanmale"	"female"
-0.127827057333333	"meanmale"	"female"
3.23543003633333	"meanmale"	"female"
3.30693057666667	"meanmale"	"female"
2.71595492066667	"meanmale"	"female"
4.99783574766667	"meanmale"	"female"
3.168157179	"meanmale"	"female"
2.79854987966667	"meanmale"	"female"
2.68289923833333	"meanmale"	"female"
-3.13447570133333	"meanmale"	"female"
2.98049287833333	"meanmale"	"female"
2.51834836166667	"meanmale"	"female"
-0.503352485333333	"meanmale"	"female"
2.450009552	"meanmale"	"female"
1.27928036266667	"meanmale"	"female"
4.06940503366667	"meanmale"	"female"
3.69904589333333	"meanmale"	"female"
3.18199191	"meanmale"	"female"
5.24024328666667	"meanmale"	"female"
3.46566347366667	"meanmale"	"female"
1.00504897933333	"meanmale"	"female"
2.64201126066667	"meanmale"	"female"
-1.252043131	"meanmale"	"female"
4.06188866566667	"meanmale"	"female"
1.11926347633333	"meanmale"	"female"
0.13831681	"meanmale"	"female"
4.645401997	"meanmale"	"female"
0.345484948666667	"meanmale"	"female"
-2.75587103966667	"meanmale"	"female"
2.79684438866667	"meanmale"	"female"
