gid	cutoff	co_sb	log2meanXY	group1
TRINITY_DN128742_c0_g2_i1	1	male	3.757290649	meanmale
TRINITY_DN128751_c0_g1_i1	1	male	7.441542384	meanmale
TRINITY_DN128753_c0_g3_i1	1	male	12.01066171	meanmale
TRINITY_DN128756_c0_g1_i3	1	male	3.049859304	meanmale
TRINITY_DN128760_c0_g1_i1	3	male	-0.322014742	meanmale
TRINITY_DN128762_c3_g1_i1	1	male	1.235471235	meanmale
TRINITY_DN128763_c4_g1_i2	1	male	4.544088564	meanmale
TRINITY_DN128766_c3_g2_i3	1	male	7.675053604	meanmale
TRINITY_DN128768_c3_g1_i4	1	male	5.236097091	meanmale
TRINITY_DN128771_c5_g8_i2	1	male	1.388286248	meanmale
TRINITY_DN128772_c5_g1_i1	1	male	4.505928708	meanmale
TRINITY_DN128774_c0_g1_i1	3	male	1.601296982	meanmale
TRINITY_DN128775_c0_g1_i1	1	male	-0.401881374	meanmale
TRINITY_DN128781_c0_g4_i2	1	male	1.458914414	meanmale
TRINITY_DN128783_c3_g1_i3	1	male	2.930460243	meanmale
TRINITY_DN128783_c5_g1_i3	1	male	7.648959583	meanmale
TRINITY_DN128793_c0_g1_i6	1	male	4.442403459	meanmale
TRINITY_DN128794_c0_g4_i3	1	male	2.62163045	meanmale
TRINITY_DN128796_c1_g2_i2	5	male	4.495623965	meanmale
TRINITY_DN128796_c1_g3_i3	1	male	4.166073102	meanmale
TRINITY_DN128798_c0_g1_i3	1	male	2.642749015	meanmale
TRINITY_DN128801_c0_g1_i3	1	male	2.705081311	meanmale
TRINITY_DN128803_c1_g1_i3	1	male	0.93249484	meanmale
TRINITY_DN128804_c0_g2_i1	1	male	1.51481402	meanmale
TRINITY_DN128808_c2_g1_i1	5	male	5.426475904	meanmale
TRINITY_DN128814_c7_g11_i1	1	male	2.381605906	meanmale
TRINITY_DN128815_c0_g4_i1	1	male	10.87882066	meanmale
TRINITY_DN128817_c0_g2_i8	1	male	4.175195808	meanmale
TRINITY_DN128821_c5_g1_i1	1	male	1.079338045	meanmale
TRINITY_DN128821_c6_g1_i1	1	male	6.089927294	meanmale
TRINITY_DN128829_c3_g1_i1	1	male	0.170010614	meanmale
TRINITY_DN128829_c4_g3_i3	1	male	11.386246	meanmale
TRINITY_DN128830_c0_g2_i1	1	male	1.770552573	meanmale
TRINITY_DN128830_c0_g4_i4	3	male	2.311115209	meanmale
TRINITY_DN128831_c1_g1_i1	1	male	2.330269884	meanmale
TRINITY_DN128831_c2_g3_i5	3	male	2.491032759	meanmale
TRINITY_DN128838_c1_g1_i1	1	male	0.581141572	meanmale
TRINITY_DN128838_c2_g8_i1	1	male	8.059470386	meanmale
TRINITY_DN128844_c0_g2_i1	5	male	0.924723752	meanmale
TRINITY_DN128849_c0_g4_i3	1	male	5.794182201	meanmale
TRINITY_DN128857_c0_g1_i2	1	male	-1.356495077	meanmale
TRINITY_DN128861_c2_g1_i1	1	male	3.151494963	meanmale
TRINITY_DN128865_c2_g3_i1	1	male	-0.151760279	meanmale
TRINITY_DN128871_c1_g1_i3	1	male	2.471767242	meanmale
TRINITY_DN128881_c4_g2_i1	1	male	6.654219276	meanmale
TRINITY_DN128882_c5_g4_i1	1	male	2.368865396	meanmale
TRINITY_DN128884_c1_g3_i1	3	male	3.255283798	meanmale
TRINITY_DN128884_c3_g1_i1	1	male	1.87171088	meanmale
TRINITY_DN128885_c0_g1_i1	3	male	3.534009486	meanmale
TRINITY_DN128886_c5_g1_i1	1	male	2.482064686	meanmale
TRINITY_DN128886_c5_g2_i3	1	male	2.436955046	meanmale
TRINITY_DN128886_c5_g3_i1	1	male	3.046639593	meanmale
TRINITY_DN128887_c0_g1_i1	1	male	-0.695430503	meanmale
TRINITY_DN128899_c2_g1_i2	1	male	1.870794957	meanmale
TRINITY_DN128911_c0_g1_i2	1	male	1.27894624	meanmale
TRINITY_DN128912_c6_g1_i1	1	male	5.507465399	meanmale
TRINITY_DN128912_c6_g7_i1	1	male	2.617617036	meanmale
TRINITY_DN128915_c0_g1_i1	1	male	5.224332186	meanmale
TRINITY_DN128925_c5_g1_i1	1	male	5.544887517	meanmale
TRINITY_DN128925_c7_g1_i1	1	male	4.700438787	meanmale
TRINITY_DN128927_c0_g4_i1	1	male	7.19577079	meanmale
TRINITY_DN128937_c2_g2_i1	1	male	2.509259943	meanmale
TRINITY_DN128937_c2_g3_i3	1	male	2.879094736	meanmale
TRINITY_DN128939_c0_g1_i2	3	male	1.827501816	meanmale
TRINITY_DN128939_c0_g2_i2	1	male	1.851249691	meanmale
TRINITY_DN128939_c0_g4_i2	1	male	-0.801108825	meanmale
TRINITY_DN128954_c1_g1_i4	3	male	2.932993343	meanmale
TRINITY_DN128955_c5_g1_i1	1	male	2.931850548	meanmale
TRINITY_DN128959_c2_g1_i1	3	male	-0.873846897	meanmale
TRINITY_DN128963_c1_g2_i3	1	male	3.843576546	meanmale
TRINITY_DN128966_c0_g1_i1	5	male	3.026598381	meanmale
TRINITY_DN128975_c1_g2_i1	1	male	0.181091654	meanmale
TRINITY_DN128976_c1_g1_i1	1	male	5.437615832	meanmale
TRINITY_DN128979_c9_g2_i1	3	male	1.507888376	meanmale
TRINITY_DN128980_c0_g1_i1	1	male	3.726625445	meanmale
TRINITY_DN128982_c0_g1_i1	1	male	0.155308528	meanmale
TRINITY_DN128987_c3_g3_i2	1	male	5.515356873	meanmale
TRINITY_DN128988_c1_g1_i4	1	male	3.660025207	meanmale
TRINITY_DN128999_c1_g1_i1	1	male	1.161054279	meanmale
TRINITY_DN129002_c2_g3_i4	7	male	2.811172915	meanmale
TRINITY_DN129003_c7_g1_i1	3	male	1.539056764	meanmale
TRINITY_DN129004_c0_g3_i2	1	male	2.492254056	meanmale
TRINITY_DN129008_c0_g1_i3	1	male	3.611634951	meanmale
TRINITY_DN129013_c2_g5_i1	3	male	5.993996062	meanmale
TRINITY_DN129017_c1_g1_i1	1	male	-0.377159857	meanmale
TRINITY_DN129020_c1_g4_i2	3	male	4.236101246	meanmale
TRINITY_DN129021_c0_g1_i2	1	male	1.41913853	meanmale
TRINITY_DN129030_c1_g5_i1	1	male	2.307303754	meanmale
TRINITY_DN129034_c7_g7_i3	1	male	3.402597459	meanmale
TRINITY_DN129036_c2_g1_i4	3	male	2.675913793	meanmale
TRINITY_DN129038_c5_g11_i1	1	male	2.824469933	meanmale
TRINITY_DN129042_c6_g1_i1	1	male	6.243049048	meanmale
TRINITY_DN129044_c5_g5_i1	1	male	0.27945719	meanmale
TRINITY_DN129046_c3_g2_i1	1	male	1.028467082	meanmale
TRINITY_DN129047_c7_g1_i1	1	male	-0.901555541	meanmale
TRINITY_DN129048_c1_g3_i1	1	male	3.451191836	meanmale
TRINITY_DN129053_c3_g5_i1	3	male	2.843150116	meanmale
TRINITY_DN129061_c0_g3_i3	1	male	3.985517329	meanmale
TRINITY_DN129064_c2_g1_i1	1	male	3.419598061	meanmale
TRINITY_DN129065_c4_g8_i1	1	male	4.775120816	meanmale
TRINITY_DN129066_c0_g2_i4	1	male	4.018005436	meanmale
TRINITY_DN129070_c5_g1_i1	1	male	1.852887632	meanmale
TRINITY_DN129070_c6_g4_i4	3	male	5.242050959	meanmale
TRINITY_DN129076_c0_g1_i1	5	male	3.839751469	meanmale
TRINITY_DN129083_c0_g1_i3	1	male	2.136698696	meanmale
TRINITY_DN129085_c1_g2_i1	1	male	2.144614222	meanmale
TRINITY_DN129095_c5_g3_i1	1	male	2.959243839	meanmale
TRINITY_DN129096_c0_g3_i4	3	male	3.355119133	meanmale
TRINITY_DN129120_c0_g1_i1	5	male	2.569971114	meanmale
TRINITY_DN129120_c0_g4_i1	1	male	5.653997038	meanmale
TRINITY_DN129120_c0_g5_i1	1	male	6.155478086	meanmale
TRINITY_DN129125_c0_g1_i2	1	male	2.335907905	meanmale
TRINITY_DN129125_c0_g4_i1	1	male	1.496396916	meanmale
TRINITY_DN129128_c4_g1_i5	1	male	4.142292269	meanmale
TRINITY_DN129130_c0_g1_i1	1	male	0.965572929	meanmale
TRINITY_DN129130_c5_g1_i2	1	male	3.586033115	meanmale
TRINITY_DN129134_c7_g1_i2	5	male	3.126283229	meanmale
TRINITY_DN129138_c3_g1_i1	1	male	2.71656239	meanmale
TRINITY_DN129141_c5_g2_i3	1	male	3.33015003	meanmale
TRINITY_DN129145_c5_g2_i2	1	male	8.16779844	meanmale
TRINITY_DN129145_c6_g2_i2	1	male	2.220273482	meanmale
TRINITY_DN129149_c1_g5_i1	1	male	2.321251703	meanmale
TRINITY_DN129153_c9_g2_i1	1	male	2.53408045	meanmale
TRINITY_DN129153_c9_g4_i2	1	male	3.028191698	meanmale
TRINITY_DN129162_c4_g5_i5	1	male	1.881390741	meanmale
TRINITY_DN129162_c5_g1_i2	3	male	7.060505107	meanmale
TRINITY_DN129167_c5_g9_i1	1	male	3.038173365	meanmale
TRINITY_DN129168_c1_g3_i1	1	male	4.440917438	meanmale
TRINITY_DN129171_c3_g1_i2	1	male	3.989149306	meanmale
TRINITY_DN129179_c0_g1_i1	1	male	2.511136683	meanmale
TRINITY_DN129185_c2_g3_i2	1	male	3.624446619	meanmale
TRINITY_DN129192_c0_g3_i1	3	male	3.028445038	meanmale
TRINITY_DN129193_c4_g1_i1	1	male	8.761093823	meanmale
TRINITY_DN129193_c4_g2_i2	1	male	3.30092598	meanmale
TRINITY_DN129195_c4_g3_i1	1	male	4.444595641	meanmale
TRINITY_DN129196_c5_g2_i2	3	male	1.732342617	meanmale
TRINITY_DN129199_c2_g2_i11	1	male	0.913806574	meanmale
TRINITY_DN129202_c2_g8_i1	1	male	3.122082389	meanmale
TRINITY_DN129213_c0_g2_i1	3	male	0.953173476	meanmale
TRINITY_DN129226_c1_g1_i1	1	male	1.992805106	meanmale
TRINITY_DN129233_c0_g2_i1	1	male	3.331402753	meanmale
TRINITY_DN129239_c8_g1_i2	1	male	4.06326921	meanmale
TRINITY_DN129246_c5_g2_i1	1	male	1.276657568	meanmale
TRINITY_DN129246_c6_g9_i1	1	male	2.202081207	meanmale
TRINITY_DN129249_c1_g10_i1	1	male	3.008905102	meanmale
TRINITY_DN129262_c0_g1_i1	3	male	3.829985718	meanmale
TRINITY_DN129263_c4_g1_i3	3	male	0.507746124	meanmale
TRINITY_DN129264_c1_g1_i1	1	male	11.62671737	meanmale
TRINITY_DN129266_c0_g1_i2	1	male	0.811175076	meanmale
TRINITY_DN129267_c4_g1_i1	1	male	2.149614283	meanmale
TRINITY_DN129273_c5_g3_i1	1	male	6.686076084	meanmale
TRINITY_DN129273_c5_g5_i1	1	male	0.867873427	meanmale
TRINITY_DN129273_c5_g6_i1	1	male	5.4471511	meanmale
TRINITY_DN129274_c2_g3_i1	1	male	0.966526793	meanmale
TRINITY_DN129280_c0_g2_i5	1	male	4.545444024	meanmale
TRINITY_DN129281_c3_g1_i4	1	male	1.373802039	meanmale
TRINITY_DN129281_c4_g3_i3	1	male	4.388291168	meanmale
TRINITY_DN129283_c0_g1_i2	1	male	3.414584919	meanmale
TRINITY_DN129284_c0_g1_i1	1	male	1.082058314	meanmale
TRINITY_DN129285_c0_g1_i3	3	male	5.530461658	meanmale
TRINITY_DN129289_c0_g1_i19	1	male	2.740853263	meanmale
TRINITY_DN129290_c0_g1_i1	3	male	-0.606271408	meanmale
TRINITY_DN129292_c0_g3_i1	1	male	2.135900674	meanmale
TRINITY_DN129294_c9_g2_i1	1	male	1.868370706	meanmale
TRINITY_DN129307_c0_g4_i4	3	male	2.693370855	meanmale
TRINITY_DN129308_c13_g3_i2	1	male	9.769372578	meanmale
TRINITY_DN129311_c0_g1_i1	1	male	2.916383107	meanmale
TRINITY_DN129311_c0_g2_i1	1	male	3.680900994	meanmale
TRINITY_DN129311_c0_g3_i1	1	male	0.829189604	meanmale
TRINITY_DN129311_c0_g5_i2	1	male	3.997855785	meanmale
TRINITY_DN129312_c5_g6_i1	1	male	2.856076694	meanmale
TRINITY_DN129319_c1_g1_i1	1	male	1.709005536	meanmale
TRINITY_DN129324_c1_g1_i2	1	male	2.685624294	meanmale
TRINITY_DN129324_c1_g2_i2	1	male	3.00197405	meanmale
TRINITY_DN129325_c2_g2_i1	1	male	1.240098562	meanmale
TRINITY_DN129329_c6_g1_i3	1	male	4.571345089	meanmale
TRINITY_DN129329_c6_g2_i1	1	male	4.029022548	meanmale
TRINITY_DN129335_c5_g1_i1	1	male	5.177988689	meanmale
TRINITY_DN129335_c5_g2_i1	1	male	4.981189946	meanmale
TRINITY_DN129348_c0_g1_i1	1	male	2.948171936	meanmale
TRINITY_DN129350_c3_g1_i4	1	male	4.163323185	meanmale
TRINITY_DN129361_c3_g1_i1	1	male	3.860608808	meanmale
TRINITY_DN129367_c1_g4_i3	1	male	2.363148804	meanmale
TRINITY_DN129370_c1_g3_i2	3	male	2.870368597	meanmale
TRINITY_DN129376_c0_g1_i1	1	male	4.140679846	meanmale
TRINITY_DN129386_c0_g2_i11	1	male	4.635104611	meanmale
TRINITY_DN129390_c0_g2_i4	1	male	2.062299055	meanmale
TRINITY_DN129398_c7_g1_i4	1	male	4.673715202	meanmale
TRINITY_DN129398_c8_g2_i1	5	male	3.400317664	meanmale
TRINITY_DN129401_c5_g1_i1	1	male	3.077998477	meanmale
TRINITY_DN129408_c6_g2_i2	1	male	2.978370103	meanmale
TRINITY_DN129420_c0_g1_i2	1	male	5.348188058	meanmale
TRINITY_DN129422_c6_g1_i2	3	male	6.618018953	meanmale
TRINITY_DN129426_c1_g2_i6	1	male	3.310326947	meanmale
TRINITY_DN129427_c0_g8_i10	1	male	4.567761088	meanmale
TRINITY_DN129434_c4_g1_i1	1	male	1.329836428	meanmale
TRINITY_DN129434_c4_g5_i1	1	male	5.688831914	meanmale
TRINITY_DN129442_c0_g2_i3	1	male	2.056370776	meanmale
TRINITY_DN129448_c0_g2_i2	7	male	4.226173508	meanmale
TRINITY_DN129452_c0_g1_i5	3	male	3.770313019	meanmale
TRINITY_DN129461_c6_g1_i2	1	male	2.970501732	meanmale
TRINITY_DN129471_c4_g1_i1	1	male	2.048814071	meanmale
TRINITY_DN129473_c0_g1_i4	1	male	11.11068724	meanmale
TRINITY_DN129479_c10_g1_i1	1	male	5.187566514	meanmale
TRINITY_DN129479_c5_g1_i1	1	male	2.956611192	meanmale
TRINITY_DN129482_c0_g1_i2	3	male	0.963334817	meanmale
TRINITY_DN129483_c3_g3_i1	5	male	3.276013341	meanmale
TRINITY_DN129484_c5_g1_i1	1	male	1.287395517	meanmale
TRINITY_DN129484_c5_g4_i1	1	male	2.042659264	meanmale
TRINITY_DN129484_c5_g5_i1	1	male	1.922450926	meanmale
TRINITY_DN129486_c1_g1_i4	1	male	0.356705197	meanmale
TRINITY_DN129506_c3_g8_i2	1	male	2.87366256	meanmale
TRINITY_DN129508_c1_g3_i2	1	male	2.895349619	meanmale
TRINITY_DN129508_c2_g3_i2	1	male	-0.907886733	meanmale
TRINITY_DN129514_c0_g1_i1	1	male	3.268050825	meanmale
TRINITY_DN129520_c2_g10_i1	1	male	4.603316843	meanmale
TRINITY_DN129527_c5_g2_i1	1	male	2.570300347	meanmale
TRINITY_DN129535_c6_g1_i1	1	male	0.532923676	meanmale
TRINITY_DN129536_c0_g3_i1	1	male	1.968567165	meanmale
TRINITY_DN129538_c1_g1_i3	1	male	4.089838589	meanmale
TRINITY_DN129540_c3_g1_i3	1	male	4.68175108	meanmale
TRINITY_DN129542_c3_g1_i1	1	male	3.055879713	meanmale
TRINITY_DN129543_c14_g4_i1	1	male	-1.160007804	meanmale
TRINITY_DN129543_c4_g3_i1	5	male	2.741270308	meanmale
TRINITY_DN129549_c5_g1_i1	1	male	1.307983429	meanmale
TRINITY_DN129549_c6_g1_i1	1	male	12.28853325	meanmale
TRINITY_DN129553_c0_g1_i2	1	male	2.335762289	meanmale
TRINITY_DN129555_c0_g1_i1	1	male	2.402980498	meanmale
TRINITY_DN129555_c1_g1_i6	3	male	-0.593651672	meanmale
TRINITY_DN129559_c0_g1_i2	1	male	3.28927249	meanmale
TRINITY_DN129562_c1_g1_i2	1	male	5.938403167	meanmale
TRINITY_DN129565_c0_g2_i1	1	male	2.216212099	meanmale
TRINITY_DN129572_c0_g1_i1	1	male	2.877646605	meanmale
TRINITY_DN129576_c6_g13_i1	1	male	5.561282949	meanmale
TRINITY_DN129576_c6_g4_i1	3	male	4.10948898	meanmale
TRINITY_DN129586_c4_g3_i1	5	male	4.683303333	meanmale
TRINITY_DN129589_c0_g3_i1	1	male	1.113976397	meanmale
TRINITY_DN129590_c0_g1_i1	1	male	1.37766449	meanmale
TRINITY_DN129591_c1_g1_i3	1	male	1.984538502	meanmale
TRINITY_DN129591_c1_g3_i1	1	male	1.854538969	meanmale
TRINITY_DN129592_c1_g1_i1	3	male	3.064263295	meanmale
TRINITY_DN129597_c1_g4_i1	1	male	5.063416517	meanmale
TRINITY_DN129604_c0_g1_i1	1	male	1.026868671	meanmale
TRINITY_DN129608_c0_g1_i2	1	male	3.924126257	meanmale
TRINITY_DN129610_c0_g1_i1	3	male	-0.046842682	meanmale
TRINITY_DN129612_c2_g2_i7	1	male	6.356460582	meanmale
TRINITY_DN129616_c8_g1_i1	1	male	5.078251331	meanmale
TRINITY_DN129621_c4_g1_i1	1	male	4.292703241	meanmale
TRINITY_DN129624_c0_g1_i1	1	male	1.792034656	meanmale
TRINITY_DN129631_c6_g13_i1	1	male	3.325830088	meanmale
TRINITY_DN129631_c6_g2_i1	1	male	6.471324296	meanmale
TRINITY_DN129633_c3_g2_i1	1	male	3.167532192	meanmale
TRINITY_DN129634_c0_g1_i4	1	male	7.848173789	meanmale
TRINITY_DN129639_c7_g1_i1	3	male	2.741924818	meanmale
TRINITY_DN129640_c0_g1_i1	1	male	2.471883946	meanmale
TRINITY_DN129642_c1_g2_i1	1	male	2.258020164	meanmale
TRINITY_DN129643_c0_g1_i2	1	male	1.185641393	meanmale
TRINITY_DN129651_c0_g5_i7	3	male	2.000296633	meanmale
TRINITY_DN129653_c0_g1_i1	1	male	0.458558403	meanmale
TRINITY_DN129653_c1_g2_i1	1	male	1.326906676	meanmale
TRINITY_DN129653_c1_g3_i2	1	male	2.307990392	meanmale
TRINITY_DN129655_c0_g1_i1	1	male	2.60824862	meanmale
TRINITY_DN129656_c4_g3_i2	5	male	8.858073869	meanmale
TRINITY_DN129656_c5_g3_i1	1	male	10.20768061	meanmale
TRINITY_DN129661_c1_g7_i2	1	male	1.525074529	meanmale
TRINITY_DN129662_c1_g2_i1	1	male	9.183188273	meanmale
TRINITY_DN129662_c1_g4_i1	1	male	9.388724665	meanmale
TRINITY_DN129667_c3_g1_i1	1	male	1.95085919	meanmale
TRINITY_DN129669_c2_g2_i1	1	male	0.725786867	meanmale
TRINITY_DN129670_c3_g2_i2	1	male	3.466146325	meanmale
TRINITY_DN129671_c1_g9_i1	1	male	3.342292061	meanmale
TRINITY_DN129673_c1_g4_i5	1	male	7.7957145	meanmale
TRINITY_DN129675_c0_g1_i1	1	male	0.936068459	meanmale
TRINITY_DN129680_c1_g2_i6	1	male	4.401810738	meanmale
TRINITY_DN129682_c1_g3_i8	1	male	5.936182061	meanmale
TRINITY_DN129684_c6_g1_i2	1	male	7.026609845	meanmale
TRINITY_DN129684_c8_g1_i7	3	male	3.904685696	meanmale
TRINITY_DN129684_c8_g4_i1	1	male	1.65293014	meanmale
TRINITY_DN129692_c0_g1_i2	1	male	6.587499853	meanmale
TRINITY_DN129692_c1_g1_i2	3	male	2.89358137	meanmale
TRINITY_DN129698_c3_g1_i2	3	male	3.499660755	meanmale
TRINITY_DN129699_c2_g3_i2	1	male	3.142991304	meanmale
TRINITY_DN129699_c2_g6_i1	3	male	5.704768538	meanmale
TRINITY_DN129703_c3_g3_i1	1	male	3.366116908	meanmale
TRINITY_DN129711_c1_g1_i1	1	male	3.269377006	meanmale
TRINITY_DN129715_c1_g3_i1	1	male	-0.330832991	meanmale
TRINITY_DN129720_c0_g1_i2	1	male	0.004568398	meanmale
TRINITY_DN129729_c0_g2_i2	3	male	1.376252397	meanmale
TRINITY_DN129739_c2_g1_i1	1	male	5.385507649	meanmale
TRINITY_DN129739_c4_g1_i1	1	male	4.171439998	meanmale
TRINITY_DN129744_c0_g1_i2	1	male	3.811206501	meanmale
TRINITY_DN129744_c0_g2_i2	1	male	-0.539188015	meanmale
TRINITY_DN129745_c0_g2_i1	1	male	4.03359392	meanmale
TRINITY_DN129750_c0_g2_i10	1	male	1.487772223	meanmale
TRINITY_DN129752_c4_g12_i2	1	male	7.476658036	meanmale
TRINITY_DN129754_c1_g2_i2	3	male	3.249632561	meanmale
TRINITY_DN129755_c4_g2_i2	1	male	-1.945412179	meanmale
TRINITY_DN129759_c0_g1_i1	1	male	1.407695552	meanmale
TRINITY_DN129773_c0_g1_i1	1	male	5.41224478	meanmale
TRINITY_DN129774_c0_g2_i2	1	male	4.742031664	meanmale
TRINITY_DN129781_c1_g1_i1	1	male	5.119666239	meanmale
TRINITY_DN129782_c2_g1_i1	1	male	2.476486207	meanmale
TRINITY_DN129796_c6_g2_i2	1	male	2.411039782	meanmale
TRINITY_DN129797_c0_g1_i1	1	male	5.990650483	meanmale
TRINITY_DN129802_c0_g12_i1	5	male	2.792975635	meanmale
TRINITY_DN129802_c0_g16_i1	5	male	4.465472158	meanmale
TRINITY_DN129802_c0_g17_i1	5	male	4.157304159	meanmale
TRINITY_DN129802_c0_g2_i2	3	male	5.750184161	meanmale
TRINITY_DN129802_c0_g3_i1	3	male	2.626963734	meanmale
TRINITY_DN129802_c0_g8_i1	1	male	2.483069302	meanmale
TRINITY_DN129803_c2_g2_i1	3	male	0.77130655	meanmale
TRINITY_DN129804_c0_g1_i8	1	male	6.004414082	meanmale
TRINITY_DN129804_c0_g4_i1	1	male	2.045387117	meanmale
TRINITY_DN129806_c3_g1_i1	1	male	4.309067571	meanmale
TRINITY_DN129806_c7_g1_i1	1	male	1.56036888	meanmale
TRINITY_DN129806_c7_g2_i1	1	male	0.643984481	meanmale
TRINITY_DN129808_c6_g1_i1	1	male	3.03304506	meanmale
TRINITY_DN129817_c4_g7_i4	1	male	2.662822686	meanmale
TRINITY_DN129819_c2_g1_i2	1	male	2.328504313	meanmale
TRINITY_DN129823_c2_g1_i1	1	male	1.826314541	meanmale
TRINITY_DN129826_c0_g1_i4	1	male	4.688137653	meanmale
TRINITY_DN129826_c2_g1_i1	1	male	0.262260292	meanmale
TRINITY_DN129827_c1_g2_i1	1	male	4.795085609	meanmale
TRINITY_DN129827_c5_g2_i1	1	male	3.686559776	meanmale
TRINITY_DN129841_c1_g1_i2	1	male	1.037440844	meanmale
TRINITY_DN129847_c0_g1_i5	1	male	5.96883812	meanmale
TRINITY_DN129856_c1_g1_i6	1	male	2.587768075	meanmale
TRINITY_DN129857_c4_g5_i4	1	male	4.037276904	meanmale
TRINITY_DN129858_c0_g3_i1	1	male	11.74316144	meanmale
TRINITY_DN129859_c0_g13_i1	5	male	5.144361492	meanmale
TRINITY_DN129859_c0_g5_i1	3	male	5.362153686	meanmale
TRINITY_DN129866_c1_g2_i2	1	male	2.166300584	meanmale
TRINITY_DN129866_c1_g3_i1	1	male	2.472234104	meanmale
TRINITY_DN129867_c0_g4_i8	1	male	1.3409647	meanmale
TRINITY_DN129870_c1_g2_i3	1	male	1.423559792	meanmale
TRINITY_DN129885_c0_g2_i14	5	male	5.272115486	meanmale
TRINITY_DN129888_c13_g3_i1	1	male	3.65812158	meanmale
TRINITY_DN129889_c3_g1_i5	1	male	4.011067903	meanmale
TRINITY_DN129891_c1_g2_i1	5	male	1.917139464	meanmale
TRINITY_DN129895_c0_g1_i1	1	male	2.993967561	meanmale
TRINITY_DN129897_c9_g5_i1	1	male	6.214532175	meanmale
TRINITY_DN129903_c1_g3_i2	1	male	5.565794147	meanmale
TRINITY_DN129910_c0_g1_i2	1	male	0.671454339	meanmale
TRINITY_DN129917_c1_g4_i2	1	male	4.615693051	meanmale
TRINITY_DN129924_c11_g1_i1	3	male	2.789698866	meanmale
TRINITY_DN129936_c0_g1_i5	1	male	4.405565938	meanmale
TRINITY_DN129936_c0_g2_i3	7	male	2.699808245	meanmale
TRINITY_DN129937_c0_g1_i1	3	male	5.464120787	meanmale
TRINITY_DN129937_c0_g3_i4	1	male	3.499278953	meanmale
TRINITY_DN129942_c0_g1_i1	1	male	1.089968241	meanmale
TRINITY_DN129944_c2_g1_i1	1	male	3.219925082	meanmale
TRINITY_DN129948_c3_g4_i3	1	male	2.950077726	meanmale
TRINITY_DN129953_c1_g1_i1	1	male	6.139707875	meanmale
TRINITY_DN129955_c4_g3_i2	1	male	1.42418951	meanmale
TRINITY_DN129957_c0_g1_i1	1	male	0.234498586	meanmale
TRINITY_DN129960_c4_g1_i2	1	male	2.062997652	meanmale
TRINITY_DN129960_c5_g1_i4	1	male	0.903004048	meanmale
TRINITY_DN129964_c1_g4_i1	1	male	1.479431058	meanmale
TRINITY_DN129969_c6_g10_i4	1	male	-0.072953353	meanmale
TRINITY_DN129970_c1_g3_i1	1	male	1.495732657	meanmale
TRINITY_DN129970_c1_g4_i1	3	male	1.831307678	meanmale
TRINITY_DN129971_c0_g2_i1	5	male	4.089509807	meanmale
TRINITY_DN129975_c0_g2_i2	1	male	3.9490489	meanmale
TRINITY_DN129979_c2_g1_i2	1	male	3.998530026	meanmale
TRINITY_DN129988_c0_g1_i3	3	male	1.437341423	meanmale
TRINITY_DN129989_c0_g1_i1	1	male	11.61915478	meanmale
TRINITY_DN129991_c2_g2_i1	3	male	2.772770438	meanmale
TRINITY_DN129993_c3_g1_i1	1	male	3.747389269	meanmale
TRINITY_DN129994_c8_g2_i1	1	male	2.697422217	meanmale
TRINITY_DN129995_c6_g4_i1	1	male	4.084619179	meanmale
TRINITY_DN129998_c3_g3_i5	1	male	2.656095097	meanmale
TRINITY_DN130004_c0_g1_i1	1	male	4.262102596	meanmale
TRINITY_DN130021_c0_g5_i1	1	male	7.083618973	meanmale
TRINITY_DN130021_c0_g6_i1	1	male	6.260042663	meanmale
TRINITY_DN130024_c2_g2_i1	1	male	2.76069817	meanmale
TRINITY_DN130027_c2_g1_i3	1	male	2.655736605	meanmale
TRINITY_DN130030_c4_g1_i1	3	male	4.802661369	meanmale
TRINITY_DN130035_c0_g1_i1	1	male	5.553708391	meanmale
TRINITY_DN130036_c2_g2_i6	1	male	4.787215988	meanmale
TRINITY_DN130037_c1_g9_i1	1	male	2.070242451	meanmale
TRINITY_DN130043_c0_g2_i4	1	male	0.527856909	meanmale
TRINITY_DN130046_c9_g10_i1	1	male	4.965359757	meanmale
TRINITY_DN130050_c8_g5_i3	3	male	3.563051511	meanmale
TRINITY_DN130052_c0_g1_i5	1	male	1.563908281	meanmale
TRINITY_DN130053_c2_g1_i8	1	male	3.462900851	meanmale
TRINITY_DN130056_c0_g2_i1	3	male	0.590428078	meanmale
TRINITY_DN130058_c1_g1_i1	1	male	1.773255806	meanmale
TRINITY_DN130059_c0_g1_i1	1	male	-0.804261701	meanmale
TRINITY_DN130061_c1_g1_i2	3	male	2.546076177	meanmale
TRINITY_DN130063_c0_g1_i3	1	male	1.415120609	meanmale
TRINITY_DN130064_c3_g1_i1	1	male	0.059898058	meanmale
TRINITY_DN130072_c0_g1_i1	1	male	3.215124321	meanmale
TRINITY_DN130077_c0_g1_i1	1	male	0.72658512	meanmale
TRINITY_DN130078_c0_g1_i1	5	male	3.079441805	meanmale
TRINITY_DN130090_c8_g2_i1	1	male	1.376882239	meanmale
TRINITY_DN130091_c5_g1_i3	1	male	1.174800415	meanmale
TRINITY_DN130093_c1_g2_i1	5	male	1.232545123	meanmale
TRINITY_DN130098_c0_g1_i16	1	male	3.660228999	meanmale
