gid	sex	bias
36.73520922	meanfemale	unbias
35.29735417	meanfemale	unbias
8.823870705	meanfemale	unbias
7.896487692	meanfemale	unbias
NA?	meanfemale	unbias
26.94891236	meanfemale	unbias
18.0274443	meanfemale	unbias
21.99908185	meanfemale	unbias
3.898697436	meanfemale	unbias
22.58409855	meanfemale	unbias
17.51245081	meanfemale	unbias
8.966415382	meanfemale	unbias
35.50913734	meanfemale	unbias
8.618249175	meanfemale	unbias
19.69551704	meanfemale	unbias
22.20055855	meanfemale	unbias
13.29691041	meanfemale	unbias
12.32686157	meanfemale	unbias
17.64402254	meanfemale	unbias
13.03819093	meanfemale	unbias
11.66305644	meanfemale	unbias
22.19704245	meanfemale	unbias
11.56380993	meanfemale	unbias
13.29597332	meanfemale	unbias
8.08705523	meanfemale	unbias
12.7203571	meanfemale	unbias
8.682164342	meanfemale	unbias
6.809626382	meanfemale	unbias
2.065369276	meanfemale	unbias
31.57496778	meanfemale	unbias
0.268372554	meanfemale	unbias
1.264375822	meanfemale	unbias
0.409057639	meanfemale	unbias
30.69836237	meanfemale	unbias
6.277777863	meanfemale	unbias
12.94281378	meanfemale	unbias
2.135500709	meanfemale	unbias
27.28396522	meanfemale	unbias
12.98541963	meanfemale	unbias
-0.113295158	meanfemale	unbias
3.422514044	meanfemale	unbias
20.8375806	meanfemale	unbias
19.48462262	meanfemale	unbias
29.20961593	meanfemale	unbias
4.372313344	meanfemale	unbias
14.72391339	meanfemale	unbias
23.62296273	meanfemale	unbias
18.74431098	meanfemale	unbias
6.707683202	meanfemale	unbias
NA?	meanfemale	unbias
18.83643579	meanfemale	unbias
-8.719572454	meanfemale	unbias
19.70040212	meanfemale	unbias
17.58676562	meanfemale	unbias
18.61459397	meanfemale	unbias
5.010053277	meanfemale	unbias
5.514905607	meanfemale	unbias
6.988578407	meanfemale	unbias
-4.003955016	meanfemale	unbias
-5.297890426	meanfemale	unbias
26.89736516	meanfemale	unbias
17.63040373	meanfemale	unbias
4.03585072	meanfemale	unbias
5.876634682	meanfemale	unbias
19.57137436	meanfemale	unbias
22.6609141	meanfemale	unbias
12.73571491	meanfemale	unbias
11.58812717	meanfemale	unbias
12.04767826	meanfemale	unbias
33.64271774	meanfemale	unbias
14.24495218	meanfemale	unbias
21.22655026	meanfemale	unbias
41.05882463	meanfemale	unbias
6.70746361	meanfemale	unbias
8.98636225	meanfemale	unbias
NA?	meanfemale	unbias
39.7027617	meanfemale	unbias
2.527367055	meanfemale	unbias
7.920893992	meanfemale	unbias
7.021328598	meanfemale	unbias
4.699810965	meanfemale	unbias
18.50381627	meanfemale	unbias
1.990151929	meanfemale	unbias
8.7072997	meanfemale	unbias
5.819757502	meanfemale	unbias
-11.03004148	meanfemale	unbias
9.682244569	meanfemale	unbias
20.4237654	meanfemale	unbias
13.15006354	meanfemale	unbias
16.01397307	meanfemale	unbias
18.89729121	meanfemale	unbias
1.354082946	meanfemale	unbias
10.47742663	meanfemale	unbias
23.14620008	meanfemale	unbias
3.782389973	meanfemale	unbias
-9.133286828	meanfemale	unbias
18.69004961	meanfemale	unbias
16.36550001	meanfemale	unbias
7.388909298	meanfemale	unbias
12.0559236	meanfemale	unbias
28.79003823	meanfemale	unbias
0.154447446	meanfemale	unbias
14.57907489	meanfemale	unbias
5.278799467	meanfemale	unbias
16.6965857	meanfemale	unbias
-4.067806096	meanfemale	unbias
7.376116352	meanfemale	unbias
4.248990286	meanfemale	unbias
1.102637475	meanfemale	unbias
20.34717338	meanfemale	unbias
7.267107647	meanfemale	unbias
17.79125203	meanfemale	unbias
10.75065894	meanfemale	unbias
10.79199223	meanfemale	unbias
3.601503804	meanfemale	unbias
15.00895587	meanfemale	unbias
12.38631586	meanfemale	unbias
2.15159475	meanfemale	unbias
0.18297234	meanfemale	unbias
-5.765123614	meanfemale	unbias
1.969517721	meanfemale	unbias
23.42183039	meanfemale	unbias
25.85084729	meanfemale	unbias
2.386520281	meanfemale	unbias
26.42648425	meanfemale	unbias
15.31144503	meanfemale	unbias
12.61228121	meanfemale	unbias
-4.787308771	meanfemale	unbias
15.36186312	meanfemale	unbias
9.363535849	meanfemale	unbias
23.94793407	meanfemale	unbias
22.9934355	meanfemale	unbias
1.19610521	meanfemale	unbias
10.53966694	meanfemale	unbias
-2.162243005	meanfemale	unbias
1.222994516	meanfemale	unbias
23.64175745	meanfemale	unbias
-1.249831856	meanfemale	unbias
4.217938549	meanfemale	unbias
18.43519011	meanfemale	unbias
20.54139244	meanfemale	unbias
16.97326819	meanfemale	unbias
-1.693140524	meanfemale	unbias
3.243776655	meanfemale	unbias
-0.146246823	meanfemale	unbias
8.532449542	meanfemale	unbias
24.22464805	meanfemale	unbias
22.57771499	meanfemale	unbias
4.044919423	meanfemale	unbias
20.10161848	meanfemale	unbias
18.44187527	meanfemale	unbias
17.35715998	meanfemale	unbias
18.35815107	meanfemale	unbias
11.73965704	meanfemale	unbias
28.20464357	meanfemale	unbias
34.51498285	meanfemale	unbias
20.87931673	meanfemale	unbias
15.52815302	meanfemale	unbias
12.39976566	meanfemale	unbias
-6.234186309	meanfemale	unbias
17.20515009	meanfemale	unbias
28.99604392	meanfemale	unbias
4.029097005	meanfemale	unbias
-3.47624379	meanfemale	unbias
14.39398421	meanfemale	unbias
5.407267414	meanfemale	unbias
5.528091879	meanfemale	unbias
24.29191437	meanfemale	unbias
15.3241929	meanfemale	unbias
22.65216156	meanfemale	unbias
9.325267118	meanfemale	unbias
24.4258632	meanfemale	unbias
25.07575152	meanfemale	unbias
4.583051301	meanfemale	unbias
11.52214516	meanfemale	unbias
4.887362629	meanfemale	unbias
-4.69287596	meanfemale	unbias
7.272623265	meanfemale	unbias
31.1231937	meanfemale	unbias
-4.892849396	meanfemale	unbias
12.53146369	meanfemale	unbias
5.317469254	meanfemale	unbias
14.30444293	meanfemale	unbias
18.17621432	meanfemale	unbias
19.18275696	meanfemale	unbias
-4.219847254	meanfemale	unbias
15.30754901	meanfemale	unbias
-2.644285077	meanfemale	unbias
6.075563897	meanfemale	unbias
8.820083664	meanfemale	unbias
-3.235721194	meanfemale	unbias
29.60576856	meanfemale	unbias
17.52765891	meanfemale	unbias
35.23637053	meanfemale	unbias
22.09827175	meanfemale	unbias
36.62727067	meanfemale	unbias
3.541428993	meanfemale	unbias
20.6598353	meanfemale	unbias
13.95931501	meanfemale	unbias
17.60352048	meanfemale	unbias
29.77811869	meanfemale	unbias
10.15073321	meanfemale	unbias
28.49184744	meanfemale	unbias
19.35547647	meanfemale	unbias
29.28846168	meanfemale	unbias
15.37286685	meanfemale	unbias
13.23235747	meanfemale	unbias
19.86615754	meanfemale	unbias
0.513541919	meanfemale	unbias
NA?	meanfemale	unbias
6.03750913	meanfemale	unbias
20.86385061	meanfemale	unbias
-1.224152093	meanfemale	unbias
0.19690802	meanfemale	unbias
11.1243978	meanfemale	unbias
19.39009089	meanfemale	unbias
37.61014315	meanfemale	unbias
-10.18571075	meanfemale	unbias
3.974081872	meanfemale	unbias
9.329819911	meanfemale	unbias
9.173207986	meanfemale	unbias
12.85212796	meanfemale	unbias
16.96507335	meanfemale	unbias
3.943169449	meanfemale	unbias
29.56310157	meanfemale	unbias
14.67081007	meanfemale	unbias
9.639992429	meanfemale	unbias
1.971468114	meanfemale	unbias
0.64645372	meanfemale	unbias
12.99218788	meanfemale	unbias
4.617477818	meanfemale	unbias
NA?	meanfemale	unbias
24.35369014	meanfemale	unbias
25.99471092	meanfemale	unbias
8.72291807	meanfemale	unbias
1.452261754	meanfemale	unbias
0.398651552	meanfemale	unbias
17.87182094	meanfemale	unbias
4.226517232	meanfemale	unbias
13.81227945	meanfemale	unbias
20.00947469	meanfemale	unbias
1.669292299	meanfemale	unbias
24.38749644	meanfemale	unbias
20.84366702	meanfemale	unbias
21.46021109	meanfemale	unbias
-6.498797426	meanfemale	unbias
30.32083856	meanfemale	unbias
9.872634492	meanfemale	unbias
0.876638368	meanfemale	unbias
6.049085001	meanfemale	unbias
-0.430487761	meanfemale	unbias
19.35893442	meanfemale	unbias
1.485702566	meanfemale	unbias
25.96969811	meanfemale	unbias
14.4633704	meanfemale	unbias
28.61965904	meanfemale	unbias
6.563126691	meanfemale	unbias
18.32368893	meanfemale	unbias
1.446409781	meanfemale	unbias
25.78250075	meanfemale	unbias
2.339479621	meanfemale	unbias
12.25402858	meanfemale	unbias
25.48518882	meanfemale	unbias
20.59863127	meanfemale	unbias
6.32149288	meanfemale	unbias
NA?	meanfemale	unbias
-0.21588446	meanfemale	unbias
21.26699052	meanfemale	unbias
12.1634142	meanfemale	unbias
24.11095624	meanfemale	unbias
22.73721928	meanfemale	unbias
12.00491114	meanfemale	unbias
14.73682942	meanfemale	unbias
NA?	meanfemale	unbias
17.47846783	meanfemale	unbias
9.482297692	meanfemale	unbias
34.9019045	meanfemale	unbias
2.36097879	meanfemale	unbias
23.39334179	meanfemale	unbias
11.70452707	meanfemale	unbias
21.50135198	meanfemale	unbias
1.18457967	meanfemale	unbias
-0.402993368	meanfemale	unbias
25.68054397	meanfemale	unbias
7.938734321	meanfemale	unbias
16.84883379	meanfemale	unbias
-3.929893869	meanfemale	unbias
16.43274495	meanfemale	unbias
14.64539789	meanfemale	unbias
19.78792605	meanfemale	unbias
11.96164425	meanfemale	unbias
11.48899031	meanfemale	unbias
30.19006516	meanfemale	unbias
8.501187956	meanfemale	unbias
12.22927701	meanfemale	unbias
9.609086292	meanfemale	unbias
0.898458395	meanfemale	unbias
10.43537635	meanfemale	unbias
21.98681621	meanfemale	unbias
1.170269296	meanfemale	unbias
14.1624985	meanfemale	unbias
17.66263891	meanfemale	unbias
13.83817407	meanfemale	unbias
9.801264879	meanfemale	unbias
17.66019038	meanfemale	unbias
20.95653605	meanfemale	unbias
16.88438096	meanfemale	unbias
9.462764317	meanfemale	unbias
-1.223609967	meanfemale	unbias
30.86530812	meanfemale	unbias
9.731039368	meanfemale	unbias
22.4646934	meanfemale	unbias
9.885313725	meanfemale	unbias
22.67679388	meanfemale	unbias
5.450760722	meanfemale	unbias
12.39389634	meanfemale	unbias
15.16280675	meanfemale	unbias
11.21050896	meanfemale	unbias
NA?	meanfemale	unbias
6.428514819	meanfemale	unbias
26.63480237	meanfemale	unbias
21.49364571	meanfemale	unbias
7.636821041	meanfemale	unbias
3.867986885	meanfemale	unbias
11.1954248	meanfemale	unbias
8.027510406	meanfemale	unbias
-1.888357243	meanfemale	unbias
12.29987857	meanfemale	unbias
18.94584857	meanfemale	unbias
-8.239840677	meanfemale	unbias
20.69331531	meanfemale	unbias
13.33161803	meanfemale	unbias
10.85400042	meanfemale	unbias
2.451545716	meanfemale	unbias
11.96826761	meanfemale	unbias
5.189031176	meanfemale	unbias
NA?	meanfemale	unbias
26.32441139	meanfemale	unbias
10.68191635	meanfemale	unbias
32.69624673	meanfemale	unbias
20.2374861	meanfemale	unbias
11.9818819	meanfemale	unbias
0.45794216	meanfemale	unbias
17.24923083	meanfemale	unbias
31.74626055	meanfemale	unbias
10.72032531	meanfemale	unbias
3.224423583	meanfemale	unbias
-0.395084931	meanfemale	unbias
15.92876429	meanfemale	unbias
3.054078749	meanfemale	unbias
30.19225626	meanfemale	unbias
17.98087332	meanfemale	unbias
21.43834369	meanfemale	unbias
24.86353983	meanfemale	unbias
19.61497124	meanfemale	unbias
15.80233662	meanfemale	unbias
10.10432556	meanfemale	unbias
23.88572027	meanfemale	unbias
-9.030115502	meanfemale	unbias
4.589487299	meanfemale	unbias
-0.008968957	meanfemale	unbias
12.32103885	meanfemale	unbias
17.73752317	meanfemale	unbias
25.22703908	meanfemale	unbias
-1.834424679	meanfemale	unbias
23.42971225	meanfemale	unbias
-0.100565702	meanfemale	unbias
1.328692758	meanfemale	unbias
10.41218773	meanfemale	unbias
12.90368804	meanfemale	unbias
25.13264165	meanfemale	unbias
30.57789666	meanfemale	unbias
19.11422032	meanfemale	unbias
11.87705231	meanfemale	unbias
-1.247517252	meanfemale	unbias
13.03709695	meanfemale	unbias
32.55476973	meanfemale	unbias
13.22426409	meanfemale	unbias
18.89878302	meanfemale	unbias
15.51841297	meanfemale	unbias
29.14851314	meanfemale	unbias
7.878975879	meanfemale	unbias
1.988787284	meanfemale	unbias
30.73515767	meanfemale	unbias
10.76726368	meanfemale	unbias
10.60462729	meanfemale	unbias
22.04931564	meanfemale	unbias
NA?	meanfemale	unbias
6.48729084	meanfemale	unbias
25.76015966	meanfemale	unbias
-1.627695248	meanfemale	unbias
6.284171632	meanfemale	unbias
18.43683751	meanfemale	unbias
0.955268771	meanfemale	unbias
34.02569099	meanfemale	unbias
3.97421946	meanfemale	unbias
22.2076946	meanfemale	unbias
31.34627968	meanfemale	unbias
4.240167887	meanfemale	unbias
2.913851595	meanfemale	unbias
-2.636314619	meanfemale	unbias
24.74446849	meanfemale	unbias
14.0499741	meanfemale	unbias
18.96913555	meanfemale	unbias
16.49678002	meanfemale	unbias
-3.066065552	meanfemale	unbias
5.446484235	meanfemale	unbias
19.4817376	meanfemale	unbias
7.773247471	meanfemale	unbias
17.13170997	meanfemale	unbias
15.84648607	meanfemale	unbias
5.395626338	meanfemale	unbias
5.088312831	meanfemale	unbias
14.66013287	meanfemale	unbias
7.790451337	meanfemale	unbias
9.55890737	meanfemale	unbias
23.38625584	meanfemale	unbias
8.295587459	meanfemale	unbias
-4.456243463	meanfemale	unbias
-3.097742153	meanfemale	unbias
16.37286991	meanfemale	unbias
26.93759422	meanfemale	unbias
22.23615435	meanfemale	unbias
NA?	meanfemale	unbias
14.62679892	meanfemale	unbias
31.36567384	meanfemale	unbias
20.58904668	meanfemale	unbias
6.369217994	meanfemale	unbias
17.14709465	meanfemale	unbias
20.58694402	meanfemale	unbias
5.271391021	meanfemale	unbias
27.60462471	meanfemale	unbias
19.65126681	meanfemale	unbias
13.16783228	meanfemale	unbias
17.74408009	meanfemale	unbias
-4.205357182	meanfemale	unbias
20.88996321	meanfemale	unbias
NA?	meanfemale	unbias
-0.895971754	meanfemale	unbias
19.62721611	meanfemale	unbias
0.364654338	meanfemale	unbias
21.45780933	meanfemale	unbias
15.35291489	meanfemale	unbias
20.55736363	meanfemale	unbias
28.66137752	meanfemale	unbias
7.824871724	meanfemale	unbias
18.5821393	meanfemale	unbias
10.66138346	meanfemale	unbias
9.450725894	meanfemale	unbias
17.55147436	meanfemale	unbias
26.03154288	meanfemale	unbias
1.497004341	meanfemale	unbias
14.39322074	meanfemale	unbias
13.88380778	meanfemale	unbias
-1.50096957	meanfemale	unbias
11.12335839	meanfemale	unbias
18.48461742	meanfemale	unbias
22.35227767	meanfemale	unbias
0.839072285	meanfemale	unbias
9.483307534	meanfemale	unbias
6.386020519	meanfemale	unbias
2.354495917	meanfemale	unbias
16.48479956	meanfemale	unbias
27.2377975	meanfemale	unbias
27.47950636	meanfemale	unbias
21.94232433	meanfemale	unbias
0.199343828	meanfemale	unbias
19.03019421	meanfemale	unbias
16.99475521	meanfemale	unbias
-4.037985247	meanfemale	unbias
28.23582867	meanfemale	unbias
27.90358844	meanfemale	unbias
23.02147436	meanfemale	unbias
6.638706863	meanfemale	unbias
1.292069446	meanfemale	unbias
24.34749442	meanfemale	unbias
34.91414914	meanfemale	unbias
16.6170148	meanfemale	unbias
21.67703163	meanfemale	unbias
15.07088641	meanfemale	unbias
26.4462544	meanfemale	unbias
9.666393502	meanfemale	unbias
18.26116835	meanfemale	unbias
6.673238392	meanfemale	unbias
15.95674126	meanfemale	unbias
5.012566973	meanfemale	unbias
27.74825578	meanfemale	unbias
9.963141578	meanfemale	unbias
-5.314922626	meanfemale	unbias
18.84701872	meanfemale	unbias
-3.855364621	meanfemale	unbias
12.13344144	meanfemale	unbias
5.128568204	meanfemale	unbias
10.78403171	meanfemale	unbias
-8.946449514	meanfemale	unbias
9.262569036	meanfemale	unbias
11.38073942	meanfemale	unbias
1.433960213	meanfemale	unbias
13.83605373	meanfemale	unbias
-0.106782604	meanfemale	unbias
4.864614025	meanfemale	unbias
43.03010371	meanfemale	unbias
20.07516478	meanfemale	unbias
10.55924293	meanfemale	unbias
15.53440003	meanfemale	unbias
-2.405766444	meanfemale	unbias
19.30918204	meanfemale	unbias
14.30596959	meanfemale	unbias
4.674364303	meanfemale	unbias
10.51508537	meanfemale	unbias
10.53861142	meanfemale	unbias
11.99855228	meanfemale	unbias
7.994896794	meanfemale	unbias
15.22987257	meanfemale	unbias
4.598656532	meanfemale	unbias
9.327385737	meanfemale	unbias
16.11476961	meanfemale	unbias
0.548499031	meanfemale	unbias
26.40497109	meanfemale	unbias
21.03998376	meanfemale	unbias
21.27896818	meanfemale	unbias
NA?	meanfemale	unbias
NA?	meanfemale	unbias
7.909389631	meanfemale	unbias
9.998012661	meanfemale	unbias
18.85697026	meanfemale	unbias
25.91307403	meanfemale	unbias
3.70818675	meanfemale	unbias
5.625994807	meanfemale	unbias
30.69852404	meanfemale	unbias
26.66021878	meanfemale	unbias
4.163462878	meanfemale	unbias
7.711334894	meanfemale	unbias
6.596291509	meanfemale	unbias
17.80967486	meanfemale	unbias
10.68601537	meanfemale	unbias
9.957894964	meanfemale	unbias
-0.738299206	meanfemale	unbias
-1.66510041	meanfemale	unbias
1.663238627	meanfemale	unbias
13.96782665	meanfemale	unbias
2.007322011	meanfemale	unbias
7.085989543	meanfemale	unbias
31.1766989	meanfemale	unbias
9.402427737	meanfemale	unbias
-0.221820159	meanfemale	unbias
11.88887174	meanfemale	unbias
17.94588641	meanfemale	unbias
-8.853530988	meanfemale	unbias
-4.848899665	meanfemale	unbias
17.36334179	meanfemale	unbias
26.11652019	meanfemale	unbias
23.91310383	meanfemale	unbias
10.87007455	meanfemale	unbias
32.08312645	meanfemale	unbias
31.20901664	meanfemale	unbias
25.84021285	meanfemale	unbias
41.0638692	meanfemale	unbias
1.641023221	meanfemale	unbias
14.8203745	meanfemale	unbias
2.038503039	meanfemale	unbias
-3.003444016	meanfemale	unbias
20.19606108	meanfemale	unbias
8.108022823	meanfemale	unbias
4.126329427	meanfemale	unbias
8.087161763	meanfemale	unbias
11.00073488	meanfemale	unbias
13.06038727	meanfemale	unbias
5.086766122	meanfemale	unbias
10.2287421	meanfemale	unbias
24.0159648	meanfemale	unbias
5.827461452	meanfemale	unbias
1.860024796	meanfemale	unbias
17.80522501	meanfemale	unbias
2.076699963	meanfemale	unbias
-1.97126037	meanfemale	unbias
25.07416652	meanfemale	unbias
32.69438513	meanfemale	unbias
3.663740133	meanfemale	unbias
9.316832878	meanfemale	unbias
24.25929174	meanfemale	unbias
26.13476025	meanfemale	unbias
10.242665	meanfemale	unbias
12.61545416	meanfemale	unbias
9.425756879	meanfemale	unbias
12.65084541	meanfemale	unbias
-10.64046403	meanfemale	unbias
3.609550982	meanfemale	unbias
15.99073124	meanfemale	unbias
14.47253831	meanfemale	unbias
17.99325175	meanfemale	unbias
9.127738927	meanfemale	unbias
24.92484406	meanfemale	unbias
10.86251665	meanfemale	unbias
30.44390304	meanfemale	unbias
17.73492826	meanfemale	unbias
23.82588934	meanfemale	unbias
17.66977505	meanfemale	unbias
11.57655627	meanfemale	unbias
2.434074765	meanfemale	unbias
15.04748448	meanfemale	unbias
21.98459631	meanfemale	unbias
25.88805404	meanfemale	unbias
12.13847581	meanfemale	unbias
19.41119005	meanfemale	unbias
6.756745099	meanfemale	unbias
12.53824202	meanfemale	unbias
18.13540474	meanfemale	unbias
9.044626212	meanfemale	unbias
10.84267651	meanfemale	unbias
14.3465731	meanfemale	unbias
11.70750868	meanfemale	unbias
12.75794111	meanfemale	unbias
22.16594337	meanfemale	unbias
24.74961956	meanfemale	unbias
30.29746702	meanfemale	unbias
16.63571739	meanfemale	unbias
-13.97179142	meanfemale	unbias
15.0467151	meanfemale	unbias
5.074235163	meanfemale	unbias
30.58090688	meanfemale	unbias
17.49147185	meanfemale	unbias
30.43340481	meanfemale	unbias
21.00902701	meanfemale	unbias
27.09974827	meanfemale	unbias
24.47008054	meanfemale	unbias
11.75620435	meanfemale	unbias
14.54269389	meanfemale	unbias
18.17930143	meanfemale	unbias
9.813517023	meanfemale	unbias
8.700012439	meanfemale	unbias
4.972391141	meanfemale	unbias
-2.717619185	meanfemale	unbias
NA?	meanfemale	unbias
13.21036802	meanfemale	unbias
0.342953815	meanfemale	unbias
19.90322394	meanfemale	unbias
1.760634013	meanfemale	unbias
20.97935849	meanfemale	unbias
14.22754596	meanfemale	unbias
12.83697798	meanfemale	unbias
7.961454413	meanfemale	unbias
12.14353504	meanfemale	unbias
14.53732418	meanfemale	unbias
12.07790261	meanfemale	unbias
41.23407313	meanfemale	unbias
8.45041636	meanfemale	unbias
12.62831525	meanfemale	unbias
7.858634263	meanfemale	unbias
-0.543202086	meanfemale	unbias
2.970561437	meanfemale	unbias
18.5768358	meanfemale	unbias
-5.834274059	meanfemale	unbias
9.572048377	meanfemale	unbias
20.79227975	meanfemale	unbias
6.484870755	meanfemale	unbias
-2.458667572	meanfemale	unbias
-2.581236635	meanfemale	unbias
2.487255151	meanfemale	unbias
14.0596601	meanfemale	unbias
3.282692771	meanfemale	unbias
14.42968333	meanfemale	unbias
6.001912239	meanfemale	unbias
10.58956709	meanfemale	unbias
9.936647253	meanfemale	unbias
30.00346804	meanfemale	unbias
9.167053243	meanfemale	unbias
1.401222407	meanfemale	unbias
12.02783993	meanfemale	unbias
12.73315814	meanfemale	unbias
29.95265727	meanfemale	unbias
11.35826543	meanfemale	unbias
9.341035964	meanfemale	unbias
23.30736708	meanfemale	unbias
17.56639243	meanfemale	unbias
6.525255737	meanfemale	unbias
30.62891175	meanfemale	unbias
-7.845398533	meanfemale	unbias
5.709979681	meanfemale	unbias
23.13251875	meanfemale	unbias
3.124011407	meanfemale	unbias
17.24233246	meanfemale	unbias
1.739357791	meanfemale	unbias
16.94443163	meanfemale	unbias
-4.545507394	meanfemale	unbias
12.56214249	meanfemale	unbias
21.62735208	meanfemale	unbias
32.6989175	meanfemale	unbias
7.068510256	meanfemale	unbias
16.61437929	meanfemale	unbias
15.35715096	meanfemale	unbias
10.760392	meanfemale	unbias
20.99314487	meanfemale	unbias
-4.908346455	meanfemale	unbias
-7.549630738	meanfemale	unbias
27.60308127	meanfemale	unbias
9.156109891	meanfemale	unbias
3.722417973	meanfemale	unbias
15.33383886	meanfemale	unbias
12.1060093	meanfemale	unbias
14.86667954	meanfemale	unbias
16.00188918	meanfemale	unbias
-1.554941517	meanfemale	unbias
12.10142265	meanfemale	unbias
14.17993286	meanfemale	unbias
-5.268858395	meanfemale	unbias
30.02512812	meanfemale	unbias
-1.944852514	meanfemale	unbias
16.00561515	meanfemale	unbias
10.68168946	meanfemale	unbias
17.15161518	meanfemale	unbias
23.47612225	meanfemale	unbias
10.77552129	meanfemale	unbias
19.63018122	meanfemale	unbias
24.38054305	meanfemale	unbias
22.14203078	meanfemale	unbias
19.2574775	meanfemale	unbias
21.02403203	meanfemale	unbias
17.55347901	meanfemale	unbias
19.21250564	meanfemale	unbias
7.82045175	meanfemale	unbias
8.786304708	meanfemale	unbias
2.807303625	meanfemale	unbias
7.542465804	meanfemale	unbias
12.48767101	meanfemale	unbias
11.91695822	meanfemale	unbias
1.732723545	meanfemale	unbias
-0.05848602	meanfemale	unbias
5.381463357	meanfemale	unbias
-0.145062882	meanfemale	unbias
19.78146221	meanfemale	unbias
32.26812103	meanfemale	unbias
15.08245237	meanfemale	unbias
-1.298138847	meanfemale	unbias
25.41015544	meanfemale	unbias
23.8813589	meanfemale	unbias
25.37102705	meanfemale	unbias
22.62855039	meanfemale	unbias
8.328787921	meanfemale	unbias
NA?	meanfemale	unbias
NA?	meanfemale	unbias
-0.499239965	meanfemale	unbias
10.50846258	meanfemale	unbias
5.351710204	meanfemale	unbias
3.416450898	meanfemale	unbias
20.15475371	meanfemale	unbias
12.78731719	meanfemale	unbias
10.75154213	meanfemale	unbias
4.063065065	meanfemale	unbias
7.090537453	meanfemale	unbias
29.1848526	meanfemale	unbias
32.33325485	meanfemale	unbias
12.36097699	meanfemale	unbias
9.128440015	meanfemale	unbias
12.12225018	meanfemale	unbias
22.32180884	meanfemale	unbias
8.260030088	meanfemale	unbias
8.719417832	meanfemale	unbias
24.1997263	meanfemale	unbias
-0.858226217	meanfemale	unbias
22.17348345	meanfemale	unbias
5.34627722	meanfemale	unbias
10.57214474	meanfemale	unbias
6.544335016	meanfemale	unbias
-7.156953455	meanfemale	unbias
23.05096632	meanfemale	unbias
6.846148179	meanfemale	unbias
7.950287444	meanfemale	unbias
6.964179878	meanfemale	unbias
9.227523646	meanfemale	unbias
23.99779307	meanfemale	unbias
12.10248127	meanfemale	unbias
23.14706943	meanfemale	unbias
13.54905059	meanfemale	unbias
26.80192384	meanfemale	unbias
24.22137508	meanfemale	unbias
16.98739778	meanfemale	unbias
21.82652854	meanfemale	unbias
17.39884802	meanfemale	unbias
10.22312461	meanfemale	unbias
1.698014826	meanfemale	unbias
14.30219471	meanfemale	unbias
2.144056967	meanfemale	unbias
-2.112637844	meanfemale	unbias
0.579656711	meanfemale	unbias
5.226035433	meanfemale	unbias
-2.872597498	meanfemale	unbias
17.21104785	meanfemale	unbias
5.14023788	meanfemale	unbias
9.938491214	meanfemale	unbias
-10.01382732	meanfemale	unbias
20.54102045	meanfemale	unbias
2.813327635	meanfemale	unbias
14.09503696	meanfemale	unbias
9.510177519	meanfemale	unbias
10.50763261	meanfemale	unbias
24.79046129	meanfemale	unbias
8.600787801	meanfemale	unbias
39.59317456	meanfemale	unbias
14.10392813	meanfemale	unbias
-3.434336319	meanfemale	unbias
4.776700068	meanfemale	unbias
23.91703515	meanfemale	unbias
16.11937879	meanfemale	unbias
13.06121061	meanfemale	unbias
-4.084583092	meanfemale	unbias
8.702249654	meanfemale	unbias
23.73242981	meanfemale	unbias
11.70496143	meanfemale	unbias
10.63182892	meanfemale	unbias
10.0341154	meanfemale	unbias
-9.595406286	meanfemale	unbias
35.31442822	meanfemale	unbias
22.34202694	meanfemale	unbias
16.35302717	meanfemale	unbias
3.318718612	meanfemale	unbias
8.953784097	meanfemale	unbias
19.29717699	meanfemale	unbias
25.72191795	meanfemale	unbias
7.700672756	meanfemale	unbias
9.570178753	meanfemale	unbias
2.223699035	meanfemale	unbias
9.709729355	meanfemale	unbias
20.73586027	meanfemale	unbias
7.433968315	meanfemale	unbias
26.36190423	meanfemale	unbias
12.39359442	meanfemale	unbias
18.89575576	meanfemale	unbias
-6.451580946	meanfemale	unbias
34.55453228	meanfemale	unbias
31.83918678	meanfemale	unbias
12.64668322	meanfemale	unbias
8.80701898	meanfemale	unbias
16.24768108	meanfemale	unbias
3.881390367	meanfemale	unbias
4.061798732	meanfemale	unbias
18.55866444	meanfemale	unbias
35.55116203	meanfemale	unbias
27.60766991	meanfemale	unbias
2.904633797	meanfemale	unbias
9.856770145	meanfemale	unbias
NA?	meanfemale	unbias
28.34574222	meanfemale	unbias
1.047214107	meanfemale	unbias
-0.972965176	meanfemale	unbias
6.063322177	meanfemale	unbias
31.15613729	meanfemale	unbias
5.53624775	meanfemale	unbias
-4.787136647	meanfemale	unbias
9.436525773	meanfemale	unbias
1.206805227	meanfemale	unbias
2.148725377	meanfemale	unbias
7.67819051	meanfemale	unbias
4.920658709	meanfemale	unbias
6.396036423	meanfemale	unbias
5.94250113	meanfemale	unbias
9.53453156	meanfemale	unbias
16.80598714	meanfemale	unbias
6.775084999	meanfemale	unbias
25.03223247	meanfemale	unbias
25.62722414	meanfemale	unbias
3.808272386	meanfemale	unbias
17.72031864	meanfemale	unbias
16.36680783	meanfemale	unbias
16.01812279	meanfemale	unbias
20.64938184	meanfemale	unbias
16.83588801	meanfemale	unbias
9.028828302	meanfemale	unbias
0.805018048	meanfemale	unbias
3.282930938	meanfemale	unbias
4.842239388	meanfemale	unbias
