Log2RPKM	sex	bias
9.388274976	meanfemale	male
43.69346775	meanfemale	male
-2.659675036	meanfemale	male
-12.770151	meanfemale	male
NA?	meanfemale	male
-3.059050589	meanfemale	male
-4.092013701	meanfemale	male
-0.202632972	meanfemale	male
7.244195977	meanfemale	male
-5.518056169	meanfemale	male
-9.646965928	meanfemale	male
21.12863641	meanfemale	male
-10.16988912	meanfemale	male
-10.15261339	meanfemale	male
-9.663704616	meanfemale	male
7.538884518	meanfemale	male
-9.620640956	meanfemale	male
9.131915027	meanfemale	male
19.42046456	meanfemale	male
40.96183161	meanfemale	male
-13.42591816	meanfemale	male
NA?	meanfemale	male
2.455178707	meanfemale	male
-1.815516073	meanfemale	male
20.11952078	meanfemale	male
5.067670247	meanfemale	male
NA?	meanfemale	male
5.735676816	meanfemale	male
-3.896294545	meanfemale	male
17.48621659	meanfemale	male
-4.731884669	meanfemale	male
10.32344884	meanfemale	male
NA?	meanfemale	male
-4.890507044	meanfemale	male
3.725186912	meanfemale	male
1.915058469	meanfemale	male
NA?	meanfemale	male
4.160122984	meanfemale	male
-2.308625115	meanfemale	male
-0.411173476	meanfemale	male
3.029457533	meanfemale	male
10.59551044	meanfemale	male
-7.245655031	meanfemale	male
-1.432034737	meanfemale	male
NA?	meanfemale	male
-17.9449129	meanfemale	male
-8.124559057	meanfemale	male
4.90955049	meanfemale	male
-15.10291958	meanfemale	male
-7.42997724	meanfemale	male
10.98928011	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-4.68705011	meanfemale	male
4.717640726	meanfemale	male
5.145808248	meanfemale	male
NA?	meanfemale	male
17.66100864	meanfemale	male
28.65275493	meanfemale	male
-8.79108737	meanfemale	male
-7.942440419	meanfemale	male
6.590097612	meanfemale	male
-3.489712992	meanfemale	male
-14.54395752	meanfemale	male
45.34928219	meanfemale	male
-11.36610131	meanfemale	male
9.737622802	meanfemale	male
-5.297700629	meanfemale	male
13.78446419	meanfemale	male
-8.962475558	meanfemale	male
-10.78910779	meanfemale	male
0.275873565	meanfemale	male
-13.52696953	meanfemale	male
5.366433591	meanfemale	male
-1.722741991	meanfemale	male
1.56247928	meanfemale	male
7.829027796	meanfemale	male
6.673555137	meanfemale	male
NA?	meanfemale	male
-3.05395322	meanfemale	male
11.58716755	meanfemale	male
3.762269214	meanfemale	male
-11.32792819	meanfemale	male
11.30243977	meanfemale	male
-4.213368238	meanfemale	male
NA?	meanfemale	male
26.91546962	meanfemale	male
-5.608975093	meanfemale	male
1.457315322	meanfemale	male
9.360930594	meanfemale	male
-10.3614708	meanfemale	male
11.15255127	meanfemale	male
33.01826808	meanfemale	male
8.706841801	meanfemale	male
6.956173967	meanfemale	male
4.197821169	meanfemale	male
10.77745909	meanfemale	male
1.964470462	meanfemale	male
NA?	meanfemale	male
-9.996668673	meanfemale	male
-3.506743137	meanfemale	male
-15.30988398	meanfemale	male
-1.23076214	meanfemale	male
NA?	meanfemale	male
11.96591082	meanfemale	male
-13.52278388	meanfemale	male
42.6161013	meanfemale	male
-1.894898916	meanfemale	male
1.71961579	meanfemale	male
26.70595994	meanfemale	male
-7.63440245	meanfemale	male
-6.750568805	meanfemale	male
-0.746173876	meanfemale	male
-0.015648695	meanfemale	male
-10.26862439	meanfemale	male
-15.27073601	meanfemale	male
-18.08758832	meanfemale	male
NA?	meanfemale	male
2.735243657	meanfemale	male
-1.486623845	meanfemale	male
10.96645687	meanfemale	male
5.339614284	meanfemale	male
9.58907134	meanfemale	male
NA?	meanfemale	male
3.164479663	meanfemale	male
-9.087322422	meanfemale	male
9.051770872	meanfemale	male
-2.101509298	meanfemale	male
NA?	meanfemale	male
-15.86940804	meanfemale	male
6.768018804	meanfemale	male
5.769056889	meanfemale	male
NA?	meanfemale	male
13.2532058	meanfemale	male
-9.56480277	meanfemale	male
4.648633342	meanfemale	male
-11.70769444	meanfemale	male
4.051137843	meanfemale	male
33.88728823	meanfemale	male
23.32159726	meanfemale	male
2.169892503	meanfemale	male
-10.93485791	meanfemale	male
0.944733319	meanfemale	male
22.16987224	meanfemale	male
2.803412312	meanfemale	male
20.70492733	meanfemale	male
21.47355838	meanfemale	male
NA?	meanfemale	male
2.977917433	meanfemale	male
31.74961996	meanfemale	male
21.87814102	meanfemale	male
5.733169966	meanfemale	male
6.721371592	meanfemale	male
2.77931058	meanfemale	male
NA?	meanfemale	male
17.81552649	meanfemale	male
7.295821247	meanfemale	male
11.60180697	meanfemale	male
NA?	meanfemale	male
-1.003673712	meanfemale	male
13.48180532	meanfemale	male
-5.328075431	meanfemale	male
0.571314853	meanfemale	male
23.88052035	meanfemale	male
-3.812453144	meanfemale	male
1.64041684	meanfemale	male
4.039448348	meanfemale	male
0.54801894	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
1.586356019	meanfemale	male
-8.746990187	meanfemale	male
-6.871976474	meanfemale	male
6.321242576	meanfemale	male
-0.817257792	meanfemale	male
-15.61166889	meanfemale	male
-9.92393851	meanfemale	male
-9.014404976	meanfemale	male
-5.64299147	meanfemale	male
-7.519849956	meanfemale	male
2.875078488	meanfemale	male
NA?	meanfemale	male
-3.619990259	meanfemale	male
-3.938597224	meanfemale	male
9.141236792	meanfemale	male
26.85675001	meanfemale	male
-1.241066661	meanfemale	male
-0.188850499	meanfemale	male
2.788885908	meanfemale	male
11.44242107	meanfemale	male
3.553068758	meanfemale	male
5.322607626	meanfemale	male
28.26812701	meanfemale	male
-7.21362603	meanfemale	male
0.437378864	meanfemale	male
-15.8329261	meanfemale	male
4.206119764	meanfemale	male
9.43373223	meanfemale	male
-1.011241213	meanfemale	male
1.749425696	meanfemale	male
14.63479491	meanfemale	male
-8.011623838	meanfemale	male
47.84318364	meanfemale	male
-2.247582913	meanfemale	male
6.138296135	meanfemale	male
14.68681784	meanfemale	male
NA?	meanfemale	male
-9.28132795	meanfemale	male
-4.049532621	meanfemale	male
-8.600446056	meanfemale	male
-10.55983091	meanfemale	male
-18.24766491	meanfemale	male
-15.58673704	meanfemale	male
13.43305881	meanfemale	male
-16.50838513	meanfemale	male
-3.047029091	meanfemale	male
-8.395868333	meanfemale	male
17.16345178	meanfemale	male
7.387638498	meanfemale	male
2.243095714	meanfemale	male
-12.43794781	meanfemale	male
7.791219417	meanfemale	male
3.678720282	meanfemale	male
19.86543592	meanfemale	male
13.56442403	meanfemale	male
-3.518384354	meanfemale	male
-5.609687443	meanfemale	male
-1.54718536	meanfemale	male
-1.312051001	meanfemale	male
4.695212208	meanfemale	male
8.098994917	meanfemale	male
NA?	meanfemale	male
31.97717041	meanfemale	male
-5.091199307	meanfemale	male
3.890699939	meanfemale	male
4.105045029	meanfemale	male
-10.3827957	meanfemale	male
NA?	meanfemale	male
2.277081464	meanfemale	male
-7.70682297	meanfemale	male
-12.03931025	meanfemale	male
12.4256299	meanfemale	male
-17.6680257	meanfemale	male
NA?	meanfemale	male
-2.320611244	meanfemale	male
-3.378816694	meanfemale	male
NA?	meanfemale	male
3.918364181	meanfemale	male
-4.028820851	meanfemale	male
-8.293187617	meanfemale	male
-4.072076253	meanfemale	male
NA?	meanfemale	male
-12.7179076	meanfemale	male
25.10928719	meanfemale	male
0.99892307	meanfemale	male
-9.485459329	meanfemale	male
-6.28800065	meanfemale	male
1.75326582	meanfemale	male
26.0040909	meanfemale	male
-1.360308068	meanfemale	male
8.338190993	meanfemale	male
NA?	meanfemale	male
10.17415334	meanfemale	male
-6.442993269	meanfemale	male
-0.246759465	meanfemale	male
1.403892707	meanfemale	male
-0.346788321	meanfemale	male
21.78169592	meanfemale	male
-6.342187953	meanfemale	male
-5.988266158	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
3.117015659	meanfemale	male
-7.57913692	meanfemale	male
-0.07905729	meanfemale	male
-4.014128142	meanfemale	male
3.593183293	meanfemale	male
-10.57548823	meanfemale	male
6.17220772	meanfemale	male
0.97296196	meanfemale	male
12.12877478	meanfemale	male
2.980660654	meanfemale	male
-4.165881454	meanfemale	male
2.870989464	meanfemale	male
2.644026999	meanfemale	male
2.609457919	meanfemale	male
20.24071074	meanfemale	male
22.05992272	meanfemale	male
-0.504443337	meanfemale	male
-0.480641642	meanfemale	male
-10.72406842	meanfemale	male
-14.34334319	meanfemale	male
NA?	meanfemale	male
23.51655288	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
17.38959726	meanfemale	male
11.12678173	meanfemale	male
3.841713996	meanfemale	male
-2.446145758	meanfemale	male
NA?	meanfemale	male
6.950521989	meanfemale	male
NA?	meanfemale	male
-7.556721992	meanfemale	male
-6.603375602	meanfemale	male
-10.80680955	meanfemale	male
-0.112878491	meanfemale	male
3.921623463	meanfemale	male
25.58709334	meanfemale	male
NA?	meanfemale	male
2.720478006	meanfemale	male
-16.19658958	meanfemale	male
10.62939367	meanfemale	male
5.817462169	meanfemale	male
2.072246408	meanfemale	male
NA?	meanfemale	male
0.969707765	meanfemale	male
-0.872721846	meanfemale	male
NA?	meanfemale	male
13.13842696	meanfemale	male
-9.778957916	meanfemale	male
-14.28179374	meanfemale	male
-2.044290592	meanfemale	male
NA?	meanfemale	male
26.13250423	meanfemale	male
1.579775823	meanfemale	male
1.671151307	meanfemale	male
12.02575654	meanfemale	male
4.332556007	meanfemale	male
-7.359245239	meanfemale	male
1.723307811	meanfemale	male
6.728848803	meanfemale	male
-18.80816994	meanfemale	male
-2.653154802	meanfemale	male
-1.810313601	meanfemale	male
6.031184638	meanfemale	male
-6.463468168	meanfemale	male
NA?	meanfemale	male
10.54704698	meanfemale	male
NA?	meanfemale	male
42.19757598	meanfemale	male
18.92558758	meanfemale	male
-14.33558541	meanfemale	male
-6.488306439	meanfemale	male
21.42858708	meanfemale	male
-0.942452604	meanfemale	male
-0.022343837	meanfemale	male
7.555910452	meanfemale	male
15.68734855	meanfemale	male
-2.626183401	meanfemale	male
13.77261821	meanfemale	male
-16.9638232	meanfemale	male
3.84197453	meanfemale	male
NA?	meanfemale	male
-12.86622033	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-3.86802692	meanfemale	male
-1.863044352	meanfemale	male
14.44538419	meanfemale	male
2.3839914	meanfemale	male
7.846648081	meanfemale	male
24.80311183	meanfemale	male
11.82733836	meanfemale	male
6.845790693	meanfemale	male
-19.19679505	meanfemale	male
-1.844034894	meanfemale	male
3.407970289	meanfemale	male
NA?	meanfemale	male
-0.970542726	meanfemale	male
-2.311364384	meanfemale	male
-7.86662171	meanfemale	male
-5.88704136	meanfemale	male
-5.572255073	meanfemale	male
22.56980276	meanfemale	male
10.25529714	meanfemale	male
8.50785017	meanfemale	male
21.41438366	meanfemale	male
20.76814192	meanfemale	male
-1.055141138	meanfemale	male
53.1295139	meanfemale	male
-4.991221483	meanfemale	male
-7.790037377	meanfemale	male
19.65099286	meanfemale	male
-1.686991973	meanfemale	male
-0.800277781	meanfemale	male
0.984160953	meanfemale	male
NA?	meanfemale	male
-14.99569301	meanfemale	male
-7.770390901	meanfemale	male
-4.299969546	meanfemale	male
-5.39146409	meanfemale	male
-12.00260625	meanfemale	male
-6.662022318	meanfemale	male
11.01742006	meanfemale	male
-4.113758478	meanfemale	male
24.61265191	meanfemale	male
1.887328483	meanfemale	male
9.021365801	meanfemale	male
43.6871071	meanfemale	male
-1.063469077	meanfemale	male
0.21029632	meanfemale	male
-3.166658473	meanfemale	male
-8.609367887	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-4.665537857	meanfemale	male
4.706909457	meanfemale	male
1.918305113	meanfemale	male
-5.853053459	meanfemale	male
-3.184349355	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
15.2620462	meanfemale	male
34.40414595	meanfemale	male
13.79670646	meanfemale	male
-7.876589832	meanfemale	male
13.90872982	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-2.317550198	meanfemale	male
-1.009550973	meanfemale	male
NA?	meanfemale	male
-14.14666112	meanfemale	male
3.207150295	meanfemale	male
22.70101408	meanfemale	male
-9.67292922	meanfemale	male
22.62018856	meanfemale	male
6.235169539	meanfemale	male
20.75004932	meanfemale	male
-7.674106356	meanfemale	male
NA?	meanfemale	male
37.03078339	meanfemale	male
-8.49854203	meanfemale	male
17.77651261	meanfemale	male
13.04215524	meanfemale	male
-9.151027908	meanfemale	male
-9.153382179	meanfemale	male
-8.260708811	meanfemale	male
-0.575878582	meanfemale	male
NA?	meanfemale	male
4.732373602	meanfemale	male
27.64317972	meanfemale	male
10.36060687	meanfemale	male
20.4197028	meanfemale	male
0.09987479	meanfemale	male
5.648368009	meanfemale	male
3.548993893	meanfemale	male
-13.3415296	meanfemale	male
-4.214696301	meanfemale	male
NA?	meanfemale	male
2.419186114	meanfemale	male
9.098458876	meanfemale	male
-9.7751371	meanfemale	male
1.189032592	meanfemale	male
8.334070564	meanfemale	male
19.07366892	meanfemale	male
-8.494301036	meanfemale	male
-3.916703722	meanfemale	male
-7.943994152	meanfemale	male
17.34343822	meanfemale	male
27.06290063	meanfemale	male
-9.60654899	meanfemale	male
2.12668703	meanfemale	male
12.48608881	meanfemale	male
-3.348542172	meanfemale	male
-2.556652796	meanfemale	male
-12.46937911	meanfemale	male
24.30664751	meanfemale	male
-3.807089402	meanfemale	male
-16.19978723	meanfemale	male
-2.351640991	meanfemale	male
1.979574202	meanfemale	male
19.3191646	meanfemale	male
-8.837064349	meanfemale	male
-5.520208315	meanfemale	male
NA?	meanfemale	male
12.06554205	meanfemale	male
-8.505232967	meanfemale	male
-2.815207213	meanfemale	male
2.168115209	meanfemale	male
6.909266214	meanfemale	male
-6.00214599	meanfemale	male
NA?	meanfemale	male
-2.944493264	meanfemale	male
-9.976822276	meanfemale	male
8.720883143	meanfemale	male
-0.313815946	meanfemale	male
-6.444379155	meanfemale	male
NA?	meanfemale	male
6.576369428	meanfemale	male
-6.147333139	meanfemale	male
23.74554002	meanfemale	male
NA?	meanfemale	male
11.63414537	meanfemale	male
-0.539613197	meanfemale	male
-19.25281331	meanfemale	male
-15.14127306	meanfemale	male
9.826752363	meanfemale	male
-1.166362199	meanfemale	male
9.694905808	meanfemale	male
22.34120403	meanfemale	male
36.18928841	meanfemale	male
9.414927776	meanfemale	male
7.143360669	meanfemale	male
-7.033477404	meanfemale	male
8.362945037	meanfemale	male
-12.40194021	meanfemale	male
-6.459363882	meanfemale	male
-14.43461184	meanfemale	male
0.096223466	meanfemale	male
-0.4455023	meanfemale	male
13.9290001	meanfemale	male
NA?	meanfemale	male
-7.192426375	meanfemale	male
2.617857122	meanfemale	male
4.767678632	meanfemale	male
-8.825011752	meanfemale	male
0.429284077	meanfemale	male
NA?	meanfemale	male
1.521614283	meanfemale	male
-9.063886761	meanfemale	male
NA?	meanfemale	male
1.620025021	meanfemale	male
19.53654021	meanfemale	male
-6.554516311	meanfemale	male
15.88289365	meanfemale	male
5.132164404	meanfemale	male
21.63837769	meanfemale	male
-7.141218587	meanfemale	male
-7.697537158	meanfemale	male
5.918587298	meanfemale	male
-0.61899104	meanfemale	male
-4.585237693	meanfemale	male
15.06707103	meanfemale	male
18.69094574	meanfemale	male
-4.365019378	meanfemale	male
-2.594587291	meanfemale	male
3.209625638	meanfemale	male
-9.92970984	meanfemale	male
24.17151285	meanfemale	male
-7.081460744	meanfemale	male
17.84846953	meanfemale	male
6.04062341	meanfemale	male
2.412072632	meanfemale	male
-24.18662488	meanfemale	male
17.15547245	meanfemale	male
8.666666877	meanfemale	male
2.689695061	meanfemale	male
-2.452713146	meanfemale	male
-5.779387852	meanfemale	male
3.244050923	meanfemale	male
-6.015537843	meanfemale	male
-8.330226794	meanfemale	male
7.601085305	meanfemale	male
-9.492601115	meanfemale	male
8.141669555	meanfemale	male
1.347597001	meanfemale	male
4.128891168	meanfemale	male
4.429550083	meanfemale	male
NA?	meanfemale	male
-2.569539127	meanfemale	male
13.53696711	meanfemale	male
0.773161632	meanfemale	male
-7.745562498	meanfemale	male
3.018937211	meanfemale	male
5.904407523	meanfemale	male
5.355960004	meanfemale	male
5.073079417	meanfemale	male
6.47443921	meanfemale	male
NA?	meanfemale	male
-13.40677644	meanfemale	male
6.680911734	meanfemale	male
0.1104816	meanfemale	male
4.344480883	meanfemale	male
14.8724424	meanfemale	male
1.813646064	meanfemale	male
13.06785651	meanfemale	male
9.508092482	meanfemale	male
-14.80204236	meanfemale	male
NA?	meanfemale	male
-8.000466746	meanfemale	male
-3.193318062	meanfemale	male
2.457443316	meanfemale	male
-3.839923069	meanfemale	male
NA?	meanfemale	male
-4.699085113	meanfemale	male
8.951128852	meanfemale	male
-18.50480682	meanfemale	male
8.767328565	meanfemale	male
2.369973455	meanfemale	male
9.178861334	meanfemale	male
-7.255148825	meanfemale	male
-16.81088068	meanfemale	male
51.9039041	meanfemale	male
7.153005819	meanfemale	male
-6.409113356	meanfemale	male
12.11740261	meanfemale	male
6.710083583	meanfemale	male
10.11644595	meanfemale	male
NA?	meanfemale	male
5.39278609	meanfemale	male
3.046386034	meanfemale	male
NA?	meanfemale	male
-6.565994864	meanfemale	male
15.502215	meanfemale	male
-9.666171498	meanfemale	male
-3.844214261	meanfemale	male
NA?	meanfemale	male
-6.073289806	meanfemale	male
3.90108926	meanfemale	male
-2.716991064	meanfemale	male
-6.970212202	meanfemale	male
-0.465998	meanfemale	male
-7.365626626	meanfemale	male
10.58591491	meanfemale	male
2.349645787	meanfemale	male
11.34957741	meanfemale	male
-15.97732975	meanfemale	male
-2.870754699	meanfemale	male
17.50997064	meanfemale	male
-13.47248014	meanfemale	male
-5.828038104	meanfemale	male
8.963476995	meanfemale	male
-14.21954605	meanfemale	male
0.412934411	meanfemale	male
14.75209824	meanfemale	male
12.59300766	meanfemale	male
13.93939345	meanfemale	male
3.699750628	meanfemale	male
12.72458408	meanfemale	male
-2.599735154	meanfemale	male
-3.879665279	meanfemale	male
6.290509419	meanfemale	male
7.014007599	meanfemale	male
4.182959561	meanfemale	male
7.751467836	meanfemale	male
23.04600045	meanfemale	male
-13.32409874	meanfemale	male
15.69278343	meanfemale	male
-8.088018707	meanfemale	male
18.1989641	meanfemale	male
11.33409931	meanfemale	male
14.9907105	meanfemale	male
-2.966505564	meanfemale	male
34.40219659	meanfemale	male
-4.99551059	meanfemale	male
2.045854711	meanfemale	male
6.614744573	meanfemale	male
21.20354413	meanfemale	male
-5.099305746	meanfemale	male
-5.20782983	meanfemale	male
27.73077027	meanfemale	male
7.180288746	meanfemale	male
NA?	meanfemale	male
37.40869068	meanfemale	male
4.998348834	meanfemale	male
NA?	meanfemale	male
-16.36324788	meanfemale	male
20.33507565	meanfemale	male
1.784328895	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
1.877937621	meanfemale	male
4.392051072	meanfemale	male
0.101183241	meanfemale	male
4.595895903	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-1.537271169	meanfemale	male
-10.4670296	meanfemale	male
NA?	meanfemale	male
21.56801689	meanfemale	male
4.558435033	meanfemale	male
-3.423964204	meanfemale	male
NA?	meanfemale	male
5.081487887	meanfemale	male
7.099748836	meanfemale	male
-0.014462648	meanfemale	male
0.797219063	meanfemale	male
10.76764147	meanfemale	male
-9.05826895	meanfemale	male
-7.1882589	meanfemale	male
6.671875252	meanfemale	male
36.86697134	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-4.369467776	meanfemale	male
15.20714693	meanfemale	male
-9.222389766	meanfemale	male
14.05052597	meanfemale	male
NA?	meanfemale	male
-15.66905147	meanfemale	male
7.687063238	meanfemale	male
0.95369531	meanfemale	male
12.71715663	meanfemale	male
-6.777103258	meanfemale	male
-8.020944466	meanfemale	male
NA?	meanfemale	male
3.855554063	meanfemale	male
-9.748316168	meanfemale	male
-1.985430128	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-2.203690743	meanfemale	male
-3.276019387	meanfemale	male
5.830337379	meanfemale	male
-6.772626907	meanfemale	male
11.57776588	meanfemale	male
NA?	meanfemale	male
-0.723954371	meanfemale	male
-5.008752955	meanfemale	male
-4.862980487	meanfemale	male
-3.604680688	meanfemale	male
-15.06216955	meanfemale	male
-7.18147574	meanfemale	male
1.139604961	meanfemale	male
-3.731582153	meanfemale	male
NA?	meanfemale	male
-3.100168947	meanfemale	male
1.371783014	meanfemale	male
6.256794364	meanfemale	male
-8.409791622	meanfemale	male
0.869296794	meanfemale	male
-4.142462157	meanfemale	male
-0.356178487	meanfemale	male
-11.06463014	meanfemale	male
14.17124309	meanfemale	male
-1.686441623	meanfemale	male
-4.426206024	meanfemale	male
24.24295043	meanfemale	male
24.46834917	meanfemale	male
10.52173815	meanfemale	male
11.48384334	meanfemale	male
-5.720550372	meanfemale	male
1.7920867	meanfemale	male
-8.449442301	meanfemale	male
5.929231782	meanfemale	male
15.14157784	meanfemale	male
NA?	meanfemale	male
-0.799026147	meanfemale	male
0.541821981	meanfemale	male
-3.711784638	meanfemale	male
-6.461573804	meanfemale	male
17.04329198	meanfemale	male
6.969543448	meanfemale	male
-0.672131295	meanfemale	male
34.62851026	meanfemale	male
21.25720075	meanfemale	male
-0.892023791	meanfemale	male
8.250056601	meanfemale	male
12.79358758	meanfemale	male
0.395659731	meanfemale	male
5.566545693	meanfemale	male
3.955872632	meanfemale	male
-1.922349735	meanfemale	male
17.63045778	meanfemale	male
1.514766775	meanfemale	male
6.009784746	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-1.364555414	meanfemale	male
-18.62800563	meanfemale	male
14.31552402	meanfemale	male
10.88747147	meanfemale	male
-7.043043595	meanfemale	male
-4.496963232	meanfemale	male
-1.630506462	meanfemale	male
11.70190092	meanfemale	male
7.369629571	meanfemale	male
21.78263949	meanfemale	male
24.25294514	meanfemale	male
23.62988431	meanfemale	male
13.49150665	meanfemale	male
NA?	meanfemale	male
7.567137014	meanfemale	male
-3.747736123	meanfemale	male
8.701738226	meanfemale	male
7.267468169	meanfemale	male
4.161020437	meanfemale	male
-0.202941632	meanfemale	male
9.677933231	meanfemale	male
16.46545721	meanfemale	male
-4.757188137	meanfemale	male
-3.293733063	meanfemale	male
NA?	meanfemale	male
-3.159486156	meanfemale	male
11.94296562	meanfemale	male
1.624059394	meanfemale	male
-4.791281704	meanfemale	male
13.5349914	meanfemale	male
15.2498295	meanfemale	male
NA?	meanfemale	male
1.749088061	meanfemale	male
-11.09117675	meanfemale	male
-2.324564357	meanfemale	male
-11.83022733	meanfemale	male
-16.54894108	meanfemale	male
-6.361553928	meanfemale	male
0.870747354	meanfemale	male
8.783826477	meanfemale	male
12.02947927	meanfemale	male
5.88677448	meanfemale	male
3.831207249	meanfemale	male
3.57937802	meanfemale	male
51.07705727	meanfemale	male
-7.134352328	meanfemale	male
-4.846117092	meanfemale	male
-14.28201341	meanfemale	male
8.142645017	meanfemale	male
14.50794525	meanfemale	male
21.66683051	meanfemale	male
18.26112677	meanfemale	male
NA?	meanfemale	male
-10.91116671	meanfemale	male
2.497702707	meanfemale	male
2.126677349	meanfemale	male
-4.431216336	meanfemale	male
-5.314229166	meanfemale	male
5.608073962	meanfemale	male
-3.085935347	meanfemale	male
2.684619382	meanfemale	male
-4.84355459	meanfemale	male
-2.376156569	meanfemale	male
2.969987809	meanfemale	male
-12.0525629	meanfemale	male
-18.92604169	meanfemale	male
NA?	meanfemale	male
-1.724457401	meanfemale	male
-2.228819079	meanfemale	male
11.9116684	meanfemale	male
4.11362795	meanfemale	male
NA?	meanfemale	male
0.185009839	meanfemale	male
1.711911059	meanfemale	male
-17.7406746	meanfemale	male
-13.31663578	meanfemale	male
-7.862439262	meanfemale	male
-1.570034162	meanfemale	male
NA?	meanfemale	male
-3.724851525	meanfemale	male
-5.005874884	meanfemale	male
-3.748686721	meanfemale	male
-1.629818322	meanfemale	male
15.73906673	meanfemale	male
2.209837447	meanfemale	male
NA?	meanfemale	male
11.42682264	meanfemale	male
7.882144306	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-4.650695721	meanfemale	male
20.14243185	meanfemale	male
NA?	meanfemale	male
0.934482401	meanfemale	male
19.27366844	meanfemale	male
-11.58009902	meanfemale	male
10.22315439	meanfemale	male
7.169993673	meanfemale	male
11.05414256	meanfemale	male
-13.61507969	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
7.79992508	meanfemale	male
-5.809359439	meanfemale	male
10.16932468	meanfemale	male
-10.73065766	meanfemale	male
23.17589913	meanfemale	male
15.02644455	meanfemale	male
NA?	meanfemale	male
-9.210793338	meanfemale	male
17.94730325	meanfemale	male
NA?	meanfemale	male
8.701801824	meanfemale	male
44.91043511	meanfemale	male
44.98963955	meanfemale	male
6.18420098	meanfemale	male
7.087489702	meanfemale	male
11.62751618	meanfemale	male
-13.53018696	meanfemale	male
5.68522751	meanfemale	male
NA?	meanfemale	male
-4.387282878	meanfemale	male
-3.052298626	meanfemale	male
7.656853326	meanfemale	male
-7.167654941	meanfemale	male
5.863076564	meanfemale	male
3.558026484	meanfemale	male
22.48940845	meanfemale	male
12.34162223	meanfemale	male
-1.08605839	meanfemale	male
NA?	meanfemale	male
16.48166218	meanfemale	male
9.220413919	meanfemale	male
6.325361836	meanfemale	male
-10.23336943	meanfemale	male
-13.86530431	meanfemale	male
-3.520544588	meanfemale	male
8.270919769	meanfemale	male
0.936920759	meanfemale	male
9.378058976	meanfemale	male
4.865266444	meanfemale	male
8.427000009	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
-13.65471898	meanfemale	male
0.922750255	meanfemale	male
NA?	meanfemale	male
0.414904544	meanfemale	male
23.3264292	meanfemale	male
-0.53729258	meanfemale	male
NA?	meanfemale	male
-1.887216265	meanfemale	male
5.941369003	meanfemale	male
9.43708889	meanfemale	male
-10.67017269	meanfemale	male
-5.995876408	meanfemale	male
25.48624618	meanfemale	male
-0.669633325	meanfemale	male
NA?	meanfemale	male
NA?	meanfemale	male
48.70321015	meanfemale	male
36.38493977	meanfemale	male
18.02789236	meanfemale	male
-4.597049068	meanfemale	male
6.4225272	meanfemale	male
10.73657282	meanfemale	male
3.412153901	meanfemale	male
-3.543625979	meanfemale	male
5.047285652	meanfemale	male
-7.072222363	meanfemale	male
10.56430868	meanfemale	male
34.02447244	meanfemale	male
-0.592492946	meanfemale	male
NA?	meanfemale	male
-14.49957599	meanfemale	male
3.540612748	meanfemale	male
4.693604519	meanfemale	male
NA?	meanfemale	male
15.49437252	meanfemale	male
5.389664452	meanfemale	male
-0.134837576	meanfemale	male
NA?	meanfemale	male
1.233996066	meanfemale	male
19.44591703	meanfemale	male
-0.778916443	meanfemale	male
11.18853631	meanfemale	male
2.573147781	meanfemale	male
5.873202302	meanfemale	male
-2.605501174	meanfemale	male
22.77216195	meanfemale	male
-8.589210307	meanfemale	male
-9.348851024	meanfemale	male
-10.11397316	meanfemale	male
8.65877191	meanfemale	male
0.333065385	meanfemale	male
34.03570357	meanfemale	male
NA?	meanfemale	male
-1.150322747	meanfemale	male
-0.178815736	meanfemale	male
-3.216834174	meanfemale	male
-13.10992884	meanfemale	male
-5.39992116	meanfemale	male
-5.938831748	meanfemale	male
-7.443588533	meanfemale	male
10.60205154	meanfemale	male
0.927328761	meanfemale	male
18.67618941	meanfemale	male
29.86096652	meanfemale	male
2.267813708	meanfemale	male
-3.141677594	meanfemale	male
NA?	meanfemale	male
12.88944835	meanfemale	male
-1.895723472	meanfemale	male
3.787880564	meanfemale	male
31.97680503	meanfemale	male
-10.59459131	meanfemale	male
17.64886836	meanfemale	male
0.041759985	meanfemale	male
6.128391548	meanfemale	male
14.69794831	meanfemale	male
5.532959602	meanfemale	male
15.90942154	meanfemale	male
