ID	Tissue_specific_index	Tissue_name
TRINITY_DN38456_c0_g1_i1	0.951353472	Brain_mmean
TRINITY_DN79767_c0_g1_i1	0.951326614	Brain_mmean
TRINITY_DN85329_c0_g1_i1	0.951319568	Ovary_mean
TRINITY_DN102983_c0_g2_i1	0.951319075	Brain_mmean
TRINITY_DN116464_c0_g1_i1	0.951311868	G46_M_mean
TRINITY_DN134328_c0_g1_i1	0.951294818	G27_mmean
TRINITY_DN152690_c0_g1_i1	0.951293266	Brain_fmean
TRINITY_DN74920_c0_g1_i1	0.951291656	Brain_fmean
TRINITY_DN128838_c2_g2_i1	0.951242015	Liver_fmean
TRINITY_DN73149_c0_g2_i1	0.951239132	Brain_fmean
TRINITY_DN14417_c0_g1_i1	0.951234715	Brain_fmean
TRINITY_DN47360_c0_g1_i1	0.951211373	Ovary_mean
TRINITY_DN117820_c0_g3_i1	0.951200005	G46_M_mean
TRINITY_DN12067_c0_g1_i1	0.951151103	Brain_mmean
TRINITY_DN132389_c3_g13_i2	0.951143543	Testis_mean
TRINITY_DN208937_c0_g1_i1	0.951072268	Ovary_mean
TRINITY_DN193850_c0_g1_i1	0.951061097	Brain_mmean
TRINITY_DN128082_c2_g5_i1	0.951034559	Brain_fmean
TRINITY_DN106426_c0_g3_i1	0.95103184	Brain_fmean
TRINITY_DN72885_c0_g3_i1	0.951023025	Ovary_mean
TRINITY_DN184100_c0_g1_i1	0.951015449	Ovary_mean
TRINITY_DN131147_c0_g2_i1	0.951013004	Ovary_mean
TRINITY_DN120926_c0_g2_i1	0.950903158	Brain_mmean
TRINITY_DN134356_c6_g1_i1	0.950821494	G43_F_mean
TRINITY_DN96806_c0_g2_i1	0.950814197	Ovary_mean
TRINITY_DN126983_c0_g1_i2	0.950774703	Ovary_mean
TRINITY_DN76307_c0_g2_i1	0.95076627	Brain_mmean
TRINITY_DN121583_c1_g1_i1	0.950758546	Testis_mean
TRINITY_DN115407_c0_g1_i1	0.950742969	Ovary_mean
TRINITY_DN50147_c0_g2_i1	0.950733336	Brain_mmean
TRINITY_DN213303_c0_g1_i1	0.950730352	Brain_fmean
TRINITY_DN126131_c0_g2_i1	0.950708687	Brain_mmean
TRINITY_DN63012_c0_g2_i1	0.950691789	Brain_mmean
TRINITY_DN83787_c0_g2_i1	0.950686847	Brain_mmean
TRINITY_DN124032_c0_g1_i3	0.950634767	Brain_fmean
TRINITY_DN134052_c2_g5_i1	0.950603041	G46_F_mean
TRINITY_DN128157_c0_g1_i3	0.950569104	Ovary_mean
TRINITY_DN35971_c0_g1_i1	0.950566953	Brain_mmean
TRINITY_DN13184_c0_g2_i1	0.950557921	Brain_mmean
TRINITY_DN196162_c0_g1_i1	0.950550151	Brain_fmean
TRINITY_DN93306_c0_g1_i1	0.95051831	Brain_mmean
TRINITY_DN180979_c0_g1_i1	0.950433725	Brain_fmean
TRINITY_DN96126_c0_g4_i1	0.950374703	Brain_fmean
TRINITY_DN26534_c0_g2_i1	0.950372692	Brain_mmean
TRINITY_DN119911_c2_g2_i2	0.950348075	Brain_mmean
TRINITY_DN92531_c0_g1_i1	0.950327479	Ovary_mean
TRINITY_DN163588_c0_g1_i1	0.950325123	G46_M_mean
TRINITY_DN96839_c0_g1_i1	0.950299968	Liver_mmean
TRINITY_DN22631_c0_g1_i1	0.950275859	Liver_fmean
TRINITY_DN68262_c0_g1_i1	0.950235414	Brain_mmean
TRINITY_DN130065_c0_g1_i1	0.950174754	Brain_fmean
TRINITY_DN134018_c1_g1_i2	0.950127867	Brain_mmean
TRINITY_DN128838_c2_g3_i1	0.9500468	Liver_mmean
TRINITY_DN133129_c0_g1_i1	0.950000682	Ovary_mean
TRINITY_DN135455_c2_g25_i1	0.949994629	Brain_fmean
TRINITY_DN161453_c0_g1_i1	0.949991864	Liver_fmean
TRINITY_DN41049_c0_g2_i1	0.949975764	Brain_mmean
TRINITY_DN74609_c0_g2_i1	0.949895351	Brain_fmean
TRINITY_DN109877_c0_g1_i1	0.949878423	Brain_fmean
TRINITY_DN140731_c0_g1_i1	0.949874907	Ovary_mean
TRINITY_DN19278_c0_g1_i1	0.949866646	Brain_mmean
TRINITY_DN64213_c0_g2_i1	0.949854782	G43_M_mean
TRINITY_DN109305_c0_g3_i1	0.949774523	Brain_mmean
TRINITY_DN199311_c0_g1_i1	0.949750828	Ovary_mean
TRINITY_DN77333_c0_g1_i1	0.949732385	Brain_mmean
TRINITY_DN202481_c0_g1_i1	0.949693353	G46_F_mean
TRINITY_DN88115_c0_g2_i1	0.949630305	Brain_fmean
TRINITY_DN78431_c0_g1_i1	0.949620135	Ovary_mean
TRINITY_DN105977_c0_g3_i1	0.949549696	G23_mmean
TRINITY_DN116318_c0_g2_i1	0.949530721	Brain_mmean
TRINITY_DN92983_c0_g1_i1	0.949484047	Liver_mmean
TRINITY_DN5204_c0_g2_i1	0.949481331	Ovary_mean
TRINITY_DN21989_c0_g1_i1	0.949480951	Brain_mmean
TRINITY_DN167973_c0_g1_i1	0.949468851	G43_M_mean
TRINITY_DN45288_c0_g1_i1	0.949450167	Brain_mmean
TRINITY_DN41991_c0_g1_i1	0.949442534	Ovary_mean
TRINITY_DN57819_c0_g2_i1	0.949376476	Ovary_mean
TRINITY_DN90399_c0_g2_i1	0.949368365	G43_M_mean
TRINITY_DN25756_c0_g1_i1	0.949360086	Brain_mmean
TRINITY_DN157159_c0_g1_i1	0.949276563	Brain_mmean
TRINITY_DN116244_c0_g2_i1	0.949243091	Brain_mmean
TRINITY_DN115408_c0_g1_i1	0.949200752	G46_M_mean
TRINITY_DN134499_c1_g8_i1	0.949179275	Brain_mmean
TRINITY_DN129797_c1_g2_i1	0.949172324	Ovary_mean
TRINITY_DN198629_c0_g1_i1	0.949167617	Liver_fmean
TRINITY_DN216235_c0_g1_i1	0.949142075	Ovary_mean
TRINITY_DN182443_c0_g1_i1	0.949108203	Brain_fmean
TRINITY_DN117565_c0_g1_i1	0.949104513	Brain_fmean
TRINITY_DN126693_c0_g2_i1	0.949092919	Ovary_mean
TRINITY_DN148217_c0_g1_i1	0.949065173	Brain_mmean
TRINITY_DN137016_c0_g1_i1	0.949058764	Brain_mmean
TRINITY_DN62921_c0_g1_i1	0.949055581	Ovary_mean
TRINITY_DN202682_c0_g1_i1	0.94901531	Brain_mmean
TRINITY_DN48196_c0_g1_i1	0.949014161	Ovary_mean
TRINITY_DN157553_c0_g1_i1	0.948991397	G46_M_mean
TRINITY_DN83224_c0_g1_i1	0.948990576	Brain_fmean
TRINITY_DN123780_c0_g2_i1	0.948949898	Ovary_mean
TRINITY_DN133987_c1_g1_i1	0.948938373	Ovary_mean
TRINITY_DN135455_c2_g21_i1	0.948895719	Brain_fmean
TRINITY_DN216659_c0_g1_i1	0.94887502	Brain_fmean
TRINITY_DN186319_c0_g1_i1	0.948865627	Brain_fmean
TRINITY_DN197345_c0_g1_i1	0.948834169	Brain_mmean
TRINITY_DN171652_c0_g1_i1	0.94879245	Ovary_mean
TRINITY_DN92070_c0_g1_i1	0.948771083	Ovary_mean
TRINITY_DN197476_c0_g1_i1	0.948755549	Brain_fmean
TRINITY_DN91825_c0_g1_i1	0.948710282	Brain_fmean
TRINITY_DN62226_c0_g1_i1	0.948697226	Brain_fmean
TRINITY_DN4574_c0_g1_i1	0.948694478	Ovary_mean
TRINITY_DN157677_c0_g1_i1	0.948685593	Ovary_mean
TRINITY_DN27954_c0_g1_i1	0.948638353	G46_M_mean
TRINITY_DN73307_c0_g2_i1	0.948614509	G23_fmean
TRINITY_DN55688_c0_g1_i1	0.948610449	Brain_fmean
TRINITY_DN36815_c0_g1_i1	0.948608043	Brain_fmean
TRINITY_DN135096_c3_g1_i1	0.94860377	Ovary_mean
TRINITY_DN181929_c0_g1_i1	0.948593722	Ovary_mean
TRINITY_DN198043_c0_g1_i1	0.9485695	Ovary_mean
TRINITY_DN181703_c0_g1_i1	0.948560096	Ovary_mean
TRINITY_DN64583_c0_g2_i1	0.948531831	Liver_fmean
TRINITY_DN68116_c0_g3_i1	0.948521322	Ovary_mean
TRINITY_DN38313_c0_g1_i1	0.948503369	Ovary_mean
TRINITY_DN1200_c0_g2_i1	0.948490618	Brain_mmean
TRINITY_DN107791_c0_g2_i1	0.948483267	Brain_fmean
TRINITY_DN124438_c0_g1_i1	0.948461179	Ovary_mean
TRINITY_DN119116_c0_g1_i1	0.948461007	Ovary_mean
TRINITY_DN47085_c0_g1_i1	0.948396622	Brain_mmean
TRINITY_DN119571_c2_g1_i2	0.948395979	Brain_mmean
TRINITY_DN82517_c0_g1_i1	0.948369743	Brain_mmean
TRINITY_DN26985_c0_g1_i1	0.948345138	Brain_fmean
TRINITY_DN3468_c0_g2_i1	0.94826723	G43_F_mean
TRINITY_DN14028_c0_g1_i1	0.948237183	Brain_fmean
TRINITY_DN129379_c8_g3_i1	0.94823356	Ovary_mean
TRINITY_DN189827_c0_g1_i1	0.948163972	G46_M_mean
TRINITY_DN127559_c7_g3_i1	0.948140323	Ovary_mean
TRINITY_DN121132_c3_g3_i1	0.948136724	Ovary_mean
TRINITY_DN83270_c0_g2_i1	0.948122631	Ovary_mean
TRINITY_DN131284_c1_g2_i1	0.948115914	Testis_mean
TRINITY_DN164591_c0_g1_i1	0.948094139	Brain_fmean
TRINITY_DN74389_c0_g1_i1	0.948088296	Ovary_mean
TRINITY_DN97250_c1_g1_i1	0.948079255	Brain_fmean
TRINITY_DN93884_c0_g1_i1	0.948078463	Ovary_mean
TRINITY_DN105062_c0_g1_i1	0.948064724	Brain_mmean
TRINITY_DN186808_c0_g1_i1	0.948046418	Brain_fmean
TRINITY_DN109636_c0_g2_i1	0.947999127	Brain_fmean
TRINITY_DN40525_c0_g2_i1	0.947991274	Brain_fmean
TRINITY_DN135082_c3_g1_i1	0.947951798	Brain_mmean
TRINITY_DN154524_c0_g1_i1	0.947936442	Ovary_mean
TRINITY_DN124619_c2_g3_i1	0.947851237	Brain_mmean
TRINITY_DN68105_c0_g1_i1	0.947834358	Brain_fmean
TRINITY_DN98505_c0_g2_i1	0.947827105	Brain_mmean
TRINITY_DN93067_c0_g5_i1	0.947805327	Brain_mmean
TRINITY_DN109422_c0_g3_i1	0.947790485	Brain_fmean
TRINITY_DN85998_c0_g1_i1	0.947788191	Testis_mean
TRINITY_DN115543_c0_g3_i1	0.947777041	Brain_fmean
TRINITY_DN120128_c0_g1_i1	0.94776699	Ovary_mean
TRINITY_DN80114_c0_g2_i1	0.947760518	Ovary_mean
TRINITY_DN135263_c0_g1_i1	0.947684999	Brain_fmean
TRINITY_DN170431_c0_g1_i1	0.947648911	Brain_mmean
TRINITY_DN123526_c0_g14_i1	0.947613812	Ovary_mean
TRINITY_DN96126_c0_g5_i1	0.947591872	Brain_fmean
TRINITY_DN123649_c3_g3_i1	0.947522103	Brain_fmean
TRINITY_DN109207_c0_g3_i1	0.947505888	Brain_mmean
TRINITY_DN183756_c0_g1_i1	0.947496893	G46_F_mean
TRINITY_DN125443_c0_g3_i1	0.947467618	Ovary_mean
TRINITY_DN201379_c0_g1_i1	0.947446511	Brain_fmean
TRINITY_DN136883_c0_g1_i1	0.947442913	Ovary_mean
TRINITY_DN77023_c0_g2_i1	0.947440243	Brain_mmean
TRINITY_DN210778_c0_g1_i1	0.947378238	Brain_mmean
TRINITY_DN29980_c0_g2_i1	0.947356636	G46_M_mean
TRINITY_DN134638_c5_g4_i1	0.947345467	Ovary_mean
TRINITY_DN186167_c0_g1_i1	0.947330979	Brain_mmean
TRINITY_DN33963_c0_g2_i1	0.947326694	Brain_fmean
TRINITY_DN75408_c0_g2_i1	0.947318558	G46_M_mean
TRINITY_DN191064_c0_g1_i1	0.947313876	Ovary_mean
TRINITY_DN197830_c0_g1_i1	0.947312826	Brain_fmean
TRINITY_DN119911_c2_g1_i1	0.94729635	Brain_mmean
TRINITY_DN50212_c0_g1_i1	0.94720365	Brain_fmean
TRINITY_DN116628_c1_g1_i1	0.947201222	Brain_fmean
TRINITY_DN134807_c6_g2_i1	0.947200343	Ovary_mean
TRINITY_DN174058_c0_g1_i1	0.947107283	Brain_mmean
TRINITY_DN56943_c0_g1_i1	0.947093562	Ovary_mean
TRINITY_DN144127_c0_g1_i1	0.947053407	Ovary_mean
TRINITY_DN73465_c0_g1_i1	0.947029005	Ovary_mean
TRINITY_DN171636_c0_g1_i1	0.947023256	Brain_mmean
TRINITY_DN25658_c0_g2_i1	0.947018221	Brain_fmean
TRINITY_DN128043_c4_g5_i2	0.946917359	Brain_fmean
TRINITY_DN116678_c0_g1_i1	0.946902852	G46_F_mean
TRINITY_DN121848_c0_g1_i1	0.946897706	G31_fmean
TRINITY_DN129065_c4_g12_i1	0.94688195	Ovary_mean
TRINITY_DN65347_c0_g1_i1	0.94679138	Ovary_mean
TRINITY_DN69961_c0_g1_i1	0.946762343	Brain_mmean
TRINITY_DN3575_c0_g1_i1	0.946718291	Ovary_mean
TRINITY_DN182664_c0_g1_i1	0.946680423	Brain_mmean
TRINITY_DN125712_c6_g3_i1	0.946618657	Ovary_mean
TRINITY_DN132371_c3_g4_i1	0.946614036	G46_F_mean
TRINITY_DN118592_c0_g1_i1	0.94658963	Ovary_mean
TRINITY_DN3468_c0_g1_i1	0.946578382	G43_F_mean
TRINITY_DN121085_c0_g1_i1	0.946493131	Brain_fmean
TRINITY_DN45468_c0_g1_i1	0.946484549	Brain_fmean
TRINITY_DN123809_c0_g1_i2	0.946468593	Ovary_mean
TRINITY_DN89034_c0_g2_i1	0.946457733	Brain_mmean
TRINITY_DN152069_c0_g1_i1	0.946435541	Brain_mmean
TRINITY_DN127771_c1_g5_i1	0.946399518	Brain_fmean
TRINITY_DN123478_c2_g2_i1	0.946358474	Liver_mmean
TRINITY_DN115374_c0_g3_i1	0.946348222	Ovary_mean
TRINITY_DN39407_c0_g1_i1	0.946342655	Brain_mmean
TRINITY_DN186057_c0_g1_i1	0.946273253	Brain_fmean
TRINITY_DN119774_c0_g1_i2	0.946228533	Ovary_mean
TRINITY_DN139052_c0_g1_i1	0.946218451	Testis_mean
TRINITY_DN93163_c0_g2_i1	0.946155578	Ovary_mean
TRINITY_DN127047_c0_g1_i1	0.946121131	Liver_fmean
TRINITY_DN106508_c1_g1_i1	0.946095785	Brain_mmean
TRINITY_DN129699_c2_g3_i2	0.946066555	Testis_mean
TRINITY_DN23052_c0_g1_i1	0.9460306	Ovary_mean
TRINITY_DN101930_c0_g4_i3	0.946025075	Brain_fmean
TRINITY_DN16838_c0_g1_i1	0.946018979	Ovary_mean
TRINITY_DN40741_c0_g1_i1	0.945987688	Brain_fmean
TRINITY_DN118204_c0_g2_i3	0.945963823	Ovary_mean
TRINITY_DN184647_c0_g1_i1	0.945958381	Ovary_mean
TRINITY_DN206758_c0_g1_i1	0.945892244	Liver_mmean
TRINITY_DN18032_c0_g1_i1	0.945877546	G27_mmean
TRINITY_DN134833_c3_g4_i1	0.945849768	Brain_fmean
TRINITY_DN152349_c0_g1_i1	0.945822223	Brain_fmean
TRINITY_DN81878_c0_g1_i1	0.945815135	Ovary_mean
TRINITY_DN23703_c0_g1_i1	0.945808892	Ovary_mean
TRINITY_DN12089_c0_g1_i1	0.945744006	Ovary_mean
TRINITY_DN24521_c0_g1_i1	0.945721416	Ovary_mean
TRINITY_DN17366_c0_g1_i1	0.945713542	Brain_fmean
TRINITY_DN188919_c0_g1_i1	0.945693865	Ovary_mean
TRINITY_DN126349_c0_g1_i2	0.945672143	G46_M_mean
TRINITY_DN129807_c5_g5_i1	0.945635664	G46_F_mean
TRINITY_DN119691_c1_g4_i1	0.945577629	G23_mmean
TRINITY_DN132359_c3_g3_i1	0.94554281	Ovary_mean
TRINITY_DN100348_c0_g1_i1	0.945528011	Brain_mmean
TRINITY_DN210287_c0_g1_i1	0.945516451	Liver_fmean
TRINITY_DN106345_c0_g3_i1	0.945510362	Brain_mmean
TRINITY_DN98356_c0_g2_i1	0.945470399	Testis_mean
TRINITY_DN128277_c0_g1_i1	0.945457226	Brain_mmean
TRINITY_DN207535_c0_g1_i1	0.945430966	Ovary_mean
TRINITY_DN43603_c0_g2_i1	0.945420657	Ovary_mean
TRINITY_DN104015_c0_g1_i1	0.945419308	Brain_fmean
TRINITY_DN124832_c12_g1_i1	0.945395821	Ovary_mean
TRINITY_DN81308_c0_g3_i1	0.945392206	Brain_mmean
TRINITY_DN75929_c0_g1_i1	0.945391514	Brain_mmean
TRINITY_DN22851_c0_g2_i1	0.945357725	G27_mmean
TRINITY_DN56148_c0_g1_i1	0.94535085	Brain_mmean
TRINITY_DN214004_c0_g1_i1	0.945334206	Brain_mmean
TRINITY_DN9855_c0_g1_i1	0.945316948	Ovary_mean
TRINITY_DN124362_c0_g4_i1	0.945289649	Ovary_mean
TRINITY_DN122384_c0_g6_i1	0.94528339	Brain_mmean
TRINITY_DN116144_c0_g1_i1	0.945269342	Testis_mean
TRINITY_DN119609_c0_g1_i1	0.945268089	Brain_mmean
TRINITY_DN108572_c0_g2_i1	0.945249648	Brain_fmean
TRINITY_DN116433_c0_g5_i1	0.945185503	Brain_mmean
TRINITY_DN159654_c0_g1_i1	0.945162945	Brain_fmean
TRINITY_DN166569_c0_g1_i1	0.945131709	Ovary_mean
TRINITY_DN68484_c0_g1_i1	0.945093247	Liver_fmean
TRINITY_DN125093_c0_g4_i1	0.945080933	Ovary_mean
TRINITY_DN98835_c0_g2_i1	0.94507722	Ovary_mean
TRINITY_DN23641_c2_g1_i1	0.945066864	Ovary_mean
TRINITY_DN93067_c0_g4_i1	0.944986922	Brain_mmean
TRINITY_DN94017_c0_g3_i1	0.94494668	Brain_fmean
TRINITY_DN130206_c0_g2_i1	0.944869313	Ovary_mean
TRINITY_DN28654_c0_g1_i1	0.944843916	Ovary_mean
TRINITY_DN50958_c0_g1_i1	0.944785549	Brain_fmean
TRINITY_DN79738_c0_g1_i1	0.94478051	G46_F_mean
TRINITY_DN112460_c0_g1_i3	0.944746244	Brain_mmean
TRINITY_DN118745_c0_g1_i1	0.944723069	G31_mmean
TRINITY_DN97492_c0_g1_i1	0.944708878	G31_mmean
TRINITY_DN187539_c0_g1_i1	0.94463742	G46_M_mean
TRINITY_DN127771_c1_g6_i1	0.944631375	Brain_mmean
TRINITY_DN96380_c0_g3_i1	0.944586135	Liver_fmean
TRINITY_DN130536_c0_g1_i1	0.944560184	Brain_mmean
TRINITY_DN132332_c0_g10_i1	0.944518552	Brain_mmean
TRINITY_DN14226_c0_g1_i1	0.944475253	Brain_fmean
TRINITY_DN107989_c0_g1_i1	0.944474562	Brain_fmean
TRINITY_DN47986_c0_g1_i1	0.944429694	Ovary_mean
TRINITY_DN218235_c0_g1_i1	0.944394912	G23_fmean
TRINITY_DN87443_c0_g1_i1	0.944394635	Brain_mmean
TRINITY_DN16866_c0_g1_i1	0.9443903	G43_M_mean
TRINITY_DN116760_c1_g1_i3	0.944340308	Brain_fmean
TRINITY_DN164711_c0_g1_i1	0.944334739	Ovary_mean
TRINITY_DN60134_c0_g1_i1	0.944286998	Brain_fmean
TRINITY_DN168745_c0_g1_i1	0.94424776	Brain_fmean
TRINITY_DN211880_c0_g1_i1	0.944199781	G46_M_mean
TRINITY_DN129568_c0_g4_i1	0.944167956	Brain_mmean
TRINITY_DN75552_c0_g1_i1	0.944154236	Brain_mmean
TRINITY_DN77812_c0_g2_i1	0.944148367	Ovary_mean
TRINITY_DN78862_c0_g2_i1	0.94405117	Ovary_mean
TRINITY_DN127854_c1_g4_i1	0.944047426	G27_mmean
TRINITY_DN74421_c0_g3_i1	0.944027587	Ovary_mean
TRINITY_DN112263_c0_g1_i2	0.943982507	Brain_fmean
TRINITY_DN180934_c0_g1_i1	0.943942816	Brain_mmean
TRINITY_DN60431_c0_g1_i1	0.943928439	Ovary_mean
TRINITY_DN46983_c0_g2_i1	0.943925334	G43_M_mean
TRINITY_DN126281_c6_g3_i1	0.943921206	Brain_mmean
TRINITY_DN107215_c0_g1_i1	0.943904116	Ovary_mean
TRINITY_DN38345_c0_g1_i1	0.943898208	Brain_fmean
TRINITY_DN99305_c0_g1_i1	0.943842921	Brain_fmean
TRINITY_DN133493_c4_g4_i1	0.943833804	Liver_fmean
TRINITY_DN78120_c0_g3_i1	0.94376242	Brain_mmean
TRINITY_DN55025_c0_g1_i1	0.943761156	Liver_mmean
TRINITY_DN99112_c0_g3_i1	0.943755339	Brain_fmean
TRINITY_DN212768_c0_g1_i1	0.943657197	Ovary_mean
TRINITY_DN125452_c0_g2_i2	0.943654353	Ovary_mean
TRINITY_DN39906_c0_g1_i1	0.943611099	Brain_mmean
TRINITY_DN170409_c0_g1_i1	0.943570379	Ovary_mean
TRINITY_DN135455_c2_g23_i1	0.94354422	Brain_fmean
TRINITY_DN142883_c0_g1_i1	0.94353155	Brain_mmean
TRINITY_DN127372_c5_g2_i1	0.943507175	Ovary_mean
TRINITY_DN134122_c5_g6_i1	0.943491818	Ovary_mean
TRINITY_DN209209_c0_g1_i1	0.943463917	Ovary_mean
TRINITY_DN7659_c0_g2_i1	0.943404172	G43_M_mean
TRINITY_DN44400_c0_g1_i1	0.943396829	G46_F_mean
TRINITY_DN85796_c0_g1_i1	0.943356987	G46_F_mean
TRINITY_DN180213_c0_g1_i1	0.943332401	Ovary_mean
TRINITY_DN198635_c0_g1_i1	0.943316472	Brain_fmean
TRINITY_DN151189_c0_g1_i1	0.943296943	Ovary_mean
TRINITY_DN104231_c0_g1_i1	0.943296188	G46_F_mean
TRINITY_DN170640_c0_g1_i1	0.94327669	Brain_fmean
TRINITY_DN207360_c0_g1_i1	0.943236862	Brain_mmean
TRINITY_DN133667_c0_g2_i1	0.943219517	Brain_fmean
TRINITY_DN123462_c3_g1_i1	0.943211879	Ovary_mean
TRINITY_DN99998_c0_g1_i1	0.943149763	Brain_mmean
TRINITY_DN49241_c0_g1_i1	0.943148859	Ovary_mean
TRINITY_DN125935_c1_g3_i1	0.943125655	Ovary_mean
TRINITY_DN30560_c0_g1_i1	0.943119033	Liver_fmean
TRINITY_DN134827_c1_g3_i1	0.943107816	Ovary_mean
TRINITY_DN126078_c0_g1_i1	0.943003796	Ovary_mean
TRINITY_DN128175_c8_g9_i1	0.942958568	Brain_mmean
TRINITY_DN99265_c0_g3_i1	0.942942957	Brain_fmean
TRINITY_DN130989_c0_g2_i1	0.942883709	Ovary_mean
TRINITY_DN75326_c0_g1_i2	0.942788946	Ovary_mean
TRINITY_DN105194_c1_g1_i2	0.942785944	Brain_fmean
TRINITY_DN68581_c0_g1_i1	0.942781888	G43_M_mean
TRINITY_DN151013_c0_g1_i1	0.94277701	Brain_fmean
TRINITY_DN83900_c0_g3_i1	0.942776265	Brain_fmean
TRINITY_DN119575_c0_g2_i1	0.942735163	Brain_fmean
TRINITY_DN125305_c3_g3_i1	0.94272414	Brain_fmean
TRINITY_DN114960_c1_g4_i2	0.94265858	G46_M_mean
TRINITY_DN123738_c0_g1_i1	0.94262247	G46_M_mean
TRINITY_DN47070_c0_g2_i1	0.942614784	Brain_mmean
TRINITY_DN101511_c1_g1_i1	0.94258549	Brain_mmean
TRINITY_DN196591_c0_g1_i1	0.942580182	Brain_fmean
TRINITY_DN198262_c0_g1_i1	0.942531877	Brain_fmean
TRINITY_DN1389_c0_g2_i1	0.942523451	Brain_fmean
TRINITY_DN86682_c0_g1_i1	0.942522255	Brain_fmean
TRINITY_DN212574_c0_g1_i1	0.942498207	G43_M_mean
TRINITY_DN90603_c0_g1_i1	0.942471888	Brain_mmean
TRINITY_DN35984_c0_g1_i1	0.942450707	Ovary_mean
TRINITY_DN124954_c2_g1_i1	0.942445102	Ovary_mean
TRINITY_DN102628_c0_g1_i1	0.942394355	Ovary_mean
TRINITY_DN34905_c0_g1_i1	0.942375523	Brain_mmean
TRINITY_DN204479_c0_g1_i1	0.942373919	Brain_mmean
TRINITY_DN184082_c0_g1_i1	0.94235834	Testis_mean
TRINITY_DN10518_c0_g1_i1	0.942357693	Ovary_mean
TRINITY_DN132699_c0_g2_i1	0.942344954	Brain_fmean
TRINITY_DN22831_c0_g1_i1	0.942331868	Brain_mmean
TRINITY_DN95762_c0_g1_i1	0.942311672	G46_F_mean
TRINITY_DN92873_c0_g1_i1	0.942290629	Brain_fmean
TRINITY_DN79256_c0_g3_i1	0.942224374	Brain_fmean
TRINITY_DN117820_c0_g1_i1	0.942140191	G43_F_mean
TRINITY_DN185466_c0_g1_i1	0.942138188	G46_F_mean
TRINITY_DN111350_c0_g1_i1	0.942125703	Brain_mmean
TRINITY_DN108423_c0_g1_i1	0.942121805	Brain_mmean
TRINITY_DN214008_c0_g1_i1	0.942063347	Brain_mmean
TRINITY_DN99534_c0_g1_i2	0.942044414	Brain_fmean
TRINITY_DN64972_c0_g2_i1	0.941997525	Brain_fmean
TRINITY_DN89169_c0_g1_i1	0.941977539	Ovary_mean
TRINITY_DN81075_c0_g2_i1	0.941960707	Brain_mmean
TRINITY_DN66899_c0_g1_i1	0.94195524	Brain_fmean
TRINITY_DN33547_c0_g1_i1	0.941947283	Brain_fmean
TRINITY_DN119683_c0_g1_i1	0.941918828	Ovary_mean
TRINITY_DN157680_c0_g1_i1	0.94189361	G46_M_mean
TRINITY_DN166529_c0_g1_i1	0.941890741	Brain_mmean
TRINITY_DN9110_c0_g2_i1	0.941847744	Ovary_mean
TRINITY_DN126542_c2_g1_i1	0.941840163	G23_fmean
TRINITY_DN151337_c0_g1_i1	0.941763949	Ovary_mean
TRINITY_DN194817_c0_g1_i1	0.9417497	Brain_mmean
TRINITY_DN114457_c0_g1_i1	0.941745377	Brain_fmean
TRINITY_DN117232_c0_g3_i1	0.94174283	Brain_mmean
TRINITY_DN126783_c1_g5_i3	0.941714994	Ovary_mean
TRINITY_DN106508_c0_g1_i1	0.941706087	Brain_mmean
TRINITY_DN4692_c0_g1_i1	0.941691616	Ovary_mean
TRINITY_DN114382_c0_g1_i2	0.941667045	Ovary_mean
TRINITY_DN46668_c0_g2_i1	0.941644478	G23_fmean
TRINITY_DN101070_c0_g2_i1	0.941636667	Brain_mmean
TRINITY_DN187544_c0_g1_i1	0.941620044	Ovary_mean
TRINITY_DN132950_c0_g4_i1	0.941617035	G46_M_mean
TRINITY_DN119023_c2_g2_i1	0.941610307	Brain_fmean
TRINITY_DN38096_c0_g1_i1	0.941609503	Brain_fmean
TRINITY_DN27264_c0_g1_i1	0.941608093	Brain_fmean
TRINITY_DN122954_c0_g1_i1	0.941585192	Ovary_mean
TRINITY_DN44376_c0_g1_i1	0.941547303	Brain_fmean
TRINITY_DN162352_c0_g1_i1	0.941545318	Brain_fmean
TRINITY_DN191074_c0_g1_i1	0.941522675	Brain_fmean
TRINITY_DN100108_c0_g1_i1	0.941515918	Brain_fmean
TRINITY_DN2783_c0_g2_i1	0.941446802	Liver_fmean
TRINITY_DN126289_c6_g1_i1	0.941445869	Liver_fmean
TRINITY_DN185789_c0_g1_i1	0.941368066	Brain_fmean
TRINITY_DN121562_c0_g1_i6	0.941351672	Ovary_mean
TRINITY_DN110311_c0_g1_i1	0.941342323	Brain_fmean
TRINITY_DN85274_c0_g3_i1	0.941338981	Brain_fmean
TRINITY_DN90667_c0_g1_i1	0.941320365	Ovary_mean
TRINITY_DN202929_c0_g1_i1	0.941269337	Testis_mean
TRINITY_DN110103_c0_g1_i1	0.94119046	Ovary_mean
TRINITY_DN52257_c0_g1_i1	0.941148006	Liver_fmean
TRINITY_DN92873_c0_g2_i1	0.941110822	Brain_fmean
TRINITY_DN104125_c0_g2_i1	0.941104789	Ovary_mean
TRINITY_DN88861_c0_g2_i1	0.941098332	Ovary_mean
TRINITY_DN185294_c0_g1_i1	0.941097742	Brain_fmean
TRINITY_DN118840_c1_g6_i1	0.941068356	Brain_mmean
