gid	tau	tissue	stage	perc
TRINITY_DN125722_c0_g2_i1	0.740574467	G46_M_mean	G27	top70
TRINITY_DN108383_c0_g3_i1	0.216061995	G23_mmean	G27	top70
TRINITY_DN133451_c6_g3_i2	0.22178434	G43_M_mean	G27	top70
TRINITY_DN121593_c4_g2_i1	0.342578125	Ovary_mean	G27	top70
TRINITY_DN131403_c1_g2_i1	0.435614321	G23_mmean	G27	top70
TRINITY_DN114469_c0_g2_i1	0.448263816	Testis_mean	G27	top70
TRINITY_DN124571_c7_g1_i1	0.744291092	Brain_mmean	G27	top70
TRINITY_DN128501_c2_g1_i3	0.465141868	Ovary_mean	G27	top70
TRINITY_DN121427_c0_g5_i1	0.265341357	Ovary_mean	G27	top70
TRINITY_DN130437_c2_g1_i1	0.286717265	G43_M_mean	G27	top70
TRINITY_DN133240_c1_g1_i2	0.263546227	Brain_mmean	G27	top70
TRINITY_DN128066_c1_g4_i2	0.666712893	G46_M_mean	G27	top70
TRINITY_DN127677_c9_g4_i2	0.558234362	G43_M_mean	G27	top70
TRINITY_DN131286_c1_g2_i1	0.298351187	Ovary_mean	G27	top70
TRINITY_DN130764_c1_g1_i1	0.205382324	G43_F_mean	G27	top70
TRINITY_DN131809_c9_g1_i2	0.570718869	Ovary_mean	G27	top70
TRINITY_DN127929_c1_g1_i2	0.606374423	Ovary_mean	G27	top70
TRINITY_DN133909_c2_g1_i2	0.416169432	Brain_fmean	G27	top70
TRINITY_DN128955_c3_g3_i1	0.506044696	Ovary_mean	G27	top70
TRINITY_DN134160_c2_g2_i1	0.235305446	G43_M_mean	G27	top70
TRINITY_DN127280_c7_g2_i1	0.621919189	Ovary_mean	G27	top70
TRINITY_DN127166_c3_g1_i1	0.737832986	Brain_fmean	G27	top70
TRINITY_DN136037_c0_g4_i1	0.32376679	G43_F_mean	G27	top70
TRINITY_DN126962_c0_g4_i3	0.448181014	Brain_mmean	G27	top70
TRINITY_DN126204_c0_g1_i1	0.355317963	G46_F_mean	G27	top70
TRINITY_DN128781_c0_g4_i2	0.466444434	Brain_mmean	G27	top70
TRINITY_DN119603_c0_g2_i2	0.331317086	Ovary_mean	G27	top70
TRINITY_DN133691_c3_g1_i1	0.71377788	Brain_fmean	G27	top70
TRINITY_DN133964_c1_g4_i2	0.430076778	Ovary_mean	G27	top70
TRINITY_DN124530_c0_g1_i1	0.302551695	Ovary_mean	G27	top70
TRINITY_DN125675_c0_g1_i2	0.364090472	Brain_mmean	G27	top70
TRINITY_DN129267_c3_g1_i3	0.405986922	G43_M_mean	G27	top70
TRINITY_DN135574_c5_g1_i1	0.195041401	Brain_mmean	G27	top70
TRINITY_DN132181_c6_g2_i1	0.484475263	Brain_fmean	G27	top70
TRINITY_DN136180_c1_g4_i4	0.40715326	Brain_fmean	G27	top70
TRINITY_DN128442_c2_g3_i1	0.27256407	Ovary_mean	G27	top70
TRINITY_DN133043_c0_g2_i3	0.059988946	Testis_mean	G27	top70
TRINITY_DN131280_c0_g1_i1	0.596881319	Testis_mean	G27	top70
TRINITY_DN131409_c0_g2_i1	0.088548305	Testis_mean	G27	top70
TRINITY_DN131576_c1_g1_i6	0.634327237	G31_mmean	G27	top70
TRINITY_DN124634_c1_g1_i3	0.610526118	Brain_mmean	G27	top70
TRINITY_DN120761_c0_g1_i2	0.774186209	Brain_mmean	G27	top70
TRINITY_DN123736_c0_g1_i1	0.327007025	Ovary_mean	G27	top70
TRINITY_DN130624_c0_g1_i2	0.469688039	G43_F_mean	G27	top70
TRINITY_DN120684_c0_g1_i4	0.309187324	Brain_fmean	G27	top70
TRINITY_DN129662_c1_g2_i1	0.074394093	G23_fmean	G27	top70
TRINITY_DN132448_c1_g2_i7	0.368998769	Brain_mmean	G27	top70
TRINITY_DN113893_c0_g2_i1	0.718567302	Brain_fmean	G27	top70
TRINITY_DN132836_c0_g2_i2	0.302074031	Brain_mmean	G27	top70
TRINITY_DN123648_c0_g1_i1	0.262674661	Brain_fmean	G27	top70
TRINITY_DN121671_c1_g1_i1	0.198775624	G43_F_mean	G27	top70
TRINITY_DN131463_c0_g1_i2	0.498602825	Ovary_mean	G27	top70
TRINITY_DN126660_c0_g3_i5	0.390979217	Ovary_mean	G27	top70
TRINITY_DN122957_c0_g2_i1	0.30964351	Ovary_mean	G27	top70
TRINITY_DN123371_c1_g6_i1	0.440859709	G27_mmean	G27	top70
TRINITY_DN128626_c2_g3_i7	0.353977715	G23_fmean	G27	top70
TRINITY_DN126145_c3_g1_i2	0.334580053	G23_mmean	G27	top70
TRINITY_DN128798_c1_g6_i2	0.663949359	G31_fmean	G27	top70
TRINITY_DN127067_c1_g1_i4	0.192870793	G43_F_mean	G27	top70
TRINITY_DN125193_c1_g2_i1	0.346991626	Brain_mmean	G27	top70
TRINITY_DN132276_c5_g7_i1	0.254251328	G43_M_mean	G27	top70
TRINITY_DN119670_c0_g1_i4	0.528826979	G43_F_mean	G27	top70
TRINITY_DN134898_c1_g6_i3	0.335035709	G43_M_mean	G27	top70
TRINITY_DN126020_c0_g2_i1	0.411893982	Ovary_mean	G27	top70
TRINITY_DN132610_c4_g1_i1	0.172184474	Brain_mmean	G27	top70
TRINITY_DN119777_c0_g2_i3	0.226551075	Brain_fmean	G27	top70
TRINITY_DN127492_c1_g1_i1	0.245612844	Brain_mmean	G27	top70
TRINITY_DN133536_c2_g1_i1	0.267246831	G23_fmean	G27	top70
TRINITY_DN123464_c1_g2_i1	0.50266789	Brain_fmean	G27	top70
TRINITY_DN136102_c1_g2_i1	0.430752211	Testis_mean	G27	top70
TRINITY_DN134567_c2_g2_i1	0.801321035	Brain_fmean	G27	top70
TRINITY_DN110258_c0_g1_i1	0.419446499	Ovary_mean	G27	top70
TRINITY_DN128819_c3_g2_i9	0.44642482	Brain_mmean	G27	top70
TRINITY_DN122887_c4_g3_i2	0.498708441	Ovary_mean	G27	top70
TRINITY_DN118530_c0_g2_i5	0.47329841	Ovary_mean	G27	top70
TRINITY_DN194635_c0_g1_i1	0.37037043	G23_mmean	G27	top70
TRINITY_DN125335_c6_g2_i4	0.25582257	G43_F_mean	G27	top70
TRINITY_DN134174_c1_g1_i3	0.498321724	Brain_mmean	G27	top70
TRINITY_DN134568_c0_g6_i1	0.332832715	Brain_mmean	G27	top70
TRINITY_DN82604_c0_g1_i1	0.189605542	G23_mmean	G27	top70
TRINITY_DN129115_c1_g1_i1	0.206205696	Ovary_mean	G27	top70
TRINITY_DN126117_c0_g5_i1	0.346777932	Ovary_mean	G27	top70
TRINITY_DN118887_c0_g1_i1	0.372987448	Testis_mean	G27	top70
TRINITY_DN127766_c5_g2_i1	0.507282311	Ovary_mean	G27	top70
TRINITY_DN126634_c0_g2_i1	0.398849918	Ovary_mean	G27	top70
TRINITY_DN108204_c0_g1_i1	0.280969269	Brain_fmean	G27	top70
TRINITY_DN132358_c1_g1_i2	0.443060117	Brain_mmean	G27	top70
TRINITY_DN133888_c1_g4_i1	0.634476	G31_fmean	G27	top70
TRINITY_DN131186_c0_g2_i8	0.267825009	Brain_mmean	G27	top70
TRINITY_DN126156_c3_g3_i7	0.296297506	Ovary_mean	G27	top70
TRINITY_DN127257_c3_g1_i5	0.412597683	Brain_fmean	G27	top70
TRINITY_DN135387_c2_g2_i2	0.452326252	Brain_fmean	G27	top70
TRINITY_DN119613_c0_g1_i1	0.260300896	Ovary_mean	G27	top70
TRINITY_DN123160_c6_g3_i3	0.429060991	G23_fmean	G27	top70
TRINITY_DN131821_c0_g3_i4	0.30977433	Ovary_mean	G27	top70
TRINITY_DN121412_c0_g1_i3	0.289340557	Liver_fmean	G27	top70
TRINITY_DN122101_c0_g1_i1	0.123913094	Brain_fmean	G27	top70
TRINITY_DN133020_c3_g1_i5	0.308982334	G43_M_mean	G27	top70
TRINITY_DN122754_c2_g7_i1	0.403511248	Brain_fmean	G27	top70
TRINITY_DN119657_c0_g1_i3	0.548783622	Ovary_mean	G27	top70
TRINITY_DN131452_c2_g11_i2	0.49398016	G31_fmean	G27	top70
TRINITY_DN123862_c0_g1_i3	0.527352995	G43_M_mean	G27	top70
TRINITY_DN107189_c0_g1_i1	0.463651838	G27_mmean	G27	top70
TRINITY_DN127377_c4_g1_i1	0.374580039	G46_F_mean	G27	top70
TRINITY_DN134026_c0_g3_i4	0.467731824	Brain_mmean	G27	top70
TRINITY_DN124266_c2_g1_i1	0.362058628	G23_fmean	G27	top70
TRINITY_DN134224_c4_g1_i1	0.41913196	Brain_mmean	G27	top70
TRINITY_DN126876_c0_g1_i1	0.346469703	G23_fmean	G27	top70
TRINITY_DN136050_c1_g2_i1	0.224715804	Brain_fmean	G27	top70
TRINITY_DN123220_c1_g1_i2	0.322130256	Brain_fmean	G27	top70
TRINITY_DN120007_c0_g1_i4	0.411220282	Ovary_mean	G27	top70
TRINITY_DN125519_c4_g2_i2	0.173898965	Liver_fmean	G27	top70
TRINITY_DN135083_c1_g1_i1	0.393785963	G43_M_mean	G27	top70
TRINITY_DN202722_c0_g1_i1	0.128586082	Brain_fmean	G27	top70
TRINITY_DN119708_c0_g2_i4	0.339373968	G27_mmean	G27	top70
TRINITY_DN133826_c11_g1_i2	0.565240285	Ovary_mean	G27	top70
TRINITY_DN125400_c0_g1_i1	0.262905842	G23_mmean	G27	top70
TRINITY_DN116270_c0_g1_i1	0.371737452	Ovary_mean	G27	top70
TRINITY_DN113654_c0_g2_i1	0.712759007	G27_mmean	G27	top70
TRINITY_DN133658_c6_g2_i4	0.447518418	G43_F_mean	G27	top70
TRINITY_DN133392_c2_g1_i5	0.482888855	Ovary_mean	G27	top70
TRINITY_DN132111_c3_g7_i2	0.245194598	G23_fmean	G27	top70
TRINITY_DN125231_c0_g1_i1	0.556770953	Liver_fmean	G27	top70
TRINITY_DN128695_c0_g1_i1	0.303586639	G43_F_mean	G27	top70
TRINITY_DN127338_c2_g2_i3	0.512935458	Brain_fmean	G27	top70
TRINITY_DN124520_c6_g1_i2	0.560560101	Liver_fmean	G27	top70
TRINITY_DN131412_c4_g1_i4	0.207263116	Testis_mean	G27	top70
TRINITY_DN132218_c3_g4_i2	0.256676428	G43_M_mean	G27	top70
TRINITY_DN112986_c0_g1_i1	0.102521547	Brain_fmean	G27	top70
TRINITY_DN125064_c0_g2_i3	0.262753806	Testis_mean	G27	top70
TRINITY_DN134435_c0_g1_i1	0.75373892	Brain_mmean	G27	top70
TRINITY_DN131598_c0_g1_i5	0.196830794	G43_M_mean	G27	top70
TRINITY_DN135790_c25_g2_i1	0.505030244	Brain_fmean	G27	top70
TRINITY_DN115906_c0_g1_i1	0.3281599	Ovary_mean	G27	top70
TRINITY_DN113622_c0_g1_i1	0.587788579	G23_mmean	G27	top70
TRINITY_DN125636_c0_g1_i2	0.663251057	Brain_mmean	G27	top70
TRINITY_DN122708_c1_g5_i1	0.174381798	Liver_fmean	G27	top70
TRINITY_DN129907_c0_g1_i3	0.41197429	Ovary_mean	G27	top70
TRINITY_DN120651_c0_g3_i4	0.519586201	G23_mmean	G27	top70
TRINITY_DN117741_c0_g1_i1	0.229261364	Brain_fmean	G27	top70
TRINITY_DN134782_c3_g5_i1	0.233595784	Testis_mean	G27	top70
TRINITY_DN113277_c0_g1_i2	0.382458184	Ovary_mean	G27	top70
TRINITY_DN107251_c0_g1_i2	0.642889877	G27_mmean	G27	top70
TRINITY_DN125503_c0_g1_i1	0.587074454	Liver_mmean	G27	top70
TRINITY_DN132026_c0_g2_i2	0.188877837	G43_M_mean	G27	top70
TRINITY_DN129061_c0_g1_i19	0.244183817	G23_fmean	G27	top70
TRINITY_DN134585_c0_g1_i1	0.351855942	Brain_fmean	G27	top70
TRINITY_DN126251_c5_g3_i3	0.233872993	Brain_fmean	G27	top70
TRINITY_DN130869_c0_g2_i3	0.125324368	G31_mmean	G27	top70
TRINITY_DN123646_c0_g2_i3	0.223865874	Brain_mmean	G27	top70
TRINITY_DN134513_c3_g1_i2	0.297298593	Ovary_mean	G27	top70
TRINITY_DN135470_c3_g2_i2	0.775701687	Brain_fmean	G27	top70
TRINITY_DN119446_c0_g1_i3	0.232286555	G43_F_mean	G27	top70
TRINITY_DN132849_c3_g1_i4	0.681964406	Ovary_mean	G27	top70
TRINITY_DN132385_c3_g1_i1	0.774115528	G23_mmean	G27	top70
TRINITY_DN133023_c2_g1_i5	0.565748687	Brain_fmean	G27	top70
TRINITY_DN110567_c1_g1_i1	0.507362771	Ovary_mean	G27	top70
TRINITY_DN131338_c1_g4_i1	0.611836975	Testis_mean	G27	top70
TRINITY_DN134615_c0_g1_i2	0.259345495	Brain_fmean	G27	top70
TRINITY_DN124802_c6_g3_i1	0.73669838	G31_fmean	G27	top70
TRINITY_DN120950_c0_g1_i2	0.253999742	G27_mmean	G27	top70
TRINITY_DN134922_c3_g2_i1	0.789624809	G31_fmean	G27	top70
TRINITY_DN132531_c0_g2_i1	0.56585153	Ovary_mean	G27	top70
TRINITY_DN134400_c0_g2_i4	0.268821259	Brain_fmean	G27	top70
TRINITY_DN131451_c4_g1_i4	0.506560623	Brain_mmean	G27	top70
TRINITY_DN74972_c0_g1_i1	0.289152205	Ovary_mean	G27	top70
TRINITY_DN125916_c0_g2_i1	0.443129132	Ovary_mean	G27	top70
TRINITY_DN132031_c1_g6_i1	0.362753231	G23_fmean	G27	top70
TRINITY_DN125978_c0_g1_i1	0.350399813	Ovary_mean	G27	top70
TRINITY_DN124730_c0_g2_i13	0.50873811	G23_fmean	G27	top70
TRINITY_DN127919_c0_g2_i9	0.370048553	G23_mmean	G27	top70
TRINITY_DN133176_c0_g3_i3	0.38297323	G43_M_mean	G27	top70
TRINITY_DN125892_c0_g1_i1	0.617147209	Ovary_mean	G27	top70
TRINITY_DN99172_c0_g1_i1	0.431120088	Brain_fmean	G27	top70
TRINITY_DN129653_c1_g2_i1	0.352643129	G31_mmean	G27	top70
TRINITY_DN123506_c0_g3_i2	0.411511592	Brain_mmean	G27	top70
TRINITY_DN195530_c0_g1_i1	0.210818669	G43_M_mean	G27	top70
TRINITY_DN111380_c0_g1_i1	0.267195016	G23_fmean	G27	top70
TRINITY_DN121502_c0_g1_i1	0.219568058	G43_F_mean	G27	top70
TRINITY_DN112499_c0_g1_i1	0.455211668	Testis_mean	G27	top70
TRINITY_DN114976_c0_g1_i1	0.464525627	Ovary_mean	G27	top70
TRINITY_DN111668_c0_g1_i1	0.252418711	Ovary_mean	G27	top70
TRINITY_DN134132_c0_g7_i11	0.701369231	Brain_fmean	G27	top70
TRINITY_DN119023_c8_g1_i2	0.306735037	Brain_mmean	G27	top70
TRINITY_DN132170_c8_g1_i1	0.62815882	G27_mmean	G27	top70
TRINITY_DN125219_c0_g1_i3	0.541399157	G23_fmean	G27	top70
TRINITY_DN134656_c3_g3_i1	0.571904517	G23_mmean	G27	top70
TRINITY_DN127876_c3_g2_i2	0.484281924	Ovary_mean	G27	top70
TRINITY_DN133048_c3_g2_i1	0.25042157	Brain_fmean	G27	top70
TRINITY_DN118603_c0_g1_i1	0.45095883	Brain_mmean	G27	top70
TRINITY_DN107742_c0_g1_i1	0.765487277	Testis_mean	G27	top70
TRINITY_DN131012_c0_g3_i2	0.358466591	Testis_mean	G27	top70
TRINITY_DN128018_c0_g5_i1	0.421527923	Ovary_mean	G27	top70
TRINITY_DN151856_c0_g1_i1	0.291494883	Brain_mmean	G27	top70
TRINITY_DN32707_c0_g1_i1	0.265142259	G43_M_mean	G27	top70
TRINITY_DN129864_c0_g1_i2	0.738373814	Brain_mmean	G27	top70
TRINITY_DN122939_c2_g3_i10	0.229392306	Ovary_mean	G27	top70
TRINITY_DN97245_c0_g2_i3	0.588292995	G43_F_mean	G27	top70
TRINITY_DN122094_c7_g2_i1	0.410654461	Ovary_mean	G27	top70
TRINITY_DN134783_c1_g2_i3	0.293190245	Brain_mmean	G27	top70
TRINITY_DN129805_c0_g1_i4	0.444634132	Brain_mmean	G27	top70
TRINITY_DN135777_c1_g2_i5	0.274330057	G23_fmean	G27	top70
TRINITY_DN128312_c1_g1_i2	0.690964036	Brain_fmean	G27	top70
TRINITY_DN118088_c0_g1_i1	0.350919038	Ovary_mean	G27	top70
TRINITY_DN116746_c0_g1_i1	0.358506033	Ovary_mean	G27	top70
TRINITY_DN132561_c1_g2_i3	0.476862602	G43_M_mean	G27	top70
TRINITY_DN125989_c1_g2_i1	0.334078582	Ovary_mean	G27	top70
TRINITY_DN123449_c1_g4_i2	0.431145041	G43_F_mean	G27	top70
TRINITY_DN105592_c1_g1_i2	0.224430782	G27_fmean	G27	top70
TRINITY_DN121423_c0_g1_i3	0.645650474	G27_mmean	G27	top70
TRINITY_DN125147_c0_g1_i3	0.628126635	Ovary_mean	G27	top70
TRINITY_DN135318_c2_g1_i19	0.349457971	Testis_mean	G27	top70
TRINITY_DN122995_c0_g1_i2	0.089512464	G27_mmean	G27	top70
TRINITY_DN126570_c0_g1_i1	0.283188842	Testis_mean	G27	top70
TRINITY_DN127981_c2_g1_i4	0.566621651	Brain_mmean	G27	top70
TRINITY_DN134086_c0_g1_i1	0.280548572	G43_F_mean	G27	top70
TRINITY_DN131750_c1_g3_i3	0.222411801	Brain_mmean	G27	top70
TRINITY_DN135441_c1_g3_i7	0.151550501	Brain_mmean	G27	top70
TRINITY_DN135050_c0_g2_i1	0.248375218	Brain_fmean	G27	top70
TRINITY_DN128096_c4_g2_i2	0.473662862	Ovary_mean	G27	top70
TRINITY_DN118366_c1_g1_i2	0.436232669	Liver_fmean	G27	top70
TRINITY_DN134220_c0_g1_i1	0.73556402	Brain_mmean	G27	top70
TRINITY_DN111662_c0_g1_i1	0.38325251	Ovary_mean	G27	top70
TRINITY_DN110115_c0_g1_i1	0.822498582	G27_fmean	G27	top70
TRINITY_DN127195_c8_g1_i3	0.604688019	Testis_mean	G27	top70
TRINITY_DN132332_c0_g5_i9	0.150931384	G43_M_mean	G27	top70
TRINITY_DN102193_c0_g2_i1	0.445715317	Brain_fmean	G27	top70
TRINITY_DN130903_c0_g3_i8	0.275921177	G23_mmean	G27	top70
TRINITY_DN10812_c0_g2_i1	0.161386371	Brain_mmean	G27	top70
TRINITY_DN114818_c0_g1_i1	0.594272686	G43_M_mean	G27	top70
TRINITY_DN127715_c2_g4_i1	0.47288132	Brain_fmean	G27	top70
TRINITY_DN126030_c0_g2_i2	0.620924778	Brain_fmean	G27	top70
TRINITY_DN132061_c2_g1_i1	0.418559966	Brain_mmean	G27	top70
TRINITY_DN124087_c0_g2_i3	0.465423071	Liver_fmean	G27	top70
TRINITY_DN135359_c0_g1_i4	0.225104999	Ovary_mean	G27	top70
TRINITY_DN122576_c4_g2_i2	0.270462688	G31_fmean	G27	top70
TRINITY_DN131013_c0_g2_i1	0.178674822	Brain_mmean	G27	top70
TRINITY_DN103704_c0_g1_i1	0.779787765	G31_mmean	G27	top70
TRINITY_DN127677_c9_g2_i2	0.604457933	Brain_mmean	G27	top70
TRINITY_DN127647_c0_g1_i3	0.240313334	Testis_mean	G27	top70
TRINITY_DN118371_c0_g2_i2	0.33318439	Ovary_mean	G27	top70
TRINITY_DN119833_c0_g1_i1	0.323624753	G43_M_mean	G27	top70
TRINITY_DN132340_c4_g2_i2	0.149863571	Liver_mmean	G27	top70
TRINITY_DN130860_c3_g1_i1	0.549332067	Ovary_mean	G27	top70
TRINITY_DN126351_c8_g3_i2	0.297498238	Ovary_mean	G27	top70
TRINITY_DN131699_c2_g1_i1	0.371286575	Brain_mmean	G27	top70
TRINITY_DN127007_c2_g2_i2	0.19885614	G23_fmean	G27	top70
TRINITY_DN130777_c4_g9_i3	0.590460724	Brain_mmean	G27	top70
TRINITY_DN130770_c0_g2_i2	0.324996262	G27_mmean	G27	top70
TRINITY_DN129043_c1_g3_i1	0.40711914	G43_M_mean	G27	top70
TRINITY_DN126027_c5_g1_i5	0.234337049	G23_fmean	G27	top70
TRINITY_DN137040_c0_g1_i1	0.35785154	Ovary_mean	G27	top70
TRINITY_DN121594_c0_g3_i2	0.051723733	G23_mmean	G27	top70
TRINITY_DN129917_c1_g4_i2	0.185414467	Brain_mmean	G27	top70
TRINITY_DN123845_c1_g11_i1	0.397478676	Ovary_mean	G27	top70
TRINITY_DN130822_c0_g3_i1	0.364322491	Ovary_mean	G27	top70
TRINITY_DN130625_c2_g1_i3	0.428696127	Ovary_mean	G27	top70
TRINITY_DN124983_c6_g4_i1	0.275326861	Ovary_mean	G27	top70
TRINITY_DN133231_c1_g4_i1	0.597079161	Ovary_mean	G27	top70
TRINITY_DN119931_c0_g1_i1	0.3642196	Ovary_mean	G27	top70
TRINITY_DN127316_c0_g2_i7	0.40046483	G46_M_mean	G27	top70
TRINITY_DN134908_c5_g1_i3	0.276959646	Brain_fmean	G27	top70
TRINITY_DN117008_c0_g1_i1	0.167062327	G46_F_mean	G27	top70
TRINITY_DN122635_c5_g6_i1	0.231568026	G27_mmean	G27	top70
TRINITY_DN126888_c6_g3_i1	0.281679258	Brain_fmean	G27	top70
TRINITY_DN126519_c0_g3_i1	0.212766309	G43_F_mean	G27	top70
TRINITY_DN120991_c0_g2_i2	0.316913191	Liver_fmean	G27	top70
TRINITY_DN122042_c0_g2_i1	0.141752085	G46_F_mean	G27	top70
TRINITY_DN122168_c1_g1_i9	0.587515883	Brain_mmean	G27	top70
TRINITY_DN124136_c0_g3_i1	0.66112355	Brain_fmean	G27	top70
TRINITY_DN134030_c1_g1_i1	0.452212629	Brain_mmean	G27	top70
TRINITY_DN129370_c1_g3_i2	0.414935772	Brain_mmean	G27	top70
TRINITY_DN131239_c0_g1_i1	0.553021434	Ovary_mean	G27	top70
TRINITY_DN128117_c3_g1_i1	0.515899307	Ovary_mean	G27	top70
TRINITY_DN131513_c2_g6_i1	0.265734033	Brain_fmean	G27	top70
TRINITY_DN134755_c0_g2_i1	0.658450531	Brain_fmean	G27	top70
TRINITY_DN135057_c5_g1_i1	0.588280353	G46_M_mean	G27	top70
TRINITY_DN123789_c2_g3_i3	0.550628408	G23_mmean	G27	top70
TRINITY_DN130180_c1_g4_i1	0.737953047	Brain_mmean	G27	top70
TRINITY_DN133419_c0_g1_i1	0.572295709	Brain_mmean	G27	top70
TRINITY_DN123479_c2_g1_i19	0.227991123	Brain_mmean	G27	top70
TRINITY_DN128703_c7_g2_i2	0.472356499	Ovary_mean	G27	top70
TRINITY_DN131520_c3_g3_i24	0.492108766	Brain_mmean	G27	top70
TRINITY_DN128940_c2_g1_i1	0.656089813	G46_F_mean	G27	top70
TRINITY_DN135448_c5_g8_i1	0.378040932	Brain_mmean	G27	top70
TRINITY_DN134502_c1_g2_i2	0.140000498	Brain_fmean	G27	top70
TRINITY_DN125033_c0_g2_i2	0.458239754	Ovary_mean	G27	top70
TRINITY_DN124180_c0_g5_i1	0.349928243	Testis_mean	G27	top70
TRINITY_DN128912_c2_g1_i2	0.332002518	G27_mmean	G27	top70
TRINITY_DN135859_c1_g2_i3	0.389684817	Brain_fmean	G27	top70
TRINITY_DN120502_c0_g1_i1	0.357014052	G23_mmean	G27	top70
TRINITY_DN130883_c0_g1_i2	0.697056036	Ovary_mean	G27	top70
TRINITY_DN135913_c2_g3_i1	0.570930728	Brain_mmean	G27	top70
TRINITY_DN128592_c11_g1_i1	0.770370627	Liver_fmean	G27	top70
TRINITY_DN124201_c1_g1_i3	0.489935329	Brain_fmean	G27	top70
TRINITY_DN126073_c0_g1_i2	0.179514579	Brain_mmean	G27	top70
TRINITY_DN126691_c0_g1_i1	0.505093028	Ovary_mean	G27	top70
TRINITY_DN120729_c0_g1_i3	0.54780669	Brain_fmean	G27	top70
TRINITY_DN133268_c0_g1_i3	0.324324369	G43_M_mean	G27	top70
TRINITY_DN127726_c4_g1_i1	0.183153776	Ovary_mean	G27	top70
TRINITY_DN107083_c0_g2_i1	0.505166827	G27_mmean	G27	top70
TRINITY_DN113767_c0_g1_i1	0.544545879	G27_fmean	G27	top70
TRINITY_DN125581_c2_g4_i7	0.263673376	G43_M_mean	G27	top70
TRINITY_DN131844_c1_g2_i1	0.44444684	G46_M_mean	G27	top70
TRINITY_DN131667_c0_g1_i2	0.787758416	Brain_mmean	G27	top70
TRINITY_DN120692_c0_g1_i2	0.392875847	Ovary_mean	G27	top70
TRINITY_DN121287_c2_g4_i4	0.376630754	Brain_mmean	G27	top70
TRINITY_DN133183_c0_g1_i1	0.540964815	Ovary_mean	G27	top70
TRINITY_DN119518_c0_g1_i1	0.232063632	G23_fmean	G27	top70
TRINITY_DN129193_c4_g1_i1	0.157952634	G23_fmean	G27	top70
TRINITY_DN122996_c0_g5_i1	0.403390107	Ovary_mean	G27	top70
TRINITY_DN107707_c0_g1_i1	0.136971918	Brain_mmean	G27	top70
TRINITY_DN106815_c0_g2_i2	0.374852603	Ovary_mean	G27	top70
TRINITY_DN134872_c1_g1_i1	0.198658621	G23_mmean	G27	top70
TRINITY_DN134454_c0_g1_i1	0.615625422	Brain_mmean	G27	top70
TRINITY_DN123006_c2_g6_i1	0.292399205	G23_mmean	G27	top70
TRINITY_DN123658_c3_g2_i6	0.423292782	Brain_fmean	G27	top70
TRINITY_DN125337_c3_g3_i1	0.383587463	Ovary_mean	G27	top70
TRINITY_DN130084_c0_g2_i2	0.690479399	Brain_fmean	G27	top70
TRINITY_DN135393_c3_g7_i1	0.535581806	Ovary_mean	G27	top70
TRINITY_DN133025_c0_g2_i6	0.634752911	G46_F_mean	G27	top70
TRINITY_DN136100_c3_g1_i2	0.218717123	G23_mmean	G27	top70
TRINITY_DN130527_c4_g4_i1	0.635364838	Brain_mmean	G27	top70
TRINITY_DN44962_c0_g2_i1	0.552845983	Ovary_mean	G27	top70
TRINITY_DN111379_c0_g1_i2	0.685099397	G43_F_mean	G27	top70
TRINITY_DN99989_c0_g2_i2	0.354957813	Ovary_mean	G27	top70
TRINITY_DN119101_c0_g1_i1	0.204134631	Testis_mean	G27	top70
TRINITY_DN128154_c0_g1_i1	0.566492495	Ovary_mean	G27	top70
TRINITY_DN122024_c0_g1_i1	0.254846411	Ovary_mean	G27	top70
TRINITY_DN131976_c6_g1_i8	0.216832524	Brain_mmean	G27	top70
TRINITY_DN135719_c1_g7_i3	0.498728596	Ovary_mean	G27	top70
TRINITY_DN134572_c0_g1_i2	0.72684198	Brain_mmean	G27	top70
TRINITY_DN127498_c0_g1_i1	0.637626024	Brain_mmean	G27	top70
TRINITY_DN119599_c0_g1_i2	0.231733016	Brain_fmean	G27	top70
TRINITY_DN123383_c0_g3_i2	0.309018997	G46_F_mean	G27	top70
TRINITY_DN124855_c0_g3_i1	0.491748176	Ovary_mean	G27	top70
TRINITY_DN128914_c0_g2_i3	0.380283439	Liver_fmean	G27	top70
TRINITY_DN122933_c2_g4_i2	0.270732555	Ovary_mean	G27	top70
TRINITY_DN134714_c3_g2_i1	0.246709636	Brain_fmean	G27	top70
TRINITY_DN120407_c0_g2_i1	0.503546153	Ovary_mean	G27	top70
TRINITY_DN129699_c2_g5_i1	0.250151357	Ovary_mean	G27	top70
TRINITY_DN132044_c0_g3_i8	0.525073091	Brain_mmean	G27	top70
TRINITY_DN134468_c2_g4_i3	0.473792116	Liver_fmean	G27	top70
TRINITY_DN133684_c0_g1_i2	0.715181331	G23_fmean	G27	top70
TRINITY_DN179456_c0_g1_i1	0.700000033	G27_fmean	G27	top70
TRINITY_DN127045_c0_g1_i2	0.522077673	Ovary_mean	G27	top70
TRINITY_DN117002_c0_g1_i1	0.402397457	Ovary_mean	G27	top70
TRINITY_DN119430_c1_g1_i1	0.629556543	G23_fmean	G27	top70
TRINITY_DN130632_c1_g2_i1	0.501206298	G27_mmean	G27	top70
TRINITY_DN135423_c4_g1_i3	0.805294639	Brain_mmean	G27	top70
TRINITY_DN135035_c1_g3_i1	0.530742472	Liver_fmean	G27	top70
